"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"97391",20200207,"900",0.0260074021967528,6.047e-05,9.0705e-07,0.0260138146362115,0.609444630255685,0.111743871912546,-3.31572417253482
"97401",20200207,"1900",0.0260046217182623,6.046e-05,9.069e-07,0.026011034157721,0.609405825697467,0.111737843381222,-3.31549327276286
"974110",20200207,"2900",0.0260018421771097,6.045e-05,9.0675e-07,0.0260082546165684,0.60936661542012,0.111731751759349,-3.31525995623338
"974210",20200207,"3900",0.0259992465062887,6.044e-05,9.066e-07,0.0260056589457475,0.60933142145882,0.111726284052472,-3.31505053613692
"974310",20200207,"4900",0.025996467104035,6.043e-05,9.0645e-07,0.0260028795434937,0.609299844120017,0.111721378180252,-3.31486263480142
"974410",20200207,"5900",0.0259936876936505,6.042e-05,9.063e-07,0.0260001001331092,0.609266451199213,0.111716190196006,-3.31466392798151
"974510",20200207,"10900",0.0259909099830009,6.041e-05,9.0615e-07,0.0259973224224596,0.609234266543489,0.111711189888905,-3.31447240923234
"97464",20200207,"11900",0.0259881324934469,6.041e-05,9.0615e-07,0.0259945449329056,0.609201537687411,0.111706104991797,-3.3142776503483
"97471",20200207,"12900",0.0259853550662714,6.04e-05,9.06e-07,0.0259917675057301,0.609168697932284,0.111701002823005,-3.31408222971146
"97481",20200207,"13900",0.025982578669267,6.039e-05,9.0585e-07,0.0259889911087258,0.609134504782222,0.111695690338541,-3.31387875343559
"97491",20200207,"14900",0.025979802625824,6.038e-05,9.057e-07,0.0259862150652827,0.609101232009879,0.111690520806616,-3.31368075222863
"97501",20200207,"15900",0.0259770279636708,6.037e-05,9.0555e-07,0.0259834404031295,0.609067126468969,0.111685221844154,-3.31347779339117
"975110",20200207,"20900",0.0259742529684678,6.036e-05,9.054e-07,0.0259806654079266,0.609039511241393,0.111680931245542,-3.31331345634496
"975210",20200207,"21900",0.0259714780959548,6.035e-05,9.0525e-07,0.0259778905354135,0.609018123924307,0.111677608261639,-3.31318618043945
"975310",20200207,"22900",0.0259687043125019,6.034e-05,9.051e-07,0.0259751167519606,0.608998167891181,0.111674507642693,-3.31306742140281
"975410",20200207,"23900",0.0259659310368799,6.033e-05,9.0495e-07,0.0259723434763386,0.608982248186239,0.111672034147062,-3.31297268220837
"975510",20200207,"24900",0.025963158082142,6.033e-05,9.0495e-07,0.0259695705216008,0.608971864217064,0.111670420751136,-3.31291088630375
"97564",20200207,"25900",0.0259603859304405,6.032e-05,9.048e-07,0.0259667983698992,0.608965866730324,0.111669488897393,-3.31287519465456
"97571",20200207,"30900",0.025957614267322,6.031e-05,9.0465e-07,0.0259640267067807,0.608968099137844,0.111669835755731,-3.31288847994428
"97581",20200207,"31900",0.0259548430333461,6.031e-05,9.0465e-07,0.0259612554728048,0.608968476600967,0.11166989440371,-3.3128907262658
"97591",20200207,"32900",0.0259520731788408,6.03e-05,9.045e-07,0.0259584856182995,0.608979674335683,0.111671634238716,-3.3129573650167
"97601",20200207,"33900",0.0259493031082251,6.03e-05,9.045e-07,0.0259557155476838,0.608987646633131,0.111672872922182,-3.31300480876346
