"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"1188510",20200309,"900",0.0284376674990321,7.581e-05,1.13715e-06,0.0284440799384908,0.769830544621452,0.136204520719829,-4.24985271601172
"1188610",20200309,"1900",0.0284377691998408,7.581e-05,1.13715e-06,0.0284441816392995,0.769880790356065,0.136212053072158,-4.25013946895447
"118876",20200309,"2900",0.0284381735942169,7.581e-05,1.13715e-06,0.0284445860336756,0.769936855881158,0.136220457782318,-4.25045943143553
"118881",20200309,"3900",0.0284400894121687,7.581e-05,1.13715e-06,0.0284465018516274,0.770033687859377,0.136234973518514,-4.25101203543714
"118891",20200309,"4900",0.0284415137597484,7.581e-05,1.13715e-06,0.0284479261992071,0.770115968218593,0.136247307654402,-4.25148158571169
"118901",20200309,"5900",0.0284422576477445,7.581e-05,1.13715e-06,0.0284486700872033,0.770179732211843,0.136256865978863,-4.25184546207308
"1189110",20200309,"10900",0.0284433038438449,7.581e-05,1.13715e-06,0.0284497162833036,0.770253035250938,0.136267854072232,-4.25226376721185
"1189210",20200309,"11900",0.0284435939064963,7.581e-05,1.13715e-06,0.0284500063459551,0.770309248815032,0.136276280352624,-4.25258454598079
"1189310",20200309,"12900",0.0284447159245854,7.581e-05,1.13715e-06,0.0284511283640441,0.770385797675498,0.136287754694889,-4.25302135976252
"1189410",20200309,"13900",0.0284467818128968,7.582e-05,1.1373e-06,0.0284531942523555,0.770491471251658,0.136303594419696,-4.2536243559237
"1189510",20200309,"14900",0.0284479783702041,7.582e-05,1.1373e-06,0.0284543908096628,0.77057530825184,0.13631616075957,-4.25410273704825
"1189610",20200309,"15900",0.0284480035848135,7.582e-05,1.1373e-06,0.0284544160242722,0.770620780410617,0.136322976500585,-4.25436220108233
"118976",20200309,"20900",0.0284490493120336,7.582e-05,1.1373e-06,0.0284554617514923,0.770691995908758,0.136333650741556,-4.25476855088537
"118981",20200309,"21900",0.028449904041598,7.582e-05,1.1373e-06,0.0284563164810567,0.770782399968099,0.136347200871638,-4.25528437908532
"118991",20200309,"22900",0.0284501153616365,7.582e-05,1.1373e-06,0.0284565278010952,0.770832322818538,0.136354683408589,-4.2555692245056
"119001",20200309,"23900",0.0284477952518333,7.581e-05,1.13715e-06,0.0284542076912921,0.770815583785142,0.136352174536938,-4.25547371677607
"1190110",20200309,"24900",0.0284463485703171,7.581e-05,1.13715e-06,0.0284527610097758,0.77082461026103,0.136353527439834,-4.25552521909355
"1190210",20200309,"25900",0.0284441472444843,7.58e-05,1.137e-06,0.028450559683943,0.770812361763757,0.136351691614543,-4.25545533287817
"1190310",20200309,"30900",0.0284429663280905,7.579e-05,1.13685e-06,0.0284493787675493,0.770828495593887,0.136354109779101,-4.25554738758323
"1190410",20200309,"31900",0.0284408780936138,7.579e-05,1.13685e-06,0.0284472905330725,0.770824063121962,0.136353445433809,-4.25552209728811
"1190510",20200309,"32900",0.0284398105242168,7.578e-05,1.1367e-06,0.0284462229636755,0.770847957322857,0.136357026724237,-4.25565842978995
"1190610",20200309,"33900",0.0284396860596613,7.578e-05,1.1367e-06,0.02844609849912,0.770895097917009,0.136364092161226,-4.25592739633207
"119076",20200309,"34900",0.0284387695152895,7.578e-05,1.1367e-06,0.0284451819547482,0.770917061885918,0.136367384100562,-4.25605271346265
"119081",20200309,"35900",0.028438230560089,7.577e-05,1.13655e-06,0.0284446429995477,0.770948762267712,0.136372135299201,-4.25623358129351
