"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"959510",20200206,"900",0.0260843012300982,6.032e-05,9.048e-07,0.026090713669557,0.607564963392415,0.111451786458341,-3.3045366021166
"95962",20200206,"1900",0.0260839202779897,6.031e-05,9.0465e-07,0.0260903327174485,0.607603677443276,0.111457803707885,-3.30476708449862
"95971",20200206,"2900",0.0260831166762726,6.031e-05,9.0465e-07,0.0260895291157313,0.607621478393502,0.111460570455269,-3.30487306080866
"95981",20200206,"3900",0.026082595145827,6.031e-05,9.0465e-07,0.0260890075852857,0.607639118477101,0.111463312187435,-3.30497807888196
"95991",20200206,"4900",0.0260833445813934,6.03e-05,9.045e-07,0.0260897570208521,0.607682399331315,0.11147003911711,-3.30523574389278
"96001",20200206,"5900",0.0260839052687968,6.03e-05,9.045e-07,0.0260903177082555,0.607722751878122,0.111476310848507,-3.3054759728642
"960110",20200206,"10900",0.0260850310942979,6.03e-05,9.045e-07,0.0260914435337566,0.607772187183492,0.11148399416676,-3.30577027002919
"960210",20200206,"11900",0.0260856860301015,6.03e-05,9.045e-07,0.0260920984695602,0.607813059571942,0.111490346550006,-3.3060135874857
"960310",20200206,"12900",0.0260864818823791,6.03e-05,9.045e-07,0.0260928943218379,0.607855446714371,0.111496934287291,-3.30626591942254
"960410",20200206,"13900",0.0260861478352929,6.029e-05,9.0435e-07,0.0260925602747517,0.607870922581943,0.111499339502718,-3.30635804696683
"960510",20200206,"14900",0.0260857200987148,6.029e-05,9.0435e-07,0.0260921325381736,0.607884653646493,0.111501473537981,-3.3064397873908
"96062",20200206,"15900",0.0260846341364879,6.028e-05,9.042e-07,0.0260910465759466,0.607884182334388,0.111501400288381,-3.30643698169586
"96071",20200206,"20900",0.0260830771933937,6.027e-05,9.0405e-07,0.0260894896328525,0.607870754564346,0.11149931338995,-3.30635704676347
"96081",20200206,"21900",0.0260812387059366,6.026e-05,9.039e-07,0.0260876511453953,0.607851051257728,0.111496251156187,-3.30623975327872
"96091",20200206,"22900",0.0260786012896736,6.025e-05,9.0375e-07,0.0260850137291323,0.607812123963667,0.111490201138574,-3.30600801774694
"961010",20200206,"23900",0.0260757759712834,6.024e-05,9.036e-07,0.0260821884107421,0.607768133383862,0.111483364122,-3.30574613719558
