"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"82991",20200127,"900",0.0267804628553023,5.718e-05,8.577e-07,0.026786875294761,0.572765702500147,0.106018788496544,-3.09630901371197
"83001",20200127,"1900",0.0267771131949341,5.717e-05,8.5755e-07,0.0267835256343929,0.572760903502313,0.106018035845149,-3.09628015034213
"830110",20200127,"2900",0.0267737647525333,5.716e-05,8.574e-07,0.026780177191992,0.572752031921315,0.106016644467154,-3.09622679248344
"830210",20200127,"3900",0.0267704170891298,5.716e-05,8.574e-07,0.0267768295285885,0.572741330113081,0.106014966040351,-3.09616242658886
"830310",20200127,"4900",0.0267670698245284,5.715e-05,8.5725e-07,0.0267734822639871,0.572736486929257,0.106014206454101,-3.09613329725117
"830410",20200127,"5900",0.0267637236165589,5.714e-05,8.571e-07,0.0267701360560176,0.572735218059623,0.106014007449325,-3.09612566562552
"83054",20200127,"10900",0.0267603807685203,5.714e-05,8.571e-07,0.026766793207979,0.572735958123221,0.106014123518145,-3.09613011674377
"83061",20200127,"11900",0.026757037868398,5.713e-05,8.5695e-07,0.0267634503078567,0.572730226487369,0.106013224589115,-3.09609564374966
"83071",20200127,"12900",0.0267538574060053,5.712e-05,8.568e-07,0.026760269845464,0.572724124197042,0.106012267526468,-3.09605894138453
"83081",20200127,"13900",0.0267505138752386,5.711e-05,8.5665e-07,0.0267569263146973,0.572713338265762,0.106010575893553,-3.09599406898921
"83091",20200127,"14900",0.0267471711412363,5.71e-05,8.565e-07,0.026753583580695,0.572702213088201,0.106008831049178,-3.09592715596436
"831010",20200127,"15900",0.0267438294999136,5.71e-05,8.565e-07,0.0267502419393724,0.572686274693641,0.106006331303149,-3.09583129317807
"831110",20200127,"20900",0.0267404867981565,5.709e-05,8.5635e-07,0.0267468992376152,0.572673834003884,0.106004380122786,-3.09575646730687
"831210",20200127,"21900",0.0267371468013261,5.708e-05,8.562e-07,0.0267435592407848,0.572668907156889,0.106003607401212,-3.09572683417672
"831310",20200127,"22900",0.0267339723932449,5.707e-05,8.5605e-07,0.0267403848327036,0.572663263573453,0.106002722266191,-3.09569289009286
"831410",20200127,"23900",0.0267313412928322,5.707e-05,8.5605e-07,0.0267377537322909,0.572659494763779,0.106002131168415,-3.09567022205338
"831510",20200127,"24900",0.0267280018125327,5.706e-05,8.559e-07,0.0267344142519914,0.572642355197302,0.105999443001927,-3.09556713338046
"831610",20200127,"25900",0.0267246650372713,5.705e-05,8.5575e-07,0.0267310774767301,0.572622208038604,0.105996283109513,-3.09544595438396
"831710",20200127,"30900",0.0267213295869761,5.704e-05,8.556e-07,0.0267277420264348,0.572597026643276,0.105992333620546,-3.09529449496459
"83188",20200127,"31900",0.0267195145821061,5.703e-05,8.5545e-07,0.0267259270215648,0.572598461487294,0.105992558664412,-3.09530312520183
"83191",20200127,"32900",0.0267176993298567,5.703e-05,8.5545e-07,0.0267241117693154,0.572601418877183,0.105993022507211,-3.09532091316988
"83201",20200127,"33900",0.0267155584826569,5.702e-05,8.553e-07,0.0267219709221156,0.572594497701655,0.105991936975968,-3.09527928398775
"832110",20200127,"34900",0.0267138521732029,5.701e-05,8.5515e-07,0.0267202646126616,0.572596030406866,0.105992177368742,-3.09528850284308
"832210",20200127,"35900",0.0267117662776888,5.7e-05,8.55e-07,0.0267181787171475,0.572585134196715,0.105990468381624,-3.09522296465256
"832310",20200127,"40900",0.0267099523783932,5.7e-05,8.55e-07,0.0267163648178519,0.572582818163551,0.105990105128919,-3.09520903421973
"832410",20200127,"41900",0.0267087890350002,5.699e-05,8.5485e-07,0.0267152014744589,0.572592551795422,0.105991631775716,-3.09526757982096
"83257",20200127,"42900",0.0267078968176291,5.698e-05,8.547e-07,0.0267143092570878,0.572606375312052,0.105993799883303,-3.09535072486322
"83261",20200127,"43900",0.02670835936594,5.698e-05,8.547e-07,0.0267147718053988,0.572649639498416,0.10600058547189,-3.09561094604315
"83271",20200127,"44900",0.0267079546318133,5.698e-05,8.547e-07,0.026714367071272,0.572674034272869,0.106004411532745,-3.0957576718485
"83281",20200127,"45900",0.0267067376975685,5.697e-05,8.5455e-07,0.0267131501370272,0.572679452305154,0.106005261290092,-3.09579025922078
"83291",20200127,"50900",0.0267053584730407,5.696e-05,8.544e-07,0.0267117709124994,0.572679762578463,0.10600530995293,-3.09579212539333
"83301",20200127,"51900",0.026704250857986,5.696e-05,8.544e-07,0.0267106632974448,0.57268852482071,0.106006684209237,-3.09584482678035
"833110",20200127,"52900",0.0267033600089439,5.695e-05,8.5425e-07,0.0267097724484026,0.572701498756331,0.106008719015019,-3.09592285956633
"833210",20200127,"53900",0.0267022536671087,5.695e-05,8.5425e-07,0.0267086661065674,0.572707295712911,0.106009628195672,-3.09595772573279
"833310",20200127,"54900",0.026701147595934,5.694e-05,8.541e-07,0.0267075600353927,0.572714953449594,0.106010829214421,-3.09600378358738
"833410",20200127,"55900",0.0267007487344301,5.694e-05,8.541e-07,0.0267071611738888,0.572738270075544,0.106014486115993,-3.0961440219926
"83355",20200127,"60900",0.0266999732981115,5.693e-05,8.5395e-07,0.0267063857375702,0.572753927509677,0.106016941762798,-3.09623819345489
"83361",20200127,"61900",0.0267001134500846,5.693e-05,8.5395e-07,0.0267065258895433,0.572788198640944,0.10602231666862,-3.09644431524724
"83371",20200127,"62900",0.0267007412988031,5.693e-05,8.5395e-07,0.0267071537382618,0.572835174897249,0.106029684100325,-3.09672684785836
"83381",20200127,"63900",0.0267017999563365,5.692e-05,8.538e-07,0.0267082123957952,0.572891501934278,0.106038517922288,-3.09706561428309
"83391",20200127,"64900",0.0267030212522735,5.692e-05,8.538e-07,0.0267094336917323,0.572949633160863,0.106047634557923,-3.09741522560577
"83401",20200127,"65900",0.0267051610518199,5.692e-05,8.538e-07,0.0267115734912786,0.573027626226948,0.10605986587506,-3.09788427992063
"834110",20200127,"70900",0.0267062748733714,5.692e-05,8.538e-07,0.0267126873128301,0.573082731056769,0.106068507575282,-3.09821567659346
"834210",20200127,"71900",0.0267076020616736,5.692e-05,8.538e-07,0.0267140145011323,0.573139784235771,0.106077454687615,-3.0985587847378
"834310",20200127,"72900",0.0267114693775201,5.693e-05,8.5395e-07,0.0267178818169789,0.573249745612104,0.106094698510231,-3.0992200572602
"834410",20200127,"73900",0.0267137713918554,5.693e-05,8.5395e-07,0.0267201838313141,0.573326190589268,0.106106686091167,-3.0996797600463
"83455",20200127,"74900",0.0267165579655677,5.693e-05,8.5395e-07,0.0267229704050264,0.573414462594505,0.106120528002507,-3.10021057170898
"83461",20200127,"75900",0.0267193442585212,5.693e-05,8.5395e-07,0.02672575669798,0.573500473112231,0.10613401497757,-3.10072777072289
"83471",20200127,"80900",0.0267220756184812,5.693e-05,8.5395e-07,0.0267284880579399,0.573586332634578,0.106147477967584,-3.10124404848055
"83481",20200127,"81900",0.0267244274760815,5.693e-05,8.5395e-07,0.0267308399155402,0.57366312379769,0.106159518755268,-3.10170578647714
"83491",20200127,"82900",0.0267265637238117,5.693e-05,8.5395e-07,0.0267329761632704,0.573737073959577,0.106171113843798,-3.10215043176572
"83501",20200127,"83900",0.0267312883450714,5.694e-05,8.541e-07,0.0267377007845301,0.573864366494942,0.106191072267877,-3.10291578939799
"835110",20200127,"84900",0.0267365568131299,5.695e-05,8.5425e-07,0.0267429692525886,0.57400543352107,0.106213189629291,-3.10376393330266
"835210",20200127,"85900",0.0267397698739733,5.695e-05,8.5425e-07,0.026746182313432,0.574101400541653,0.106228235458321,-3.10434089985729
"835310",20200127,"90900",0.0267426590783848,5.695e-05,8.5425e-07,0.0267490715178435,0.574189709091818,0.10624208024352,-3.10487180802362
"835410",20200127,"91900",0.0267446813272717,5.695e-05,8.5425e-07,0.0267510937667305,0.574263117986897,0.106253588852001,-3.10531312926335
"83554",20200127,"92900",0.0267477294889042,5.695e-05,8.5425e-07,0.026754141928363,0.574358338659737,0.106268516646153,-3.10588556459532
"83561",20200127,"93900",0.0267508318342489,5.696e-05,8.544e-07,0.0267572442737076,0.574450821555272,0.106283014875781,-3.10644152570071
"83571",20200127,"94900",0.0267538243894298,5.696e-05,8.544e-07,0.0267602368288885,0.574541682188103,0.106297258441699,-3.10698771959229
"83581",20200127,"95900",0.0267553041652564,5.696e-05,8.544e-07,0.0267617166047151,0.574600626286467,0.106306498498811,-3.1073420444983
"83591",20200127,"100900",0.0267560265738275,5.696e-05,8.544e-07,0.0267624390132862,0.574645389576642,0.106313515480486,-3.10761112152298
"83601",20200127,"101900",0.0267564816968509,5.695e-05,8.5425e-07,0.0267628941363096,0.57468501988838,0.106319727759611,-3.10784934064763
"836110",20200127,"102900",0.0267560708294536,5.695e-05,8.5425e-07,0.0267624832689123,0.574704968938547,0.106322854863122,-3.10796925398479
"836210",20200127,"103900",0.0267552346896408,5.694e-05,8.541e-07,0.0267616471290995,0.5747193204786,0.106325104521446,-3.10805552035942
"836310",20200127,"104900",0.0267549397532885,5.694e-05,8.541e-07,0.0267613521927473,0.57474324598046,0.106328854915518,-3.1081993345067
"836410",20200127,"105900",0.0267545249659175,5.693e-05,8.5395e-07,0.0267609374053762,0.574761696418852,0.106331747060712,-3.10831023781267
"83654",20200127,"110900",0.0267543910650232,5.693e-05,8.5395e-07,0.026760803504482,0.574786768430144,0.106335677128726,-3.10846094159475
"83661",20200127,"111900",0.0267552794820214,5.693e-05,8.5395e-07,0.0267616919214801,0.574835784534927,0.106343360386664,-3.10875556616519
"83671",20200127,"112900",0.0267547562689685,5.692e-05,8.538e-07,0.0267611687084272,0.574857147165505,0.106346708940521,-3.10888397068992
"83681",20200127,"113900",0.0267545672783366,5.692e-05,8.538e-07,0.0267609797177953,0.574885300629481,0.106351121916255,-3.1090531916756
"83691",20200127,"114900",0.0267541605005425,5.691e-05,8.5365e-07,0.0267605729400012,0.574907968343868,0.106354674992298,-3.10918943863389
"83701",20200127,"115900",0.0267553661505943,5.691e-05,8.5365e-07,0.026761778590053,0.574967386771978,0.106363988498213,-3.10954657568924
"837110",20200127,"120900",0.0267553906912306,5.691e-05,8.5365e-07,0.0267618031306893,0.575002128968784,0.106369434074946,-3.10975539224057
"837210",20200127,"121900",0.0267555242315832,5.691e-05,8.5365e-07,0.0267619366710419,0.575037925995284,0.106375044935707,-3.10997054653433
"837310",20200127,"122900",0.0267564096941216,5.69e-05,8.535e-07,0.0267628221335803,0.57509346388026,0.106383749892267,-3.11030434664251
