"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"85871",20200129,"900",0.026558723119654,5.849e-05,8.7735e-07,0.0265651355591128,0.586626803230984,0.108188714644907,-3.17950406492768
"85881",20200129,"1900",0.0265555106992408,5.848e-05,8.772e-07,0.0265619231386995,0.586674799574033,0.108196214669737,-3.17979154888278
"85891",20200129,"2900",0.0265522991593342,5.848e-05,8.772e-07,0.0265587115987929,0.586726773192708,0.10820433608763,-3.18010285097091
"85901",20200129,"3900",0.026549088076319,5.848e-05,8.772e-07,0.0265555005157777,0.586780035365422,0.108212658741506,-3.18042186606834
"859110",20200129,"4900",0.0265458771933771,5.848e-05,8.772e-07,0.0265522896328359,0.586832240892211,0.108220816173793,-3.18073454751031
"859210",20200129,"5900",0.0265426669668596,5.848e-05,8.772e-07,0.0265490794063183,0.586873291198986,0.108227230457022,-3.18098041215201
"859310",20200129,"10900",0.0265394579216198,5.847e-05,8.7705e-07,0.0265458703610785,0.586914448231562,0.108233661347829,-3.18122691303285
"859410",20200129,"11900",0.0265362492993846,5.847e-05,8.7705e-07,0.0265426617388433,0.586952680140333,0.108239635118922,-3.18145589186387
"85956",20200129,"12900",0.0265330407334319,5.847e-05,8.7705e-07,0.0265394531728906,0.586990394704387,0.108245527996208,-3.18168176968849
"85961",20200129,"13900",0.0265298332063006,5.847e-05,8.7705e-07,0.0265362456457593,0.587035072763487,0.108252508840473,-3.18194934962312
"85971",20200129,"14900",0.0265266266325362,5.846e-05,8.769e-07,0.0265330390719949,0.587087678688317,0.108260728291575,-3.18226440558002
"85981",20200129,"15900",0.0265234205922528,5.846e-05,8.769e-07,0.0265298330317115,0.587143372412345,0.108269430075557,-3.18259794900316
"85991",20200129,"20900",0.0265202155908917,5.846e-05,8.769e-07,0.0265266280303504,0.587196813974565,0.108277779855334,-3.18291799935067
"86001",20200129,"21900",0.0265170115456624,5.846e-05,8.769e-07,0.0265234239851211,0.587249155254834,0.108285957613134,-3.18323145546714
"860110",20200129,"22900",0.0265138079414688,5.846e-05,8.769e-07,0.0265202203809275,0.587298771411362,0.108293709497125,-3.18352858718943
"860210",20200129,"23900",0.0265106047303855,5.846e-05,8.769e-07,0.0265170171698443,0.587349412181208,0.1083016213606,-3.18383185045237
"860310",20200129,"24900",0.0265074017041673,5.845e-05,8.7675e-07,0.026513814143626,0.587395310242476,0.10830879215675,-3.18410670801192
"860410",20200129,"25900",0.026504201165463,5.845e-05,8.7675e-07,0.0265106136049217,0.587435980577618,0.108315146137572,-3.18435025657577
"86056",20200129,"30900",0.0265010005210904,5.845e-05,8.7675e-07,0.0265074129605491,0.587473211151699,0.108320962661034,-3.18457320406457
"86061",20200129,"31900",0.0264977998590804,5.844e-05,8.766e-07,0.0265042122985391,0.587505914543171,0.10832607185743,-3.18476903945759
"86071",20200129,"32900",0.0264946008785502,5.844e-05,8.766e-07,0.0265010133180089,0.587528431934459,0.108329589686732,-3.18490387765655
"86081",20200129,"33900",0.0264914030398325,5.843e-05,8.7645e-07,0.0264978154792912,0.587547942125094,0.108332637692808,-3.18502070747463
"86091",20200129,"34900",0.0264897271806617,5.843e-05,8.7645e-07,0.0264961396201205,0.58758241821063,0.108338023728392,-3.18522715357966
"861010",20200129,"35900",0.0264866866621824,5.842e-05,8.763e-07,0.0264930991016411,0.587583210015559,0.10833814742776,-3.18523189495892
"861110",20200129,"40900",0.0264848538390718,5.842e-05,8.763e-07,0.0264912662785305,0.587607519547879,0.108341945161087,-3.18537746147811
"861210",20200129,"41900",0.0264834409363936,5.842e-05,8.763e-07,0.0264898533758524,0.587640444596334,0.108347088806892,-3.18557461641922
"861310",20200129,"42900",0.0264823432872836,5.841e-05,8.7615e-07,0.0264887557267423,0.587681170655092,0.10835345108809,-3.18581848111341
"861410",20200129,"43900",0.0264823454742848,5.841e-05,8.7615e-07,0.0264887579137436,0.587743209361735,0.108363142731211,-3.18618995879588
"861510",20200129,"44900",0.0264815612755556,5.841e-05,8.7615e-07,0.0264879737150143,0.587790530118187,0.108370535041485,-3.18647330323717
"861610",20200129,"45900",0.0264819303052043,5.841e-05,8.7615e-07,0.026488342744663,0.587865636232319,0.108382267712556,-3.1869230111249
"861710",20200129,"50900",0.0264830856364234,5.841e-05,8.7615e-07,0.0264894980758822,0.587956554202077,0.10839647011998,-3.18746738134135
"861810",20200129,"51900",0.0264848171024236,5.842e-05,8.763e-07,0.0264912295418824,0.588062416518054,0.108413006579472,-3.188101212337
"86192",20200129,"52900",0.0264864425135344,5.842e-05,8.763e-07,0.0264928549529932,0.588171552724935,0.108430053968538,-3.188754624529
"86201",20200129,"53900",0.0264887483583533,5.843e-05,8.7645e-07,0.026495160797812,0.588290877087067,0.10844869222398,-3.18946901053687
"862110",20200129,"54900",0.0264921015219246,5.843e-05,8.7645e-07,0.0264985139613833,0.588423027359146,0.108469333190325,-3.19026015511467
"862210",20200129,"55900",0.0264944081944528,5.844e-05,8.766e-07,0.0265008206339115,0.588528465268183,0.108485801361034,-3.19089135867862
"862310",20200129,"60900",0.0264957215071735,5.844e-05,8.766e-07,0.0265021339466322,0.588608993255367,0.108498378589262,-3.19137342595904
"862410",20200129,"61900",0.0264958297725274,5.844e-05,8.766e-07,0.0265022422119861,0.58866452639509,0.108507051855165,-3.1917058591463
"86258",20200129,"62900",0.0264967736173011,5.844e-05,8.766e-07,0.0265031860567598,0.588733998050488,0.108517901887669,-3.19212172362987
"86261",20200129,"63900",0.0264989206692149,5.844e-05,8.766e-07,0.0265053331086736,0.588833889768052,0.10853350256066,-3.19271967088875
"86271",20200129,"64900",0.0265008575798656,5.844e-05,8.766e-07,0.0265072700193243,0.588924189756773,0.108547604889552,-3.1932601874245
"86281",20200129,"65900",0.0265043111948269,5.845e-05,8.7675e-07,0.0265107236342856,0.589046737053114,0.108566742816538,-3.19399370660072
"86291",20200129,"70900",0.0265064028856512,5.845e-05,8.7675e-07,0.0265128153251099,0.589138479922069,0.10858106968961,-3.19454282552886
"86301",20200129,"71900",0.0265090164423408,5.845e-05,8.7675e-07,0.0265154288817996,0.589242733813704,0.108597349912276,-3.19516681016705
"863110",20200129,"72900",0.0265120439403507,5.846e-05,8.769e-07,0.0265184563798094,0.589354505816143,0.10861480366988,-3.19583577133227
"863210",20200129,"73900",0.0265147682981636,5.846e-05,8.769e-07,0.0265211807376224,0.58945772129712,0.108630920834939,-3.19645350182044
"863310",20200129,"74900",0.0265184789444317,5.847e-05,8.7705e-07,0.0265248913838904,0.589582914420239,0.108650469244897,-3.19720274041149
"863410",20200129,"75900",0.0265214031383831,5.847e-05,8.7705e-07,0.0265278155778418,0.589689315140687,0.108667082797393,-3.19783949121554
"86357",20200129,"80900",0.0265253726287237,5.848e-05,8.772e-07,0.0265317850681825,0.589813380891462,0.108686454013601,-3.19858193262084
"86361",20200129,"81900",0.026530488079401,5.849e-05,8.7735e-07,0.0265369005188598,0.589967701796143,0.108710548301252,-3.19950539101822
"86371",20200129,"82900",0.0265327890500601,5.849e-05,8.7735e-07,0.0265392014895188,0.59005829364805,0.108724692055524,-3.20004747445932
"86381",20200129,"83900",0.0265357648405276,5.849e-05,8.7735e-07,0.0265421772799863,0.590162574011655,0.108740972533486,-3.20067144940641
"86391",20200129,"84900",0.0265387376172979,5.849e-05,8.7735e-07,0.0265451500567566,0.590268734341816,0.108757546064711,-3.2013066538118
"86401",20200129,"85900",0.0265416074597333,5.85e-05,8.775e-07,0.026548019899192,0.590372999251048,0.108773823243701,-3.20193049786296
