"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"1404510",20200331,"900",0.02877044148865,8.778e-05,1.3167e-06,0.0287768539281087,0.895324821241763,0.154796844938592,-4.95578344330768
"1404610",20200331,"1900",0.0287700245348911,8.778e-05,1.3167e-06,0.0287764369743498,0.895333779664158,0.154798157289242,-4.95583313431513
"1404710",20200331,"2900",0.0287690315638611,8.777e-05,1.31655e-06,0.0287754440033198,0.895325315445537,0.154796917336285,-4.95578618458341
"1404810",20200331,"3900",0.0287680072649403,8.776e-05,1.3164e-06,0.028774419704399,0.895316075028238,0.154795563673229,-4.95573492929785
"140491",20200331,"4900",0.0287662478076292,8.775e-05,1.31625e-06,0.0287726602470879,0.895282473861719,0.15479064129554,-4.95554854752587
"140501",20200331,"5900",0.0287642329798447,8.774e-05,1.3161e-06,0.0287706454193035,0.895241257365286,0.154784603277282,-4.95531992255583
"1405110",20200331,"10900",0.0287630500236143,8.774e-05,1.3161e-06,0.028769462463073,0.895226256867672,0.154782405766078,-4.95523671535899
"1405210",20200331,"11900",0.0287611003209528,8.773e-05,1.31595e-06,0.0287675127604115,0.895188078530081,0.154776812771279,-4.95502494033853
"1405310",20200331,"12900",0.0287591177302696,8.772e-05,1.3158e-06,0.0287655301697283,0.895148973735306,0.154771084015937,-4.95480802445548
"1405410",20200331,"13900",0.0287572643588466,8.771e-05,1.31565e-06,0.0287636767983054,0.895113486993816,0.154765885263343,-4.95461117647548
"1405510",20200331,"14900",0.0287557303463597,8.77e-05,1.3155e-06,0.0287621427858184,0.895089302833843,0.15476234230338,-4.95447702401432
"1405610",20200331,"15900",0.0287538455619318,8.769e-05,1.31535e-06,0.0287602580013906,0.895054199712109,0.154757199698305,-4.95428230150483
"1405710",20200331,"20900",0.0287523444615644,8.768e-05,1.3152e-06,0.0287587569010232,0.89503085119188,0.154753779124538,-4.95415278279192
"1405810",20200331,"21900",0.0287502356142756,8.767e-05,1.31505e-06,0.0287566480537343,0.89498891874291,0.154747635958622,-4.95392017382788
"140591",20200331,"22900",0.0287481268069897,8.766e-05,1.3149e-06,0.0287545392464484,0.894946134155642,0.154741367907884,-4.95368283568512
"140601",20200331,"23900",0.0287461158900483,8.765e-05,1.31475e-06,0.028752528329507,0.894909175835041,0.154735953383179,-4.95347781571737
"1406110",20200331,"24900",0.0287442325972169,8.764e-05,1.3146e-06,0.0287506450366756,0.894878202458752,0.154731415647689,-4.95330599494502
"1406210",20200331,"25900",0.028742124779731,8.763e-05,1.31445e-06,0.0287485372191897,0.894839886914116,0.154725802219145,-4.95309344285929
"1406310",20200331,"30900",0.0287400180947966,8.762e-05,1.3143e-06,0.0287464305342554,0.894801236097573,0.154720139634319,-4.95287902910027
"1406410",20200331,"31900",0.0287379110746457,8.761e-05,1.31415e-06,0.0287443235141044,0.894762554241287,0.154714472464584,-4.95266444135748
