"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"1519710",20200408,"900",0.0284438810293275,9.332e-05,1.3998e-06,0.0284502934687862,0.955601499975612,0.163582738115494,-5.2879930845958
"1519810",20200408,"1900",0.0284421561770928,9.332e-05,1.3998e-06,0.0284485686165516,0.955577677535755,0.163579282822157,-5.28786261829821
"151998",20200408,"2900",0.0284410531397737,9.331e-05,1.39965e-06,0.0284474655792324,0.955567484025637,0.163577804314349,-5.2878067921855
"152001",20200408,"3900",0.0284399499324163,9.33e-05,1.3995e-06,0.028446362371875,0.955565212605079,0.163577474858025,-5.28779435243291
"1520110",20200408,"4900",0.0284391720976545,9.33e-05,1.3995e-06,0.0284455845371132,0.955570505641249,0.163578242581912,-5.28782334047722
"1520210",20200408,"5900",0.0284381871781299,9.329e-05,1.39935e-06,0.0284445996175886,0.95556572443912,0.163577549096583,-5.28779715556418
"1520310",20200408,"10900",0.0284367294460825,9.328e-05,1.3992e-06,0.0284431418855412,0.955553414758499,0.163575763647161,-5.28772973978072
"1520410",20200408,"11900",0.0284353904560673,9.328e-05,1.3992e-06,0.028441802895526,0.955543557661881,0.163574333928619,-5.28767575581167
"1520510",20200408,"12900",0.028434228992982,9.327e-05,1.39905e-06,0.0284406414324407,0.955531288422964,0.163572554338739,-5.28760856120475
"1520610",20200408,"13900",0.028432919422794,9.326e-05,1.3989e-06,0.0284393318622527,0.955513579347043,0.16356998572238,-5.28751157408922
"1520710",20200408,"14900",0.0284321137217695,9.325e-05,1.39875e-06,0.0284385261612282,0.955512187646703,0.163569783862626,-5.28750395216308
"1520810",20200408,"15900",0.0284307456406739,9.325e-05,1.39875e-06,0.0284371580801327,0.955495441849899,0.163567354958047,-5.28741224027456
"152098",20200408,"20900",0.0284297327149982,9.324e-05,1.3986e-06,0.0284361451544569,0.955487594535495,0.163566216737181,-5.2873692626924
"1521010",20200408,"21900",0.0284286610964947,9.323e-05,1.39845e-06,0.0284350735359535,0.955480228629807,0.163565148341382,-5.28732892158973
"1521138",20200408,"22900",0.0284280324432134,9.323e-05,1.39845e-06,0.0284344448826721,0.955488998034773,0.163566420309117,-5.28737694927697
"1521210",20200408,"23900",0.0284273149703684,9.322e-05,1.3983e-06,0.0284337274098271,0.955492573225237,0.163566938875936,-5.28739652961456
"1521310",20200408,"24900",0.0284265386292094,9.322e-05,1.3983e-06,0.0284329510686681,0.955494745485389,0.16356725395328,-5.28740842648054
"1521410",20200408,"25900",0.0284253787951803,9.321e-05,1.39815e-06,0.0284317912346391,0.955484753493274,0.163565804655272,-5.2873537030685
"1521510",20200408,"30900",0.0284251044213907,9.321e-05,1.39815e-06,0.0284315168608494,0.955507482977563,0.163569101471603,-5.28747818608229
"1521610",20200408,"31900",0.0284245050239647,9.32e-05,1.398e-06,0.0284309174634234,0.95551727807212,0.163570522205278,-5.28753183088855
"1521710",20200408,"32900",0.0284237000140093,9.319e-05,1.39785e-06,0.028430112453468,0.955519996614013,0.163570916516955,-5.28754671951093
"1521810",20200408,"33900",0.0284228953270815,9.319e-05,1.39785e-06,0.0284293077665402,0.955521686316138,0.16357116160019,-5.28755597348838
"1521910",20200408,"34900",0.0284222670692045,9.318e-05,1.3977e-06,0.0284286795086633,0.955530902600591,0.163572498377135,-5.28760644817909
"1522010",20200408,"35900",0.0284224354031553,9.318e-05,1.3977e-06,0.028428847842614,0.955567222572003,0.163577766392028,-5.28780536029838
"1522114",20200408,"40900",0.028421866154396,9.318e-05,1.3977e-06,0.0284282785938547,0.955577926257117,0.163579318897676,-5.28786398045232
"1522210",20200408,"41900",0.0284206478423635,9.317e-05,1.39755e-06,0.0284270602818222,0.955568655893373,0.163577974286893,-5.28781321008087
"1522310",20200408,"42900",0.0284195479483731,9.316e-05,1.3974e-06,0.0284259603878318,0.955563808348832,0.163577271178774,-5.28778666182411
"1522410",20200408,"43900",0.0284184479077489,9.316e-05,1.3974e-06,0.0284248603472076,0.955558426227759,0.163576490532803,-5.28775718585283
"1522510",20200408,"44900",0.0284172593504015,9.315e-05,1.39725e-06,0.0284236717898602,0.955549439918731,0.163575187118425,-5.2877079709471
"1522610",20200408,"45900",0.028416248339288,9.314e-05,1.3971e-06,0.0284226607787467,0.955549566226943,0.163575205438745,-5.28770866269412
"1522710",20200408,"50900",0.0284146177679208,9.313e-05,1.39695e-06,0.0284210302073795,0.955527311864067,0.163571977558613,-5.28758678285617
"1522810",20200408,"51900",0.0284130758817353,9.313e-05,1.39695e-06,0.028419488321194,0.95550945197804,0.163569387066297,-5.28748896971834
"1522910",20200408,"52900",0.0284114156736605,9.312e-05,1.3968e-06,0.0284178281131193,0.955490228772667,0.163566598822671,-5.28738368969249
"1523010",20200408,"53900",0.0284095790809539,9.311e-05,1.39665e-06,0.0284159915204127,0.955464280003752,0.163562835051266,-5.28724157500362
"1523110",20200408,"54900",0.0284076543441403,9.31e-05,1.3965e-06,0.028414066783599,0.955434835761916,0.163558564255747,-5.28708031558886
"1523210",20200408,"55900",0.0284058480941001,9.309e-05,1.39635e-06,0.0284122605335588,0.955411890427242,0.163555236092526,-5.28695464852802
"1523310",20200408,"60900",0.0284042203468276,9.308e-05,1.3962e-06,0.0284106327862863,0.955395914459209,0.163552918811241,-5.28686715095722
"1523410",20200408,"61900",0.028403568313234,9.308e-05,1.3962e-06,0.0284099807526928,0.955411857670218,0.163555231341193,-5.28695446912385
"1523510",20200408,"62900",0.0284020586559291,9.307e-05,1.39605e-06,0.0284084710953878,0.955396684519732,0.163553030507071,-5.28687136845009
"1523610",20200408,"63900",0.0284011092373933,9.307e-05,1.39605e-06,0.028407521676852,0.955400777565455,0.163553624195421,-5.28689378536662
"1523710",20200408,"64900",0.0284003081832645,9.307e-05,1.39605e-06,0.0284067206227232,0.955443607883681,0.163559836626774,-5.28712835860727
"1523810",20200408,"65900",0.0283994476291933,9.307e-05,1.39605e-06,0.028405860068652,0.955507579532484,0.163569115476463,-5.28747871488528
"1523910",20200408,"70900",0.0283986459630964,9.306e-05,1.3959e-06,0.0284050584025551,0.955565888088926,0.163577572833036,-5.28779805181535
"152401",20200408,"71900",0.0283994365145504,9.307e-05,1.39605e-06,0.0284058489540091,0.955629820341771,0.163586845787312,-5.28814818345962
"1524110",20200408,"72900",0.0283996967617382,9.306e-05,1.3959e-06,0.028406109201197,0.955671962375023,0.163592958161244,-5.288378976159
"1524210",20200408,"73900",0.0283988057619671,9.306e-05,1.3959e-06,0.0284052182014259,0.955676606733528,0.16359363178678,-5.2884044110694
"1524310",20200408,"74900",0.0283979636757225,9.305e-05,1.39575e-06,0.0284043761151812,0.955680244278255,0.16359415938201,-5.28842433212947
"1524410",20200408,"75900",0.0283974888981269,9.305e-05,1.39575e-06,0.0284039013375856,0.955692715844107,0.163595968275284,-5.28849263270487
"1524510",20200408,"80900",0.0283968345172284,9.304e-05,1.3956e-06,0.0284032469566871,0.955698764642305,0.163596845600098,-5.28852575890647
"1524610",20200408,"81900",0.0283954444435073,9.303e-05,1.39545e-06,0.028401856882966,0.955682756696935,0.163594523787003,-5.28843809141364
"1524710",20200408,"82900",0.0283957922568539,9.303e-05,1.39545e-06,0.0284022046963126,0.955728747671453,0.163601194361436,-5.28868996014565
"1524810",20200408,"83900",0.0283950801380452,9.303e-05,1.39545e-06,0.0284014925775039,0.955751449793497,0.163604487080614,-5.28881428701748
"152498",20200408,"84900",0.0283950453854714,9.303e-05,1.39545e-06,0.0284014578249301,0.95581411305587,0.163613575707588,-5.2891574557515
"152501",20200408,"85900",0.0283957458630496,9.303e-05,1.39545e-06,0.0284021583025083,0.955912961164426,0.163627912369316,-5.28969877791299
"1525110",20200408,"90900",0.0283950356008963,9.303e-05,1.39545e-06,0.028401448040355,0.955965234209695,0.163635493818598,-5.2899850364488
"1525210",20200408,"91900",0.028394601904673,9.303e-05,1.39545e-06,0.0284010143441317,0.956003835018338,0.163641092267043,-5.29019642086074
"1525310",20200408,"92900",0.0283941829483144,9.302e-05,1.3953e-06,0.0284005953877731,0.956020150132976,0.163643458510932,-5.2902857646184
"1525410",20200408,"93900",0.0283935302746077,9.302e-05,1.3953e-06,0.0283999427140665,0.956020251825363,0.163643473259751,-5.29028632149862
"1525510",20200408,"94900",0.0283936125638139,9.301e-05,1.39515e-06,0.0284000250032726,0.956044698923953,0.163647018904981,-5.29042019652377
"1525610",20200408,"95900",0.0283933138660339,9.301e-05,1.39515e-06,0.0283997263054926,0.956057308048868,0.163648847643518,-5.29048924522617
"1525710",20200408,"100900",0.0283927798333312,9.3e-05,1.395e-06,0.0283991922727899,0.9560629158193,0.163649660953803,-5.2905199538236
"1525810",20200408,"101900",0.0283938045879373,9.3e-05,1.395e-06,0.028400217027396,0.956117297409593,0.16365754802681,-5.29081774989179
"152598",20200408,"102900",0.0283935034958892,9.3e-05,1.395e-06,0.0283999159353479,0.956127257730151,0.163658992585003,-5.2908722926978
"152601",20200408,"103900",0.0283934091085582,9.299e-05,1.39485e-06,0.0283998215480169,0.95614429202095,0.163661463084938,-5.29096557236839
"1526110",20200408,"104900",0.0283932280101485,9.299e-05,1.39485e-06,0.0283996404496073,0.956161632787772,0.163663978026488,-5.29106052996164
"1526210",20200408,"105900",0.0283929260508904,9.298e-05,1.3947e-06,0.0283993384903491,0.95617310997188,0.163665642565378,-5.2911233785391
