"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"47541",20191116,"900",0.0261942279211171,3.933e-05,5.8995e-07,0.0262006403605758,0.386793572261064,0.0760186387499051,-1.94251545449561
"47551",20191116,"1900",0.0261884949232852,3.932e-05,5.898e-07,0.0261949073627439,0.386799843670582,0.0760196830917259,-1.9425557231865
"47561",20191116,"2900",0.026182764448625,3.932e-05,5.898e-07,0.0261891768880837,0.386831915293601,0.0760250237545534,-1.94276165326791
"47571",20191116,"3900",0.0261770361819924,3.931e-05,5.8965e-07,0.0261834486214511,0.386902299922526,0.0760367441769955,-1.94321357927315
"47581",20191116,"4900",0.0261713101063395,3.932e-05,5.898e-07,0.0261777225457983,0.386996164858387,0.0760523740248866,-1.94381624697264
"47591",20191116,"5900",0.0261655863367222,3.932e-05,5.898e-07,0.0261719987761809,0.387088529681464,0.076067753517577,-1.94440925988517
"47601",20191116,"10900",0.026159866494977,3.932e-05,5.898e-07,0.0261662789344358,0.387150742734889,0.076078112180063,-1.9448086754386
"476110",20191116,"11900",0.0261541475924828,3.931e-05,5.8965e-07,0.0261605600319415,0.387200154687756,0.0760863392392872,-1.94512589889977
"476210",20191116,"12900",0.0261484298839459,3.931e-05,5.8965e-07,0.0261548423234046,0.387244280988244,0.076093686105189,-1.94540918304844
"47631",20191116,"13900",0.0261427160236187,3.93e-05,5.895e-07,0.0261491284630775,0.387280982103156,0.0760997966077631,-1.94564479463714
"47641",20191116,"14900",0.026137004225436,3.93e-05,5.895e-07,0.0261434166648947,0.387300781919752,0.0761030931147741,-1.94577190279046
"47651",20191116,"15900",0.0261312930101359,3.929e-05,5.8935e-07,0.0261377054495946,0.38731130432477,0.0761048449984039,-1.94583945265664
"47661",20191116,"20900",0.0261255861199178,3.928e-05,5.892e-07,0.0261319985593765,0.387318653678825,0.0761060685939296,-1.94588663255711
"47671",20191116,"21900",0.0261198808020514,3.927e-05,5.8905e-07,0.0261262932415102,0.38732108030694,0.076106472602984,-1.94590221050278
"47681",20191116,"22900",0.0261141784599738,3.927e-05,5.8905e-07,0.0261205908994325,0.387311235881392,0.0761048336032347,-1.94583901327696
"47691",20191116,"23900",0.0261084773432199,3.926e-05,5.889e-07,0.0261148897826786,0.387298244065445,0.0761026705842923,-1.94575561067965
"47701",20191116,"24900",0.0261027786797277,3.925e-05,5.8875e-07,0.0261091911191865,0.3872903265303,0.0761013523814207,-1.94570478284349
"477110",20191116,"25900",0.0260972723980038,3.924e-05,5.886e-07,0.0261036848374625,0.387286530869326,0.0761007204343998,-1.94568041595346
"477210",20191116,"30900",0.026092053360414,3.923e-05,5.8845e-07,0.0260984657998727,0.387293151231019,0.0761018226707556,-1.94572291646413
"47731",20191116,"31900",0.0260865508967695,3.922e-05,5.883e-07,0.0260929633362283,0.387277157489095,0.0760991598379362,-1.94562024178143
"47741",20191116,"32900",0.0260809556515224,3.921e-05,5.8815e-07,0.0260873680909811,0.387283692236588,0.0761002478242638,-1.9456621928433
"47751",20191116,"33900",0.0260752692976627,3.92e-05,5.88e-07,0.0260816817371215,0.387276274464023,0.0760990128206856,-1.9456145730242
"47761",20191116,"34900",0.0260695843501856,3.92e-05,5.88e-07,0.0260759967896443,0.387272743024979,0.0760984248612637,-1.94559190221928
"47771",20191116,"35900",0.0260639024218287,3.919e-05,5.8785e-07,0.0260703148612875,0.387277772971378,0.0760992623112286,-1.94562419299261
"47781",20191116,"40900",0.0260582242293371,3.918e-05,5.877e-07,0.0260646366687958,0.38727268339027,0.0760984149325027,-1.94559151938162
"47791",20191116,"41900",0.0260525444644728,3.917e-05,5.8755e-07,0.0260589569039316,0.387265300721333,0.0760971857680888,-1.94554412469842
"47801",20191116,"42900",0.0260468694615642,3.916e-05,5.874e-07,0.0260532819010229,0.387248956068977,0.0760944644813581,-1.9454391960495
"478110",20191116,"43900",0.0260411966305684,3.915e-05,5.8725e-07,0.0260476090700271,0.387231013904761,0.0760914771982761,-1.94532401093858
"478210",20191116,"44900",0.0260355243687472,3.914e-05,5.871e-07,0.0260419368082059,0.387213006013047,0.0760884789506332,-1.94520840299816
"47831",20191116,"45900",0.02602985552062,3.913e-05,5.8695e-07,0.0260362679600787,0.387194491866881,0.0760853963912902,-1.9450895440698
"47841",20191116,"50900",0.0260241896004465,3.912e-05,5.868e-07,0.0260306020399052,0.387176686592729,0.076082431836145,-1.94497523515616
"47851",20191116,"51900",0.0260185279575678,3.911e-05,5.8665e-07,0.0260249403970265,0.387154466565356,0.076078732201091,-1.94483258256325
"47861",20191116,"52900",0.026012870395923,3.91e-05,5.865e-07,0.0260192828353818,0.387131812821377,0.0760749603188334,-1.94468714413967
