"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"1116510",20200303,"900",0.0279444866095641,7.131e-05,1.06965e-06,0.0279508990490228,0.722873335655739,0.129131539295615,-3.98033244843085
"1116610",20200303,"1900",0.027948022380906,7.132e-05,1.0698e-06,0.0279544348203647,0.722976022278564,0.129147081638647,-3.98092524866843
"111673",20200303,"2900",0.0279520406543946,7.132e-05,1.0698e-06,0.0279584530938533,0.72309106110052,0.129164493173602,-3.98158933889662
"111681",20200303,"3900",0.027955896745402,7.133e-05,1.06995e-06,0.0279623091848607,0.723201600609913,0.129181223323102,-3.98222743771059
"111691",20200303,"4900",0.0279587052399618,7.133e-05,1.06995e-06,0.0279651176794205,0.723284691682744,0.129193798895955,-3.98270707644571
"111701",20200303,"5900",0.0279640496605097,7.134e-05,1.0701e-06,0.0279704620999684,0.723432564007688,0.129216178362201,-3.98356063679895
"1117110",20200303,"10900",0.0279683869729447,7.134e-05,1.0701e-06,0.0279747994124034,0.723554310599068,0.129234603352841,-3.98426336842021
"1117210",20200303,"11900",0.0279737704856556,7.135e-05,1.07025e-06,0.0279801829251143,0.723704660492098,0.129257356481327,-3.98513117118296
"1117310",20200303,"12900",0.0279792737066332,7.136e-05,1.0704e-06,0.0279856861460919,0.723858354238449,0.129280614904189,-3.98601824056283
"1117410",20200303,"13900",0.0279861038315977,7.137e-05,1.07055e-06,0.0279925162710564,0.724047996088492,0.129309312302229,-3.98711274349817
"1117510",20200303,"14900",0.0279924493021646,7.138e-05,1.0707e-06,0.0279988617416234,0.724223566533056,0.129335879333175,-3.98812598816654
"1117610",20200303,"15900",0.027997828132176,7.139e-05,1.07085e-06,0.0280042405716348,0.724375063581135,0.129358802826917,-3.98900026573218
"111773",20200303,"20900",0.0280055398275637,7.141e-05,1.07115e-06,0.0280119522670224,0.724587948760439,0.129391013914334,-3.99022875343806
"111781",20200303,"21900",0.0280125253678948,7.142e-05,1.0713e-06,0.0280189378073536,0.724781943780892,0.129420365523878,-3.99134817557316
"111791",20200303,"22900",0.0280186248084489,7.143e-05,1.07145e-06,0.0280250372479077,0.724950863566203,0.129445922252214,-3.9923228602513
"111801",20200303,"23900",0.0280229130852841,7.143e-05,1.07145e-06,0.0280293255247428,0.725073829800259,0.129464525863542,-3.99303236230609
"1118110",20200303,"24900",0.0280307398911554,7.145e-05,1.07175e-06,0.0280371523306141,0.72528836982304,0.129496982556978,-3.99427018318113
"1118210",20200303,"25900",0.0280390473594113,7.146e-05,1.0719e-06,0.02804545979887,0.725515741061249,0.129531378821085,-3.99558196329898
"1118310",20200303,"30900",0.0280466297698685,7.148e-05,1.0722e-06,0.0280530422093272,0.725722915654241,0.12956271834409,-3.99677715743418
"1118410",20200303,"31900",0.0280525219108691,7.149e-05,1.07235e-06,0.0280589343503278,0.725886905467003,0.129587524290372,-3.99772317393371
"1118510",20200303,"32900",0.0280594580827141,7.15e-05,1.0725e-06,0.0280658705221729,0.726078934469361,0.129616570501639,-3.99883089234264
