"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"1332510",20200321,"900",0.0284297229279873,8.493e-05,1.27395e-06,0.028436135367446,0.865004715011711,0.150343506444959,-4.78704646985255
"1332610",20200321,"1900",0.0284275207663252,8.493e-05,1.27395e-06,0.0284339332057839,0.865004302328888,0.15034344567068,-4.78704416555808
"1332710",20200321,"2900",0.0284253205967337,8.492e-05,1.2738e-06,0.0284317330361925,0.865006362172073,0.150343749016153,-4.78705566708939
"1332810",20200321,"3900",0.0284231546411322,8.491e-05,1.27365e-06,0.0284295670805909,0.865013604427013,0.150344815555327,-4.78709610557373
"1332910",20200321,"4900",0.0284209548000678,8.491e-05,1.27365e-06,0.0284273672395266,0.865023148905714,0.150346221132102,-4.78714939885606
"133301",20200321,"5900",0.0284194635327584,8.491e-05,1.27365e-06,0.0284258759722171,0.865061872448834,0.150351923767382,-4.7873656174452
"1333110",20200321,"10900",0.0284177361915935,8.49e-05,1.2735e-06,0.0284241486310522,0.865102116636632,0.150357850299593,-4.78759032481815
"1333210",20200321,"11900",0.028416749428421,8.49e-05,1.2735e-06,0.0284231618678797,0.865167807481729,0.150367524125577,-4.78795711181042
"1333310",20200321,"12900",0.028415998923961,8.49e-05,1.2735e-06,0.0284224113634197,0.865242084065975,0.150378462177513,-4.78837183115137
"1333410",20200321,"13900",0.0284148104682269,8.49e-05,1.2735e-06,0.0284212229076856,0.86530405951914,0.150387588641554,-4.78871786257947
"1333510",20200321,"14900",0.0284126118996059,8.49e-05,1.2735e-06,0.0284190243390647,0.865331349724263,0.150391607347369,-4.78887023218909
"1333610",20200321,"15900",0.0284113572994155,8.49e-05,1.2735e-06,0.0284177697388742,0.865392164065853,0.150400562686739,-4.7892097740626
"1333710",20200321,"20900",0.0284103721535619,8.49e-05,1.2735e-06,0.0284167845930207,0.865466940348302,0.15041157388834,-4.78962726274053
"133386",20200321,"21900",0.0284087132545731,8.49e-05,1.2735e-06,0.0284151256940318,0.865519770669268,0.1504193533439,-4.78992221923615
"133391",20200321,"22900",0.0284071220580303,8.49e-05,1.2735e-06,0.028413534497489,0.86557593581655,0.150427623785159,-4.79023579059898
"133401",20200321,"23900",0.028405901708038,8.49e-05,1.2735e-06,0.0284123141474968,0.865645347412215,0.150437844681813,-4.79062331183004
"1334110",20200321,"24900",0.0284037722396915,8.49e-05,1.2735e-06,0.0284101846791502,0.865671504873305,0.150441696350261,-4.790769345998
"1334210",20200321,"25900",0.0284017441313305,8.489e-05,1.27335e-06,0.0284081565707892,0.865697757495097,0.150445562013189,-4.79091591058982
"1334310",20200321,"30900",0.0284004568611078,8.489e-05,1.27335e-06,0.0284068693005665,0.865741192301087,0.150451957690112,-4.7911583989671
"1334410",20200321,"31900",0.0283995738675421,8.489e-05,1.27335e-06,0.0284059863070008,0.865801238521116,0.150460799279485,-4.79149362192636
"1334510",20200321,"32900",0.0283995661382741,8.489e-05,1.27335e-06,0.0284059785777328,0.865884946962871,0.150473124889431,-4.79196093771172
"1334610",20200321,"33900",0.0283998613085065,8.489e-05,1.27335e-06,0.0284062737479652,0.865970826752758,0.150485770029416,-4.7924403664252
"1334710",20200321,"34900",0.0283993483751206,8.489e-05,1.27335e-06,0.0284057608145793,0.866028350182419,0.150494239805887,-4.79276148909676
"133486",20200321,"35900",0.0283985997521372,8.489e-05,1.27335e-06,0.0284050121915959,0.866077960371884,0.150501544364208,-4.79303843308959
"133491",20200321,"40900",0.0283974142724268,8.489e-05,1.27335e-06,0.0284038267118855,0.866108895709142,0.150506099222254,-4.79321112502621
"133501",20200321,"41900",0.0283960605622487,8.488e-05,1.2732e-06,0.0284024730017074,0.866133477151341,0.15050971852761,-4.79334834644473
"1335110",20200321,"42900",0.0283947069098821,8.488e-05,1.2732e-06,0.0284011193493408,0.866157823638318,0.150513303223331,-4.79348425553502
"1335210",20200321,"43900",0.0283934206782508,8.488e-05,1.2732e-06,0.0283998331177095,0.866185866104545,0.150517432083671,-4.7936407957395
"1335310",20200321,"44900",0.0283922024089355,8.487e-05,1.27305e-06,0.0283986148483942,0.866216008384645,0.150521870089428,-4.79380905656107
"1335410",20200321,"45900",0.0283910852707978,8.487e-05,1.27305e-06,0.0283974977102565,0.866246086374823,0.150526298605937,-4.79397695738691
"1335510",20200321,"50900",0.0283896313750117,8.487e-05,1.27305e-06,0.0283960438144704,0.866270559808544,0.150529901921302,-4.79411357173459
"1335610",20200321,"51900",0.0283876729531829,8.486e-05,1.2729e-06,0.0283940853926416,0.866283303206425,0.150531778173375,-4.79418470698525
"1335710",20200321,"52900",0.0283854795072863,8.485e-05,1.27275e-06,0.028391891946745,0.866287154301661,0.150532345181871,-4.79420620424415
"133586",20200321,"53900",0.0283834218413338,8.485e-05,1.27275e-06,0.0283898342807925,0.866290909142522,0.15053289801817,-4.79422716418241
"133591",20200321,"54900",0.0283812967673389,8.484e-05,1.2726e-06,0.0283877092067976,0.866293485704531,0.150533277372785,-4.79424154682736
"133601",20200321,"55900",0.0283796430069879,8.484e-05,1.2726e-06,0.0283860554464466,0.866313348012963,0.150536201751648,-4.79435242008481
"1336110",20200321,"60900",0.0283781248368626,8.483e-05,1.27245e-06,0.0283845372763214,0.866329641743461,0.150538600711939,-4.79444337284482
"1336210",20200321,"61900",0.0283766770703316,8.483e-05,1.27245e-06,0.0283830895097903,0.866345231954393,0.150540896085112,-4.79453039820265
"1336310",20200321,"62900",0.0283755979260456,8.482e-05,1.2723e-06,0.0283820103655044,0.86636198520015,0.150543362686842,-4.79462391534698
"1336410",20200321,"63900",0.0283747540702069,8.482e-05,1.2723e-06,0.0283811665096656,0.866381015626784,0.15054616455198,-4.79473014336729
"1336510",20200321,"64900",0.028375789620408,8.482e-05,1.2723e-06,0.0283822020598667,0.866454621924934,0.150557001578448,-4.79514101021752
"1336610",20200321,"65900",0.0283773639016645,8.482e-05,1.2723e-06,0.0283837763411232,0.866541470773755,0.15056978811968,-4.79562578777634
"1336710",20200321,"70900",0.0283784012366459,8.482e-05,1.2723e-06,0.0283848136761046,0.86661081187067,0.150579996897404,-4.79601283296067
"133686",20200321,"71900",0.0283811180097897,8.483e-05,1.27245e-06,0.0283875304492484,0.866732419654338,0.150597900363078,-4.79669160382098
"133691",20200321,"72900",0.0283829620142363,8.483e-05,1.27245e-06,0.028389374453695,0.866824128405124,0.150611401749002,-4.79720347700597
"133701",20200321,"73900",0.0283844029613452,8.483e-05,1.27245e-06,0.0283908154008039,0.866901017071842,0.150622721150234,-4.79763262378642
"1337110",20200321,"74900",0.0283871182380369,8.484e-05,1.2726e-06,0.0283935306774956,0.867016295064963,0.150639691866845,-4.79827602331013
"1337210",20200321,"75900",0.0283868449553032,8.483e-05,1.27245e-06,0.0283932573947619,0.867035595372628,0.150642533139157,-4.79838374226147
"1337310",20200321,"80900",0.0283866377939953,8.483e-05,1.27245e-06,0.028393050233454,0.867059135812836,0.150645998604569,-4.79851512563638
"1337410",20200321,"81900",0.0283866652370074,8.483e-05,1.27245e-06,0.0283930776764661,0.86709523770547,0.150651313254681,-4.79871661538208
