"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"916310",20200203,"900",0.0263655236162987,5.97e-05,8.955e-07,0.0263719360557574,0.600375749637633,0.110333361397329,-3.26169153305431
"916410",20200203,"1900",0.0263625830769428,5.969e-05,8.9535e-07,0.0263689955164015,0.600339645856296,0.110327739594648,-3.26147614401627
"916510",20200203,"2900",0.0263595924032556,5.968e-05,8.952e-07,0.0263660048427143,0.600300025248789,0.110321570119476,-3.2612397716057
"91661",20200203,"3900",0.0263566011831574,5.967e-05,8.9505e-07,0.0263630136226161,0.600261715000061,0.110315604626114,-3.26101121408754
"91671",20200203,"4900",0.026353611463363,5.966e-05,8.949e-07,0.0263600239028217,0.600222500249718,0.110309498227763,-3.26077725772785
"91681",20200203,"5900",0.026350623568039,5.965e-05,8.9475e-07,0.0263570360074978,0.600184909136689,0.110303644599951,-3.26055298554939
"91691",20200203,"10900",0.0263476338096363,5.964e-05,8.946e-07,0.0263540462490951,0.600146963221708,0.110297735666169,-3.26032659411938
"91701",20200203,"11900",0.0263446446212442,5.963e-05,8.9445e-07,0.0263510570607029,0.60010807659278,0.110291680185323,-3.26009458766479
"917110",20200203,"12900",0.0263416580983465,5.962e-05,8.943e-07,0.0263480705378052,0.600068755403027,0.110285556973124,-3.25985998587226
"917210",20200203,"13900",0.0263386716039154,5.961e-05,8.9415e-07,0.0263450840433742,0.600027977855435,0.110279206907851,-3.259616692206
"917310",20200203,"14900",0.0263365718811204,5.96e-05,8.94e-07,0.0263429843205791,0.600006750678839,0.110275901289235,-3.25949004202303
"917410",20200203,"15900",0.026337031344842,5.96e-05,8.94e-07,0.0263434437843007,0.600037872665657,0.110280747778781,-3.25967572850255
"917510",20200203,"20900",0.0263382294121114,5.959e-05,8.9385e-07,0.0263446418515701,0.600077788433097,0.110286963628757,-3.25991387982431
"91761",20200203,"21900",0.0263399679741934,5.959e-05,8.9385e-07,0.0263463804136521,0.600128123609865,0.110294801942654,-3.26021419304432
"91771",20200203,"22900",0.0263425431496047,5.959e-05,8.9385e-07,0.0263489555890635,0.600200800445353,0.110306119175872,-3.260647794915
"91781",20200203,"23900",0.0263441340055921,5.959e-05,8.9385e-07,0.0263505464450509,0.600247881268426,0.110313450487618,-3.26092868193813
"91791",20200203,"24900",0.0263425764169631,5.958e-05,8.937e-07,0.0263489888564218,0.600221165820378,0.110309290433526,-3.26076929643636
"91801",20200203,"25900",0.0263395925993344,5.957e-05,8.9355e-07,0.0263460050387931,0.600163456200558,0.110300303958063,-3.26042499418787
"918110",20200203,"30900",0.0263372490925407,5.956e-05,8.934e-07,0.0263436615319994,0.600119643779667,0.110293481450283,-3.2601636003995
