"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"2901",20191006,"900",0.0203486992592171,4.13e-06,6.195e-08,0.0203551116986758,0.0216068252571988,0.00659702061913419,0.744155472009046
"2911",20191006,"1900",0.0203750742248635,4.13e-06,6.195e-08,0.0203814866643223,0.0216781492793814,0.00661546739979275,0.743440092952507
"292",20191006,"2900",0.020399666157867,4.13e-06,6.195e-08,0.0204060785973257,0.0217492817503913,0.00663385541074654,0.742726993199994
"293",20191006,"3900",0.0204177238382426,4.13e-06,6.195e-08,0.0204241362777014,0.0218125732346167,0.00665020877737495,0.742092798504471
"294",20191006,"4900",0.0204483341637428,4.13e-06,6.195e-08,0.0204547466032015,0.021882369544629,0.00666823447423373,0.741393749863487
"295",20191006,"5900",0.0204834657309142,4.13e-06,6.195e-08,0.0204898781703729,0.0219556375314944,0.00668714732889079,0.74066029682741
"296",20191006,"10900",0.0205057641070859,4.12e-06,6.18e-08,0.0205121765465446,0.0220154801839525,0.00670258751705291,0.740061516236676
"297",20191006,"11900",0.0205608284007505,4.13e-06,6.195e-08,0.0205672408402092,0.0221143923729364,0.00672809411908275,0.739072353806986
"298",20191006,"12900",0.0205717704416698,4.12e-06,6.18e-08,0.0205781828811286,0.0221691753184181,0.00674221356197621,0.738524792877445
"299",20191006,"13900",0.0205982041592704,4.12e-06,6.18e-08,0.0206046165987291,0.0222445351491042,0.00676162767279099,0.737771901545959
"300",20191006,"14900",0.0205763670874119,4.11e-06,6.165e-08,0.0205827795268707,0.0222606235372058,0.00676577104246443,0.737611219110203
"3011",20191006,"15900",0.0205469388771466,4.1e-06,6.15e-08,0.0205533513166053,0.0222737754169171,0.00676915781024807,0.737479878169862
"302",20191006,"20900",0.0205099905498805,4.09e-06,6.135e-08,0.0205164029893392,0.0222792507480774,0.00677056768408073,0.737425202396156
"303",20191006,"21900",0.0205117032383094,4.08e-06,6.12e-08,0.0205181156777681,0.0223220764244372,0.00678159328437636,0.736997622876635
"304",20191006,"22900",0.0205149362995819,4.08e-06,6.12e-08,0.0205213487390406,0.0223663400479955,0.00679298569455352,0.736555818312843
"305",20191006,"23900",0.0205730960885964,4.08e-06,6.12e-08,0.0205795085280551,0.0224729043694756,0.00682039872723795,0.73549272458957
"306",20191006,"24900",0.0206110839985689,4.09e-06,6.135e-08,0.0206174964380276,0.0225540340436101,0.0068412555400211,0.73468388524242
"307",20191006,"25900",0.0206639643732866,4.09e-06,6.135e-08,0.0206703768127454,0.0226501322683271,0.00686594565310063,0.733726388575597
"308",20191006,"30900",0.0206621253842032,4.08e-06,6.12e-08,0.020668537823662,0.0226860532599639,0.00687517057260979,0.733368641018993
"309",20191006,"31900",0.020675350642546,4.08e-06,6.12e-08,0.0206817630820047,0.0227381822618543,0.00688855392809927,0.73284962706159
"3101",20191006,"32900",0.020694489365608,4.08e-06,6.12e-08,0.0207009018050667,0.0227975674165004,0.00690379448708668,0.732258589837818
"3111",20191006,"33900",0.0206895801560006,4.07e-06,6.105e-08,0.0206959925954593,0.0228269089812746,0.00691132244471478,0.731966651564311
"312",20191006,"34900",0.0206817211647521,4.06e-06,6.09e-08,0.0206881336042108,0.0228566565152212,0.00691895305074652,0.731670732561125
"313",20191006,"35900",0.020653108517756,4.05e-06,6.075e-08,0.0206595209572147,0.0228633713584522,0.00692067528025345,0.731603943579508
"314",20191006,"40900",0.0206913291465637,4.05e-06,6.075e-08,0.0206977415860224,0.0229505442931082,0.00694302647878345,0.73073715228789
"315",20191006,"41900",0.0207071577483107,4.05e-06,6.075e-08,0.0207135701877694,0.0230092957310706,0.00695808307248759,0.730153249778224
"316",20191006,"42900",0.0207184711561678,4.05e-06,6.075e-08,0.0207248835956265,0.0230658000695179,0.00697255825092221,0.72959189496948
"317",20191006,"43900",0.0207282453096825,4.04e-06,6.06e-08,0.0207346577491412,0.0231254788023297,0.00698784076175926,0.72899923152103
"318",20191006,"44900",0.0207204148526721,4.04e-06,6.06e-08,0.0207268272921309,0.0231746329487794,0.00700042361711223,0.72851126216361
"319",20191006,"45900",0.0207315782559638,4.04e-06,6.06e-08,0.0207379906954225,0.0232651769454465,0.00702359110517945,0.727612815736518
"320",20191006,"50900",0.0207237863280903,4.03e-06,6.045e-08,0.020730198767549,0.0232957943215332,0.0070314220545897,0.727309127785227
"3211",20191006,"51900",0.0207334210871445,4.03e-06,6.045e-08,0.0207398335266033,0.0233436307149048,0.00704365393533548,0.72683476968567
"322",20191006,"52900",0.020748769112729,4.03e-06,6.045e-08,0.0207551815521877,0.0233916511797947,0.00705592903453859,0.726358735636143
"323",20191006,"53900",0.0207453143830197,4.02e-06,6.03e-08,0.0207517268224784,0.0234179688705829,0.00706265478917898,0.726097907781681
"324",20191006,"54900",0.0207332743970278,4.01e-06,6.015e-08,0.0207396868364865,0.023439119172788,0.00706805912838885,0.725888325042568
"325",20191006,"55900",0.0207012818180976,4e-06,6e-08,0.0207076942575563,0.0234412105189501,0.00706859347007736,0.725867603029079
"326",20191006,"60900",0.0206566407182365,3.98e-06,5.97e-08,0.0206630531576952,0.023423968150122,0.00706418780474952,0.726038456737125
"327",20191006,"61900",0.0206492420821234,3.97e-06,5.955e-08,0.0206556545215821,0.023439523133867,0.00706816234154187,0.725884322389581
"328",20191006,"62900",0.0206858382496094,3.97e-06,5.955e-08,0.0206922506890681,0.0235093174237701,0.00708599089926385,0.72519292290533
"329",20191006,"63900",0.0206897038529773,3.96e-06,5.94e-08,0.020696116292436,0.0235416685860574,0.00709425207874158,0.724872550710125
"330",20191006,"64900",0.0206977731939455,3.96e-06,5.94e-08,0.0207041856334042,0.0235790335760974,0.00710379143025314,0.724502610484656
"3311",20191006,"65900",0.0207100056063242,3.95e-06,5.925e-08,0.0207164180457829,0.0236214074590394,0.00711460676878943,0.724083186984722
"332",20191006,"70900",0.0207095642100017,3.95e-06,5.925e-08,0.0207159766494604,0.0236438597504056,0.00712033619986315,0.723860997199103
"333",20191006,"71900",0.0207565787009083,3.95e-06,5.925e-08,0.0207629911403671,0.0237234267199266,0.00714063361309497,0.723073854985465
"334",20191006,"72900",0.0207935584916245,3.95e-06,5.925e-08,0.0207999709310832,0.0237902346754487,0.00715766819309352,0.722413246991655
"335",20191006,"73900",0.0208261475107347,3.95e-06,5.925e-08,0.0208325599501934,0.023858320675838,0.00717502113297178,0.721740293036872
"336",20191006,"74900",0.0208378008426,3.94e-06,5.91e-08,0.0208442132820587,0.0239173183096739,0.00719005162468453,0.721157404687034
"337",20191006,"75900",0.0208865864778307,3.95e-06,5.925e-08,0.0208929989172894,0.0240231236153624,0.00721699287307615,0.720112612848151
"338",20191006,"80900",0.0208993635514472,3.95e-06,5.925e-08,0.020905775990906,0.0240994735267153,0.00723642262592065,0.719359119909845
"339",20191006,"81900",0.0209572426588261,3.96e-06,5.94e-08,0.0209636550982849,0.0242151332046986,0.0072658381561263,0.718218375268062
"340",20191006,"82900",0.0210625005095403,3.97e-06,5.955e-08,0.021068912948999,0.0243775000427078,0.00730709647976326,0.716618363739885
"3411",20191006,"83900",0.0211507588485998,3.98e-06,5.97e-08,0.0211571712880586,0.0245099292152739,0.00734071640587454,0.715314572524177
"342",20191006,"84900",0.0212763646217555,4e-06,6e-08,0.0212827770612142,0.0246835253937482,0.00738474547252337,0.713607112567052
"343",20191006,"85900",0.0213579637103645,4.01e-06,6.015e-08,0.0213643761498233,0.0248026791450772,0.00741493897348491,0.712436200495978
"344",20191006,"90900",0.021406769549967,4.01e-06,6.015e-08,0.0214131819894257,0.024888962588304,0.00743678932597601,0.711588838288723
"345",20191006,"91900",0.0214686825191852,4.01e-06,6.015e-08,0.021475094958644,0.0249904969682624,0.00746248700689975,0.710592276062252
"346",20191006,"92900",0.0215101713982115,4.01e-06,6.015e-08,0.0215165838376702,0.0250685933396512,0.00748224183467437,0.709826179365306
"347",20191006,"93900",0.0215407527638586,4.01e-06,6.015e-08,0.0215471652033173,0.0251311842635497,0.00749806770585361,0.709212448658673
"348",20191006,"94900",0.0215499005584606,4.01e-06,6.015e-08,0.0215563129979194,0.0251632168106275,0.0075061646815785,0.708898446245418
"349",20191006,"95900",0.0215894530024616,4e-06,6e-08,0.0215958654419203,0.0252293253478225,0.00752287018810733,0.708250603326532
"350",20191006,"100900",0.021599728118038,4e-06,6e-08,0.0216061405574967,0.0252644447639932,0.00753174208099814,0.707906549593653
"3511",20191006,"101900",0.0216086266443957,3.99e-06,5.985e-08,0.0216150390838544,0.0253052407495093,0.00754204562911907,0.707506976050044
"352",20191006,"102900",0.0216187834420193,3.99e-06,5.985e-08,0.0216251958814781,0.0253405432003382,0.00755095966770146,0.707161287999073
"353",20191006,"103900",0.0216354278686871,3.98e-06,5.97e-08,0.0216418403081458,0.0253853583088692,0.00756227296719103,0.706722556237138
"354",20191006,"104900",0.0216402278921891,3.98e-06,5.97e-08,0.0216466403316478,0.0254193287459668,0.00757084656371254,0.706390070692507
"355",20191006,"105900",0.0216671243220348,3.98e-06,5.97e-08,0.0216735367614936,0.0254784214526718,0.00758575645353617,0.705811862708918
"356",20191006,"110900",0.0217016486156021,3.98e-06,5.97e-08,0.0217080610550608,0.0255474271757312,0.00760316085021893,0.705136917503858
"357",20191006,"111900",0.0217101031886239,3.97e-06,5.955e-08,0.0217165156280826,0.0255838452574272,0.00761234320431912,0.704780824458422
"358",20191006,"112900",0.0217223796348293,3.96e-06,5.94e-08,0.0217287920742881,0.0256204464887037,0.00762156972646264,0.704423018619897
"359",20191006,"113900",0.0217358752649097,3.96e-06,5.94e-08,0.0217422877043684,0.0256609560866369,0.00763177913241576,0.704027096466357
"360",20191006,"114900",0.0217595495987544,3.96e-06,5.94e-08,0.0217659620382131,0.0257159429722849,0.00764563323148698,0.703489832715916
"3611",20191006,"115900",0.0218035444656521,3.96e-06,5.94e-08,0.0218099569051108,0.0257937328578126,0.007665224887516,0.702730065960308
"362",20191006,"120900",0.0218205161062992,3.95e-06,5.925e-08,0.0218269285457579,0.0258440884142405,0.00767790229995593,0.702238434516647
"363",20191006,"121900",0.0218818742585797,3.96e-06,5.94e-08,0.0218882866980385,0.0259463598802053,0.00770363835722759,0.701240387689919
"364",20191006,"122900",0.0219035989844973,3.96e-06,5.94e-08,0.021910011423956,0.0260017115506697,0.00771756084043727,0.700700472589565
"365",20191006,"123900",0.0219113053488146,3.95e-06,5.925e-08,0.0219177177882733,0.0260450777065099,0.00772846547178483,0.700277590125874
"366",20191006,"124900",0.0219366067115485,3.95e-06,5.925e-08,0.0219430191510072,0.0261037191510943,0.0077432067411114,0.699705922652093
"367",20191006,"125900",0.0219718206045283,3.95e-06,5.925e-08,0.021978233043987,0.0261739003077134,0.00776084221479865,0.699022017898668
"368",20191006,"130900",0.0220105878850492,3.95e-06,5.925e-08,0.0220170003245079,0.0262528234106801,0.00778066578571066,0.698253258823902
"369",20191006,"131900",0.022034153116856,3.95e-06,5.925e-08,0.0220405655563147,0.0263076194254638,0.00779442386362032,0.69771972001152
"370",20191006,"132900",0.0220949363333269,3.95e-06,5.925e-08,0.0221013487727857,0.0264088879578461,0.00781983866505549,0.696734133295018
"3711",20191006,"133900",0.0221330342259804,3.95e-06,5.925e-08,0.0221394466654391,0.0264793674750652,0.00783751773422778,0.696048538724823
"372",20191006,"134900",0.0221820517682367,3.96e-06,5.94e-08,0.0221884642076954,0.0265704381434564,0.00786035124826942,0.695163054985767
"373",20191006,"135900",0.0221925351596396,3.95e-06,5.925e-08,0.0221989475990984,0.0266151042307244,0.00787154569529867,0.694728934414397
"374",20191006,"140900",0.0222448069447297,3.96e-06,5.94e-08,0.0222512193841884,0.0267089310171723,0.00789505171774281,0.693817371290408
"375",20191006,"141900",0.0222562874684922,3.95e-06,5.925e-08,0.0222626999079509,0.0267593158063024,0.00790766919742462,0.69332806579671
"376",20191006,"142900",0.0222689307636553,3.95e-06,5.925e-08,0.0222753432031141,0.0268208589651101,0.00792307606246523,0.692730588152655
"377",20191006,"143900",0.0222888292867395,3.95e-06,5.925e-08,0.0222952417261982,0.0268975887002554,0.00794227721429703,0.69198596841443
"378",20191006,"144900",0.022323227686218,3.96e-06,5.94e-08,0.0223296401256768,0.0269924576486682,0.0079660060362439,0.691065766162207
"379",20191006,"145900",0.0223283056447489,3.95e-06,5.925e-08,0.0223347180842076,0.0270538418556832,0.00798135279660722,0.690470619926633
"380",20191006,"150900",0.0223333559613164,3.95e-06,5.925e-08,0.0223397684007751,0.0271143631220143,0.0079964786070642,0.6898840422548
"3811",20191006,"151900",0.0223383811702777,3.95e-06,5.925e-08,0.0223447936097364,0.0271783231641852,0.00801245825350683,0.689264353048582
"382",20191006,"152900",0.0223313364937929,3.95e-06,5.925e-08,0.0223377489332517,0.0272264838329322,0.00802448682669923,0.688797886201034
"383",20191006,"153900",0.0223459502886644,3.95e-06,5.925e-08,0.0223523627281231,0.0272945850497264,0.0080414901934246,0.688138497518847
"384",20191006,"154900",0.0223664756759325,3.95e-06,5.925e-08,0.0223728881153913,0.0273729014240414,0.00806103605294976,0.687380511469715
"385",20191006,"155900",0.0223868923560022,3.95e-06,5.925e-08,0.022393304795461,0.0274479506858539,0.00807975850969891,0.686654457103805
"386",20191006,"160900",0.0223809898471918,3.94e-06,5.91e-08,0.0223874022866505,0.0274894489861456,0.00809010768791397,0.686253117452556
"387",20191006,"161900",0.0224060105627935,3.95e-06,5.925e-08,0.0224124230022523,0.0275740382659862,0.00811119585708459,0.685435321475807
"388",20191006,"162900",0.0224391958581322,3.95e-06,5.925e-08,0.0224456082975909,0.0276608641554289,0.00813283134357819,0.6845963009077
"389",20191006,"163900",0.0224592059898979,3.95e-06,5.925e-08,0.0224656184293566,0.02773269538117,0.00815072258499254,0.68390248176408
"390",20191006,"164900",0.022454359014329,3.94e-06,5.91e-08,0.0224607714537878,0.0277742120240771,0.00816106004523345,0.68350159699618
"3911",20191006,"165900",0.0224754016254778,3.94e-06,5.91e-08,0.0224818140649365,0.0278423307698816,0.00817801620192784,0.682844040568587
