"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"1620510",20200420,"900",0.0282063609449103,9.894e-05,1.4841e-06,0.028212773384369,1.0142177637575,0.172045729868275,-5.60709222045078
"1620610",20200420,"1900",0.0282076979163877,9.895e-05,1.48425e-06,0.0282141103558465,1.01437474468436,0.172068292598387,-5.60794173251985
"1620710",20200420,"2900",0.028209977439803,9.896e-05,1.4844e-06,0.0282163898792618,1.01456896290749,0.172096206674355,-5.60899271962783
"1620810",20200420,"3900",0.0282108144612562,9.897e-05,1.48455e-06,0.0282172269007149,1.01470097415115,0.17211517956659,-5.60970705831012
"1620910",20200420,"4900",0.0282122619946822,9.898e-05,1.4847e-06,0.0282186744341409,1.01493083175775,0.172148214213785,-5.61095081781809
"1621010",20200420,"5900",0.0282128496474165,9.9e-05,1.485e-06,0.0282192620868752,1.01519067980713,0.172185557648035,-5.61235678678196
"1621145",20200420,"10900",0.0282139642881153,9.902e-05,1.4853e-06,0.028220376727574,1.01539940199328,0.172215552595386,-5.61348607435109
"1621210",20200420,"11900",0.0282143572114313,9.903e-05,1.48545e-06,0.02822076965089,1.01555846589985,0.172238410642474,-5.61434665507417
"1621310",20200420,"12900",0.0282139743156428,9.903e-05,1.48545e-06,0.0282203867551016,1.01568207128663,0.17225617279713,-5.61501537628624
"1621410",20200420,"13900",0.0282147832059362,9.904e-05,1.4856e-06,0.0282211956453949,1.01582659028346,0.172276939829234,-5.61579722190008
"1621510",20200420,"14900",0.0282161466996104,9.905e-05,1.48575e-06,0.0282225591390691,1.01598303378673,0.172299419875708,-5.61664355346533
"1621610",20200420,"15900",0.0282171494323362,9.906e-05,1.4859e-06,0.028223561871795,1.01612527248536,0.172319858313344,-5.61741301659892
"1621710",20200420,"20900",0.0282181110765739,9.907e-05,1.48605e-06,0.0282245235160326,1.0162769334871,0.172341650171015,-5.61823342711002
"1621810",20200420,"21900",0.0282194187125733,9.908e-05,1.4862e-06,0.0282258311520321,1.01646978739442,0.172369360235431,-5.61927663483036
"1621910",20200420,"22900",0.028220559870516,9.909e-05,1.48635e-06,0.0282269723099747,1.01667643688193,0.172399051616125,-5.62039442260004
"1622010",20200420,"23900",0.0282209529142673,9.91e-05,1.4865e-06,0.028227365353726,1.0168344901151,0.172421760069185,-5.62124931722621
"1622120",20200420,"24900",0.0282228419970028,9.912e-05,1.4868e-06,0.0282292544364615,1.01702401666487,0.172448989771179,-5.62227441239259
"1622210",20200420,"25900",0.0282250081333748,9.913e-05,1.48695e-06,0.0282314205728335,1.01720477532031,0.172474959048339,-5.62325204836799
"1622310",20200420,"30900",0.0282269518290105,9.914e-05,1.4871e-06,0.0282333642684693,1.01737445797247,0.17249933641442,-5.62416974750044
"1622410",20200420,"31900",0.0282295603498792,9.915e-05,1.48725e-06,0.0282359727893379,1.01756479136427,0.172526679819035,-5.62519909557418
"1622510",20200420,"32900",0.0282316415467559,9.916e-05,1.4874e-06,0.0282380539862146,1.01773489333484,0.172551116105159,-5.62611899635838
"1622610",20200420,"33900",0.0282338338197778,9.917e-05,1.48755e-06,0.0282402462592365,1.01790844018358,0.172576046628352,-5.62705749463777
"1622710",20200420,"34900",0.0282360256926113,9.918e-05,1.4877e-06,0.0282424381320701,1.01808285479087,0.172601101153735,-5.62800065278759
"1622810",20200420,"35900",0.0282374418904837,9.919e-05,1.48785e-06,0.0282438543299424,1.018230596844,0.172622323674303,-5.62879955171109
"1622910",20200420,"40900",0.0282388579197513,9.92e-05,1.488e-06,0.02824527035921,1.01837331701623,0.172642824376431,-5.6295712729988
"1623010",20200420,"41900",0.0282406342082847,9.921e-05,1.48815e-06,0.0282470466477434,1.01852959317549,0.172665271793111,-5.63041626946536
"1623110",20200420,"42900",0.028243074946713,9.922e-05,1.4883e-06,0.0282494873861717,1.01870820456721,0.172690926785563,-5.63138200188029
"1623210",20200420,"43900",0.0282443518197467,9.923e-05,1.48845e-06,0.0282507642592054,1.0188389633517,0.17270970799439,-5.6320889786221
"1623310",20200420,"44900",0.0282455453828583,9.923e-05,1.48845e-06,0.028251957822317,1.01896760921821,0.172728185360371,-5.63278451340152
"1623410",20200420,"45900",0.0282467392859625,9.924e-05,1.4886e-06,0.0282531517254212,1.01909367107228,0.172746291239892,-5.63346606018453
"1623510",20200420,"50900",0.028249068012122,9.925e-05,1.48875e-06,0.0282554804515807,1.01925517423459,0.17276948694666,-5.63433919349554
"1623610",20200420,"51900",0.0282514242159192,9.926e-05,1.4889e-06,0.0282578366553779,1.01942259453938,0.172793531903795,-5.63524428692058
"1623710",20200420,"52900",0.0282541675829746,9.927e-05,1.48905e-06,0.0282605800224333,1.01960375124464,0.172819549007882,-5.63622360686769
"1623810",20200420,"53900",0.028256246252456,9.928e-05,1.4892e-06,0.0282626586919147,1.01976135007262,0.172842182236366,-5.63707554587255
"1623910",20200420,"54900",0.0282569124312516,9.928e-05,1.4892e-06,0.0282633248707103,1.01986432287178,0.172856970172626,-5.63763217606013
"162407",20200420,"55900",0.028258105399152,9.929e-05,1.48935e-06,0.0282645178386107,1.01998722704521,0.172874620157518,-5.63829653240717
"1624110",20200420,"60900",0.0282591872041284,9.929e-05,1.48935e-06,0.0282655996435871,1.02010743660596,0.172891882861149,-5.63894630732628
"1624210",20200420,"61900",0.0282599653367306,9.93e-05,1.4895e-06,0.0282663777761893,1.02021320259893,0.172907071138184,-5.63951799680918
"1624310",20200420,"62900",0.0282603832387336,9.93e-05,1.4895e-06,0.0282667956781923,1.02030942678109,0.172920888977007,-5.64003810014247
"1624410",20200420,"63900",0.0282601107484086,9.93e-05,1.4895e-06,0.0282665231878674,1.02037968274565,0.172930977641613,-5.64041783582082
"1624510",20200420,"64900",0.028260363717769,9.93e-05,1.4895e-06,0.0282667761572277,1.02046097800433,0.172942651402035,-5.64085723259164
"1624610",20200420,"65900",0.0282602300797417,9.93e-05,1.4895e-06,0.0282666425192004,1.02052336923515,0.172951610503253,-5.64119444921727
"1624710",20200420,"70900",0.0282618101535045,9.931e-05,1.48965e-06,0.0282682225929632,1.02064676651751,0.172969329553863,-5.64186138340415
"1624810",20200420,"71900",0.0282628100315124,9.931e-05,1.48965e-06,0.0282692224709711,1.02074422443126,0.172983323647924,-5.64238810962409
"1624910",20200420,"72900",0.0282638933927523,9.932e-05,1.4898e-06,0.028270305832211,1.02084188319224,0.172997346377215,-5.64291591109259
"162501",20200420,"73900",0.0282663287657205,9.933e-05,1.48995e-06,0.0282727412051792,1.02098802633958,0.173018330551143,-5.64370572957299
"1625110",20200420,"74900",0.0282694024381076,9.934e-05,1.4901e-06,0.0282758148775663,1.02115616597821,0.173042472555506,-5.64461439780985
"1625210",20200420,"75900",0.0282712312581213,9.934e-05,1.4901e-06,0.02827764369758,1.02127814603027,0.173059986445116,-5.64527358916116
"1625310",20200420,"80900",0.0282730587957377,9.935e-05,1.49025e-06,0.0282794712351965,1.02140252903843,0.173077845022118,-5.64594574981222
"1625410",20200420,"81900",0.0282752178538785,9.936e-05,1.4904e-06,0.0282816302933372,1.02153897614237,0.173097435347513,-5.64668308518457
"1625510",20200420,"82900",0.0282774590815295,9.936e-05,1.4904e-06,0.0282838715209882,1.02168410476594,0.173118271679286,-5.64746731192036
"1625610",20200420,"83900",0.0282793691877721,9.937e-05,1.49055e-06,0.0282857816272308,1.02181718351708,0.173137377595777,-5.64818640523684
"1625710",20200420,"84900",0.0282832657951004,9.938e-05,1.4907e-06,0.0282896782345592,1.02202428348104,0.173167109870925,-5.64930543554169
"1625810",20200420,"85900",0.028285094887346,9.939e-05,1.49085e-06,0.0282915073268048,1.02216467222706,0.173187264236905,-5.65006397660072
"1625910",20200420,"90900",0.0282865338309911,9.94e-05,1.491e-06,0.0282929462704498,1.02228269293812,0.173204207095643,-5.65070164346923
"162601",20200420,"91900",0.0282886632403957,9.941e-05,1.49115e-06,0.0282950756798545,1.02243024513395,0.173225389025524,-5.6514988481153
"1626110",20200420,"92900",0.0282913437882956,9.942e-05,1.4913e-06,0.0282977562277543,1.0225991840937,0.173249640569921,-5.65241157381201
"1626210",20200420,"93900",0.0282939013347802,9.943e-05,1.49145e-06,0.028300313774239,1.02276126404258,0.173272906913794,-5.65328721351363
"1626310",20200420,"94900",0.0282959197948276,9.943e-05,1.49145e-06,0.0283023322342864,1.02289977220786,0.173292789115837,-5.65403548386494
"1626410",20200420,"95900",0.0282973303620059,9.944e-05,1.4916e-06,0.0283037428014646,1.02301357851987,0.173309125174227,-5.65465029058522
"1626510",20200420,"100900",0.0282989884458086,9.944e-05,1.4916e-06,0.0283054008852673,1.02313292576479,0.173326256294654,-5.65529501568501
"1626610",20200420,"101900",0.0282995701749076,9.944e-05,1.4916e-06,0.0283059826143663,1.02321432305323,0.173337939897929,-5.65573472274904
"1626710",20200420,"102900",0.0283001774089716,9.945e-05,1.49175e-06,0.0283065898484304,1.02329393797507,0.173349367526586,-5.65616479460257
"1626810",20200420,"103900",0.0283007545327741,9.945e-05,1.49175e-06,0.0283071669722328,1.02336547803766,0.173359636004283,-5.65655124106133
"1626910",20200420,"104900",0.0283005349442891,9.945e-05,1.49175e-06,0.0283069473837478,1.02340710029285,0.173365610189589,-5.65677607441277
"162701",20200420,"105900",0.0283016713736972,9.945e-05,1.49175e-06,0.0283080838131559,1.02350355727654,0.173379454849281,-5.65729710454211
"1627110",20200420,"110900",0.0283024699852743,9.945e-05,1.49175e-06,0.0283088824247331,1.0235842765335,0.17339104048912,-5.65773311676219
"1627210",20200420,"111900",0.0283016689329698,9.945e-05,1.49175e-06,0.0283080813724286,1.0236026275233,0.173393674388332,-5.657832240283
"1627310",20200420,"112900",0.0283008432343715,9.944e-05,1.4916e-06,0.0283072556738302,1.02361870652686,0.173395982185707,-5.65791909129232
"1627410",20200420,"113900",0.0283002875243394,9.944e-05,1.4916e-06,0.0283066999637981,1.02364349640618,0.173399540232309,-5.65805299369978
"1627510",20200420,"114900",0.0282995149590022,9.943e-05,1.49145e-06,0.0283059273984609,1.02366383793565,0.173402459805464,-5.65816286787476
"1627610",20200420,"115900",0.0282987762838384,9.943e-05,1.49145e-06,0.0283051887232971,1.02368154746113,0.173405001605898,-5.65825852499533
"1627710",20200420,"120900",0.0282988456876512,9.943e-05,1.49145e-06,0.0283052581271099,1.02373302484654,0.173412389978081,-5.65853657561728
"1627810",20200420,"121900",0.0282973845332015,9.942e-05,1.4913e-06,0.0283037969726602,1.02373024226024,0.173411990604485,-5.65852154579211
"1627910",20200420,"122900",0.0282969700935601,9.942e-05,1.4913e-06,0.0283033825330188,1.0237657910599,0.173417092770509,-5.65871355798705
"162801",20200420,"123900",0.0282954244561803,9.941e-05,1.49115e-06,0.0283018368956391,1.02376332288057,0.17341673852424,-5.65870022648289
"1628110",20200420,"124900",0.0282936300994596,9.941e-05,1.49115e-06,0.0283000425389183,1.02375114619925,0.173414990860046,-5.65863445585087
"1628210",20200420,"125900",0.0282928888593973,9.94e-05,1.491e-06,0.0282993012988561,1.02377763521644,0.173418792705249,-5.65877753234894
"1628310",20200420,"130900",0.028292195864595,9.94e-05,1.491e-06,0.0282986083040537,1.02380857299169,0.173423233040949,-5.65894463719942
"1628410",20200420,"131900",0.0282911555421913,9.939e-05,1.49085e-06,0.02829756798165,1.02382613785375,0.173425754023835,-5.65903951019732
"1628510",20200420,"132900",0.0282894400159258,9.939e-05,1.49085e-06,0.0282958524553846,1.02381861202307,0.173424673885768,-5.65899886100786
"1628610",20200420,"133900",0.0282885655991469,9.938e-05,1.4907e-06,0.0282949780386056,1.02383989130835,0.17342772797288,-5.65911379642859
"1628710",20200420,"134900",0.0282875478628029,9.938e-05,1.4907e-06,0.0282939603022616,1.02385903111992,0.173430474985992,-5.65921717553288
