"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"31701",20191103,"900",0.0273679055859854,2.553e-05,3.8295e-07,0.0273743180254442,0.244148458420192,0.0514763972936797,-0.994615871144448
"317110",20191103,"1900",0.027363084627026,2.552e-05,3.828e-07,0.0273694970664848,0.244181789459801,0.0514823516620251,-0.994846184622357
"31721",20191103,"2900",0.027358124711219,2.552e-05,3.828e-07,0.0273645371506777,0.244212346863856,0.0514878104297943,-0.995057328269905
"31731",20191103,"3900",0.0273557253891578,2.552e-05,3.828e-07,0.0273621378286165,0.244263357256125,0.0514969226823963,-0.995409787449275
"31741",20191103,"4900",0.0273509132395665,2.551e-05,3.8265e-07,0.0273573256790252,0.244298263262986,0.0515031579571266,-0.99565096580261
"31751",20191103,"5900",0.0273435502228511,2.551e-05,3.8265e-07,0.0273499626623098,0.244314730447714,0.0515060994500522,-0.995764741717147
"31761",20191103,"10900",0.0273366173561138,2.55e-05,3.825e-07,0.0273430297955725,0.244334537590172,0.0515096375113494,-0.995901592641361
"31771",20191103,"11900",0.0273286960798765,2.549e-05,3.8235e-07,0.0273351085193353,0.244347986913287,0.051512039878838,-0.995994515313666
"31781",20191103,"12900",0.0273197864657317,2.549e-05,3.8235e-07,0.0273261989051904,0.244354576781573,0.0515132169779427,-0.996040045056611
"31791",20191103,"13900",0.0273108830480956,2.548e-05,3.822e-07,0.0273172954875543,0.244360010119782,0.051514187491045,-0.996077584127878
"31801",20191103,"14900",0.0273019861336863,2.547e-05,3.8205e-07,0.0273083985731451,0.244360634885244,0.0515142990876171,-0.996081900639868
"318110",20191103,"15900",0.0272943698458323,2.546e-05,3.819e-07,0.027300782285291,0.244367180088701,0.0515154681993519,-0.99612712142389
"31821",20191103,"20900",0.0272901569308945,2.546e-05,3.819e-07,0.0272965693703532,0.244403444358462,0.0515219456780975,-0.996377667666198
"31831",20191103,"21900",0.0272845305465632,2.545e-05,3.8175e-07,0.0272909429860219,0.244419481752706,0.0515248102106995,-0.996488466568387
"31841",20191103,"22900",0.0272803213236475,2.545e-05,3.8175e-07,0.0272867337631062,0.24444810833151,0.0515299232997076,-0.996686238594308
"31851",20191103,"23900",0.027277671651083,2.544e-05,3.816e-07,0.0272840840905418,0.244490262523726,0.0515374524345545,-0.996977462017112
"31861",20191103,"24900",0.0272751650917937,2.544e-05,3.816e-07,0.0272815775312524,0.244532943563148,0.051545075467307,-0.99727231713684
