"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"1217310",20200311,"900",0.0285915058109273,7.852e-05,1.1778e-06,0.028597918250386,0.797844220055084,0.140392571928129,-4.40919808127362
"1217410",20200311,"1900",0.0285921082827778,7.853e-05,1.17795e-06,0.0285985207222365,0.797952983162346,0.14040878780059,-4.40981469607604
"1217510",20200311,"2900",0.0285928582607319,7.853e-05,1.17795e-06,0.0285992707001907,0.798049937873574,0.140423242833412,-4.41036435190522
"1217610",20200311,"3900",0.02859320311721,7.853e-05,1.17795e-06,0.0285996155566688,0.798143928017981,0.140437255621301,-4.4108971891427
"121779",20200311,"4900",0.028594875980088,7.854e-05,1.1781e-06,0.0286012884195467,0.798282262339299,0.140457879128541,-4.41168139563023
"121781",20200311,"5900",0.02859485156014,7.854e-05,1.1781e-06,0.0286012639995987,0.798359885878455,0.140469451358341,-4.41212142634573
"121791",20200311,"10900",0.028594347577307,7.854e-05,1.1781e-06,0.0286007600167657,0.798419928058347,0.140478402415756,-4.41246178675267
"121801",20200311,"11900",0.0285936964810054,7.854e-05,1.1781e-06,0.0286001089204641,0.798481496039005,0.14048758083203,-4.41281079150117
"1218110",20200311,"12900",0.0285933034294503,7.854e-05,1.1781e-06,0.028599715868909,0.798552917434591,0.140498228037877,-4.41321564512058
"1218210",20200311,"13900",0.0285943490381284,7.855e-05,1.17825e-06,0.0286007614775871,0.798664759197148,0.140514900652489,-4.41384960886269
"1218310",20200311,"14900",0.0285946933816853,7.855e-05,1.17825e-06,0.028601105821144,0.798753939307162,0.140528194765512,-4.41435510547183
"1218410",20200311,"15900",0.0285952957742129,7.855e-05,1.17825e-06,0.0286017082136716,0.798848240071507,0.140542251969889,-4.41488961588421
"1218510",20200311,"20900",0.0285966726059402,7.856e-05,1.1784e-06,0.0286030850453989,0.798970160676725,0.140560426026699,-4.41558066215027
"1218610",20200311,"21900",0.0285974951204142,7.856e-05,1.1784e-06,0.0286039075598729,0.79907526117063,0.14057609245901,-4.41617635623045
"121879",20200311,"22900",0.0285988706911346,7.857e-05,1.17855e-06,0.0286052831305933,0.799193132394569,0.140593662140578,-4.4168444155686
"121881",20200311,"23900",0.0286000997434297,7.857e-05,1.17855e-06,0.0286065121828884,0.799303684407468,0.14061014047356,-4.41747097510451
"121891",20200311,"24900",0.0286023966698603,7.858e-05,1.1787e-06,0.028608809109319,0.799479234058485,0.140636306316013,-4.4184658791288
"121901",20200311,"25900",0.0286028500408255,7.859e-05,1.17885e-06,0.0286092624802842,0.799643931634648,0.140660853848736,-4.41939924349315
"1219110",20200311,"30900",0.0286028986131502,7.86e-05,1.179e-06,0.028609311052609,0.799792509145027,0.140682998086011,-4.42024122245852
"1219210",20200311,"31900",0.02860287399601,7.861e-05,1.17915e-06,0.0286092864354688,0.79992421759977,0.14070262760617,-4.42098758123977
"1219310",20200311,"32900",0.0286039177700002,7.861e-05,1.17915e-06,0.028610330209459,0.800057648303481,0.140722513303044,-4.42174367623564
"1219410",20200311,"33900",0.0286042973012502,7.862e-05,1.1793e-06,0.0286107097407089,0.800167319339353,0.140738857624998,-4.42236511772271
"1219510",20200311,"34900",0.0286037195651814,7.862e-05,1.1793e-06,0.0286101320046401,0.800248575871002,0.140750967100474,-4.4228255406349
"1219610",20200311,"35900",0.0286039900748708,7.862e-05,1.1793e-06,0.0286104025143295,0.800342481158698,0.140764961357327,-4.42335762419491
"121979",20200311,"40900",0.0286046280016857,7.862e-05,1.1793e-06,0.0286110404411445,0.800440747589524,0.140779605266066,-4.42391440629237
"121981",20200311,"41900",0.0286047132040841,7.862e-05,1.1793e-06,0.0286111256435429,0.800517002896161,0.140790968832981,-4.42434646357771
"121991",20200311,"42900",0.0286063822049492,7.863e-05,1.17945e-06,0.0286127946444079,0.800637559596373,0.140808933856996,-4.42502951384834
"122001",20200311,"43900",0.0286075358377724,7.863e-05,1.17945e-06,0.0286139482772311,0.800742956404473,0.140824639457653,-4.42562665548916
"1220110",20200311,"44900",0.0286085414233993,7.864e-05,1.1796e-06,0.028614953862858,0.800844248892186,0.14083973315962,-4.42620052967986
"1220210",20200311,"45900",0.0286107610213423,7.864e-05,1.1796e-06,0.0286171734608011,0.800979409986255,0.140859873204847,-4.42696626593369
"1220310",20200311,"50900",0.0286129440223203,7.865e-05,1.17975e-06,0.0286193564617791,0.801118981775077,0.140880669932976,-4.42775696509462
"1220410",20200311,"51900",0.028615015933134,7.866e-05,1.1799e-06,0.0286214283725927,0.801254792063101,0.140900905652064,-4.42852633004047
"1220510",20200311,"52900",0.0286159091663142,7.866e-05,1.1799e-06,0.0286223216057729,0.801358127653319,0.140916302293622,-4.42911170962472
"1220610",20200311,"53900",0.0286170602544325,7.867e-05,1.18005e-06,0.0286234726938912,0.801472901752222,0.140933402877609,-4.42976187004224
"122079",20200311,"54900",0.0286180274251017,7.867e-05,1.18005e-06,0.0286244398645604,0.801596765919999,0.140951857402391,-4.4304635034732
"122081",20200311,"55900",0.0286185903794811,7.868e-05,1.1802e-06,0.0286250028189398,0.80172053030699,0.140970296625919,-4.43116455151119
"122091",20200311,"60900",0.0286195244550532,7.869e-05,1.18035e-06,0.0286259368945119,0.801855673422491,0.140990430630009,-4.43193002991052
