"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"873110",20200130,"900",0.026643930082291,5.939e-05,8.9085e-07,0.0266503425217497,0.596065776537526,0.109661879816265,-3.23596306404502
"873210",20200130,"1900",0.0266441200685474,5.939e-05,8.9085e-07,0.0266505325080062,0.596116145951455,0.109669731500058,-3.23626393087583
"873310",20200130,"2900",0.0266443619214253,5.939e-05,8.9085e-07,0.026650774360884,0.59616946794944,0.109678043328102,-3.23658242930174
"873410",20200130,"3900",0.0266453783738949,5.939e-05,8.9085e-07,0.0266517908133537,0.596238204431842,0.109688757797045,-3.23699299294112
"87357",20200130,"4900",0.0266467561938124,5.939e-05,8.9085e-07,0.0266531686332711,0.596313083025988,0.109700429468177,-3.23744023414706
"87361",20200130,"5900",0.0266485472205582,5.939e-05,8.9085e-07,0.0266549596600169,0.596396300127586,0.109713400638284,-3.23793726889145
"87371",20200130,"10900",0.0266501826546485,5.939e-05,8.9085e-07,0.0266565950941073,0.596474960010756,0.109725661214073,-3.23840707348379
"87381",20200130,"11900",0.0266514563734048,5.939e-05,8.9085e-07,0.0266578688128635,0.596542239858643,0.109736147808147,-3.23880890108489
"87391",20200130,"12900",0.0266517485424006,5.939e-05,8.9085e-07,0.0266581609818593,0.596585394158079,0.109742873971159,-3.23906663518081
"87401",20200130,"13900",0.0266521437650529,5.938e-05,8.907e-07,0.0266585562045116,0.596628615382425,0.109749610490829,-3.23932476574326
"874110",20200130,"14900",0.0266514551348919,5.938e-05,8.907e-07,0.0266578675743507,0.596646652207884,0.109752421713297,-3.23943248630402
"874210",20200130,"15900",0.0266509732274188,5.937e-05,8.9055e-07,0.0266573856668775,0.596667846660029,0.109755725067376,-3.23955906430311
"874310",20200130,"20900",0.0266512132517801,5.937e-05,8.9055e-07,0.0266576256912389,0.596706296622348,0.109761717808761,-3.23978869407377
