"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"37461",20191109,"900",0.0279680576681892,3.739e-05,5.6085e-07,0.0279744701076479,0.362215536687899,0.0719054359772781,-1.78386608568245
"37471",20191109,"1900",0.0279685061499081,3.739e-05,5.6085e-07,0.0279749185893669,0.362327020112926,0.0719241873019607,-1.7845895556158
"37481",20191109,"2900",0.0279655942001418,3.739e-05,5.6085e-07,0.0279720066396005,0.3624084744571,0.0719378872287108,-1.78511812957671
"37491",20191109,"3900",0.0279583646888239,3.738e-05,5.607e-07,0.0279647771282826,0.362424449396613,0.0719405740222877,-1.78522179198856
"37501",20191109,"4900",0.0279511389379659,3.738e-05,5.607e-07,0.0279575513774246,0.362437888736571,0.0719428343443691,-1.78530900016009
"375110",20191109,"5900",0.0279440364191606,3.737e-05,5.6055e-07,0.0279504488586193,0.362449145026425,0.0719447274959844,-1.78538204206983
"37525",20191109,"10900",0.0279398156223572,3.736e-05,5.604e-07,0.0279462280618159,0.362488804148508,0.0719513975379578,-1.7856393866479
"37531",20191109,"11900",0.0279385936820147,3.736e-05,5.604e-07,0.0279450061214734,0.362563682645409,0.0719639906222881,-1.78612525427732
"37541",20191109,"12900",0.0279377315940055,3.736e-05,5.604e-07,0.0279441440334643,0.362637587243526,0.0719764195266572,-1.7866047866357
"37551",20191109,"13900",0.0279373494341996,3.735e-05,5.6025e-07,0.0279437618736584,0.362707513366371,0.0719881789949144,-1.78705849000018
"37561",20191109,"14900",0.0279366077818714,3.735e-05,5.6025e-07,0.0279430202213301,0.362768397773624,0.0719984176369378,-1.78745351627823
"37571",20191109,"15900",0.0279385008282761,3.735e-05,5.6025e-07,0.0279449132677348,0.362863587060767,0.0720144246421314,-1.7880710958089
"37581",20191109,"20900",0.027940033372893,3.735e-05,5.6025e-07,0.0279464458123517,0.362954946121379,0.072029786954442,-1.78866380057032
"37591",20191109,"21900",0.027940249301172,3.735e-05,5.6025e-07,0.0279466617406307,0.363027639001263,0.0720420100681463,-1.78913538864577
"37601",20191109,"22900",0.0279410630633385,3.735e-05,5.6025e-07,0.0279474755027972,0.363100568671581,0.0720542726219647,-1.78960849755193
"376110",20191109,"23900",0.0279404412732193,3.734e-05,5.601e-07,0.027946853712678,0.36315256397496,0.0720630149960159,-1.78994579179144
"37625",20191109,"24900",0.0279402976481529,3.734e-05,5.601e-07,0.0279467100876116,0.363209993660308,0.0720726708727583,-1.79031832987612
"37631",20191109,"25900",0.0279405131049984,3.733e-05,5.5995e-07,0.0279469255444571,0.363272624807745,0.072083201025826,-1.79072459825056
"37641",20191109,"30900",0.0279407283600581,3.733e-05,5.5995e-07,0.0279471407995169,0.363340064739295,0.0720945393681329,-1.79116204703284
"37651",20191109,"31900",0.0279413019609745,3.733e-05,5.5995e-07,0.0279477144004332,0.363416085075674,0.0721073199062043,-1.79165513684642
"37661",20191109,"32900",0.0279416362595254,3.733e-05,5.5995e-07,0.0279480486989842,0.36349649530548,0.0721208380288367,-1.79217668264451
"37671",20191109,"33900",0.0279405373933314,3.732e-05,5.598e-07,0.0279469498327901,0.363557226903999,0.0721310475862489,-1.79257057925292
"37681",20191109,"34900",0.0279384841312278,3.732e-05,5.598e-07,0.0279448965706865,0.363608060979283,0.0721395930759599,-1.7929002737465
"37691",20191109,"35900",0.0279379244240125,3.732e-05,5.598e-07,0.0279443368634712,0.363679293073314,0.0721515672787289,-1.79336225111789
"37701",20191109,"40900",0.0279363500210739,3.731e-05,5.5965e-07,0.0279427624605326,0.363740617150269,0.0721618756447465,-1.79375995811114
"377110",20191109,"41900",0.0279351347919905,3.731e-05,5.5965e-07,0.0279415472314493,0.363808227917621,0.0721732404741796,-1.79419842382588
"37725",20191109,"42900",0.0279353510538563,3.731e-05,5.5965e-07,0.027941763493315,0.363898069214102,0.0721883415788329,-1.79478103740898
"37731",20191109,"43900",0.0279336593008599,3.73e-05,5.595e-07,0.0279400717403187,0.36396383424061,0.0721993954278197,-1.79520750358836
"37741",20191109,"44900",0.0279302998997679,3.73e-05,5.595e-07,0.0279367123392267,0.364008847271489,0.0722069610855785,-1.79549939221697
"37751",20191109,"45900",0.0279268232666374,3.729e-05,5.5935e-07,0.0279332357060961,0.364046305006199,0.0722132567624874,-1.79574228380927
"37761",20191109,"50900",0.0279262076604748,3.729e-05,5.5935e-07,0.0279326200999335,0.364122883096844,0.0722261272521474,-1.79623883556146
"37771",20191109,"51900",0.0279239246269626,3.729e-05,5.5935e-07,0.0279303370664213,0.364176777371913,0.0722351850221632,-1.79658828958908
"37781",20191109,"52900",0.0279209887184157,3.728e-05,5.592e-07,0.0279274011578744,0.364222078597012,0.0722427984383287,-1.7968820192526
"37791",20191109,"53900",0.0279190657126934,3.728e-05,5.592e-07,0.0279254781521521,0.364272661147661,0.0722512992739594,-1.79720998565145
"37801",20191109,"54900",0.0279186915705816,3.727e-05,5.5905e-07,0.0279251040100404,0.364339557361638,0.0722625414851556,-1.7976437150425
"378110",20191109,"55900",0.027915699739048,3.727e-05,5.5905e-07,0.0279221121785068,0.364367922610413,0.0722673082982883,-1.79782762055089
"37825",20191109,"60900",0.0279158023078691,3.726e-05,5.589e-07,0.0279222147473278,0.364434541172197,0.0722785034024683,-1.79825953153492
"37831",20191109,"61900",0.0279168556481967,3.726e-05,5.589e-07,0.0279232680876554,0.364514121919645,0.0722918763641076,-1.79877546409539
