"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"1548510",20200412,"900",0.0282449451552927,9.402e-05,1.4103e-06,0.0282513575947514,0.963071951721946,0.164665632753529,-5.32887415640383
"1548610",20200412,"1900",0.0282448322139864,9.402e-05,1.4103e-06,0.0282512446534451,0.963116156856726,0.164672036772888,-5.32911587550704
"1548710",20200412,"2900",0.028244226279729,9.402e-05,1.4103e-06,0.0282506387191877,0.963138986079282,0.164675344035879,-5.32924070763528
"1548810",20200412,"3900",0.0282425456554433,9.401e-05,1.41015e-06,0.028248958094902,0.963123093533385,0.164673041688532,-5.32915380590644
"1548910",20200412,"4900",0.0282409244180085,9.4e-05,1.41e-06,0.0282473368574672,0.96311017040197,0.164671169514905,-5.32908314096662
"154901",20200412,"5900",0.0282406381497705,9.4e-05,1.41e-06,0.0282470505892293,0.963140174423332,0.164675516190616,-5.3292472055854
"1549110",20200412,"10900",0.0282395545226066,9.399e-05,1.40985e-06,0.0282459669620654,0.963141843047715,0.164675757923242,-5.32925632973999
"1549210",20200412,"11900",0.0282376722656625,9.398e-05,1.4097e-06,0.0282440847051212,0.963114131290976,0.164671743329174,-5.32910479951306
"1549310",20200412,"12900",0.0282383162459202,9.398e-05,1.4097e-06,0.0282447286853789,0.963166341437512,0.164679306983095,-5.32939028828373
"1549410",20200412,"13900",0.0282385235623209,9.398e-05,1.4097e-06,0.0282449360017796,0.963202074089912,0.164684483515824,-5.32958567518007
"1549510",20200412,"14900",0.028238933421715,9.398e-05,1.4097e-06,0.0282453458611737,0.963244747180987,0.164690665460484,-5.32981901065469
"1549610",20200412,"15900",0.0282387926028254,9.397e-05,1.40955e-06,0.0282452050422841,0.963266725635715,0.164693849408287,-5.32993918753537
"1549710",20200412,"20900",0.0282380420914507,9.397e-05,1.40955e-06,0.0282444545309095,0.963270234890537,0.164694357781681,-5.32995837588118
"1549810",20200412,"21900",0.0282377271063478,9.396e-05,1.4094e-06,0.0282441395458065,0.963287941802869,0.164696922915427,-5.33005519575631
"154999",20200412,"22900",0.0282378473698054,9.396e-05,1.4094e-06,0.0282442598092641,0.963322882894441,0.164701984678735,-5.3302462496054
"155001",20200412,"23900",0.0282371992075209,9.396e-05,1.4094e-06,0.0282436116469797,0.963333742760249,0.164703557894346,-5.33030562981566
"1550110",20200412,"24900",0.0282373481855971,9.395e-05,1.40925e-06,0.0282437606250558,0.963382774407494,0.164710660835404,-5.33057372627225
"1550210",20200412,"25900",0.028236511100068,9.395e-05,1.40925e-06,0.0282429235395267,0.963407615302952,0.164714259376207,-5.33070955090178
"1550310",20200412,"30900",0.028236631636943,9.395e-05,1.40925e-06,0.0282430440764017,0.963471389852443,0.164723497920255,-5.33105825312249
"1550410",20200412,"31900",0.0282358236539125,9.395e-05,1.40925e-06,0.0282422360933712,0.963510395082123,0.164729148271381,-5.33127152105118
"1550510",20200412,"32900",0.0282349000288169,9.395e-05,1.40925e-06,0.0282413124682756,0.963556286216704,0.164735796079424,-5.3315224366753
"1550610",20200412,"33900",0.0282336863599462,9.395e-05,1.40925e-06,0.028240098799405,0.96359803666296,0.164741844023705,-5.33175071049587
"1550710",20200412,"34900",0.0282328212805431,9.394e-05,1.4091e-06,0.0282392337200018,0.963651675426668,0.164749614043704,-5.33204398173496
"1550810",20200412,"35900",0.0282316372022082,9.394e-05,1.4091e-06,0.0282380496416669,0.963696991841312,0.164756178450918,-5.33229174780139
"155099",20200412,"40900",0.0282300481356711,9.394e-05,1.4091e-06,0.0282364605751298,0.963725794766543,0.164760350736422,-5.33244922568247
"1551010",20200412,"41900",0.028229241671573,9.394e-05,1.4091e-06,0.0282356541110317,0.963779190322682,0.164768085369356,-5.33274115949543
"1551139",20200412,"42900",0.0282282610883804,9.394e-05,1.4091e-06,0.0282346735278391,0.96381811206381,0.164773723351257,-5.33295395743186
"1551210",20200412,"43900",0.0282275699608595,9.394e-05,1.4091e-06,0.0282339824003183,0.963863768643692,0.16478033685926,-5.33320357476639
"1551310",20200412,"44900",0.0282271406896448,9.393e-05,1.40895e-06,0.0282335531291035,0.963913502053655,0.164787540855274,-5.33347547860142
"1551410",20200412,"45900",0.0282267984209207,9.393e-05,1.40895e-06,0.0282332108603794,0.963968102105386,0.164795449729908,-5.33377398626075
"1551510",20200412,"50900",0.0282258757546203,9.393e-05,1.40895e-06,0.028232288194079,0.964000968265528,0.164800210394619,-5.33395366946203
"1551610",20200412,"51900",0.0282252727589241,9.393e-05,1.40895e-06,0.0282316851983829,0.964041719269178,0.164806113144836,-5.33417645834882
"1551710",20200412,"52900",0.0282245535183996,9.393e-05,1.40895e-06,0.0282309659578584,0.964078072531934,0.164811378853653,-5.33437520286677
"1551810",20200412,"53900",0.0282238922413023,9.392e-05,1.4088e-06,0.028230304680761,0.964116762190296,0.16481698295213,-5.3345867189026
"1551910",20200412,"54900",0.0282236075821384,9.392e-05,1.4088e-06,0.0282300200215971,0.964161833087969,0.164823511313565,-5.33483311899278
"1552010",20200412,"55900",0.0282233239010266,9.392e-05,1.4088e-06,0.0282297363404853,0.964202846111998,0.164829451865741,-5.33505733292427
"1552116",20200412,"60900",0.0282227789347224,9.392e-05,1.4088e-06,0.0282291913741811,0.964234213445188,0.164833995256916,-5.33522881358923
"1552210",20200412,"61900",0.0282220605908227,9.391e-05,1.40865e-06,0.0282284730302814,0.964260785261081,0.16483784402529,-5.33537407698869
