"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"93071",20200204,"900",0.0262198619009658,5.985e-05,8.9775e-07,0.0262262743404245,0.60223009267255,0.110622036072935,-3.27275121330143
"93081",20200204,"1900",0.0262169310103134,5.984e-05,8.976e-07,0.0262233434497721,0.602202776689876,0.110617784645862,-3.27258833809995
"93091",20200204,"2900",0.0262152628445168,5.984e-05,8.976e-07,0.0262216752839756,0.602203767524447,0.110617938858692,-3.27259424610605
"931010",20200204,"3900",0.0262124305487845,5.983e-05,8.9745e-07,0.0262188429882432,0.602175372371429,0.110613519440723,-3.27242493489702
"931110",20200204,"4900",0.0262098406963705,5.982e-05,8.973e-07,0.0262162531358292,0.60215454347929,0.110610277614394,-3.27230073799952
"931210",20200204,"5900",0.0262075915265641,5.981e-05,8.9715e-07,0.0262140039660228,0.602142565593888,0.110608413358459,-3.27222931685893
"931310",20200204,"10900",0.0262058765036791,5.98e-05,8.97e-07,0.0262122889431378,0.602140314226252,0.110608062951612,-3.27221589248822
"931410",20200204,"11900",0.0262045987862426,5.98e-05,8.97e-07,0.0262110112257013,0.602147192814564,0.110609133546652,-3.27225690784992
"931510",20200204,"12900",0.0262029813306474,5.979e-05,8.9685e-07,0.0262093937701061,0.602143103097153,0.110608497016389,-3.272232521862
"931610",20200204,"13900",0.0262014131746347,5.978e-05,8.967e-07,0.0262078256140934,0.602137909218322,0.110607688631697,-3.27220155198729
"931710",20200204,"14900",0.02619984461501,5.978e-05,8.967e-07,0.0262062570544687,0.602133158015373,0.110606949144948,-3.27217322164392
"931810",20200204,"15900",0.0261994892648199,5.977e-05,8.9655e-07,0.0262059017042786,0.602155733297968,0.110610462799237,-3.27230783257783
"931910",20200204,"20900",0.0261980661512487,5.977e-05,8.9655e-07,0.0262044785907074,0.602151812452553,0.110609852553821,-3.27228445359052
"93201",20200204,"21900",0.0261969832024314,5.976e-05,8.964e-07,0.0262033956418901,0.602159410951574,0.110611035193416,-3.27232976145127
"932110",20200204,"22900",0.0261960947342873,5.976e-05,8.964e-07,0.0262025071737461,0.602173526296436,0.110613232116747,-3.27241392729477
"932210",20200204,"23900",0.0261949155866028,5.975e-05,8.9625e-07,0.0262013280260615,0.602180047550347,0.110614247087158,-3.27245281158775
"932310",20200204,"24900",0.0261933003378808,5.974e-05,8.961e-07,0.0261997127773396,0.602176238709235,0.110613654277899,-3.27243010061255
"932410",20200204,"25900",0.0261914426501416,5.974e-05,8.961e-07,0.0261978550896003,0.602165623382894,0.110612002102062,-3.27236680447944
"932510",20200204,"30900",0.0261900705942991,5.973e-05,8.9595e-07,0.0261964830337579,0.602168155380803,0.110612396184158,-3.27238190207118
"93263",20200204,"31900",0.0261874868186861,5.972e-05,8.958e-07,0.0261938992581449,0.602141857340388,0.110608303124651,-3.2722250937124
"93271",20200204,"32900",0.0261853888859623,5.971e-05,8.9565e-07,0.026191801325421,0.602126448643554,0.110605904883353,-3.27213321511856
"93281",20200204,"33900",0.0261831451947515,5.971e-05,8.9565e-07,0.0261895576342103,0.602108548810624,0.110603118904738,-3.27202648192845
"93291",20200204,"34900",0.0261813871411481,5.97e-05,8.955e-07,0.0261877995806068,0.602102476637273,0.110602173812312,-3.27199027462569
"93301",20200204,"35900",0.0261796292874103,5.969e-05,8.9535e-07,0.0261860417268691,0.602095812573634,0.110601136594518,-3.27195053791226
"933110",20200204,"40900",0.0261785505932356,5.969e-05,8.9535e-07,0.0261849630326943,0.602105413326223,0.110602630888127,-3.27200778559381
"933210",20200204,"41900",0.0261773263573415,5.968e-05,8.952e-07,0.0261837387968002,0.602113030163941,0.110603816395927,-3.27205320341025
"933310",20200204,"42900",0.026177457929061,5.968e-05,8.952e-07,0.0261838703685197,0.602152202610087,0.110609913278468,-3.27228678000019
"933410",20200204,"43900",0.0261770089023083,5.967e-05,8.9505e-07,0.026183421341767,0.602177779760503,0.110613894127684,-3.27243928944126
