"","dia_mes_ano","hora_minuto","Vd1","Pd","Nloss","Vd2","m","x_gauss","SR"
"27381",20191031,"900",0.0273430952602023,2.271e-05,3.4065e-07,0.027349507699661,0.214377142089159,0.0461058937261817,-0.786830632689668
"27391",20191031,"1900",0.0273381810448633,2.27e-05,3.405e-07,0.0273445934843221,0.214413265078351,0.0461124762625705,-0.787085377018981
"27401",20191031,"2900",0.0273316264336342,2.27e-05,3.405e-07,0.0273380388730929,0.214430267501535,0.0461155744821408,-0.787205278143346
"27419",20191031,"3900",0.027326884676718,2.269e-05,3.4035e-07,0.0273332971161767,0.214467591603683,0.0461223756319364,-0.78746848257953
"27421",20191031,"4900",0.0273236256287271,2.269e-05,3.4035e-07,0.0273300380681858,0.21451513394382,0.046131038474167,-0.787803734257159
"27431",20191031,"5900",0.0273208614490701,2.269e-05,3.4035e-07,0.0273272738885288,0.214566037616656,0.0461403134706175,-0.788162675983696
"27441",20191031,"10900",0.027320398177403,2.269e-05,3.4035e-07,0.0273268106168617,0.214635774827722,0.046153019520771,-0.788654398754506
"27451",20191031,"11900",0.0273168154827971,2.268e-05,3.402e-07,0.0273232279222558,0.214682140114658,0.0461614668808132,-0.788981310358084
"27461",20191031,"12900",0.0273166812701738,2.268e-05,3.402e-07,0.0273230937096325,0.214758044899424,0.0461752954842401,-0.789516474746742
"27471",20191031,"13900",0.0273208129309397,2.269e-05,3.4035e-07,0.0273272253703985,0.214867205401049,0.0461951814240001,-0.790286055730273
"27481",20191031,"14900",0.0273231372462697,2.269e-05,3.4035e-07,0.0273295496857284,0.214964073988803,0.0462128268346501,-0.790968927603734
"27491",20191031,"15900",0.0273228377223846,2.269e-05,3.4035e-07,0.0273292501618433,0.21503627135753,0.0462259773899478,-0.791477849256594
"27501",20191031,"20900",0.0273233575454634,2.269e-05,3.4035e-07,0.0273297699849221,0.215115185505896,0.0462403506172957,-0.792034087160344
"27519",20191031,"21900",0.0273255144255944,2.269e-05,3.4035e-07,0.0273319268650531,0.21520751514451,0.0462571662867324,-0.792684845615735
"27521",20191031,"22900",0.0273248863184481,2.269e-05,3.4035e-07,0.0273312987579068,0.215276637383114,0.0462697545536704,-0.793172004930894
"27531",20191031,"23900",0.0273244232658181,2.269e-05,3.4035e-07,0.0273308357052768,0.215345235156969,0.0462822466969969,-0.793655443751795
"27541",20191031,"24900",0.027323632529638,2.269e-05,3.4035e-07,0.0273300449690968,0.215411643712962,0.046294339589299,-0.794123431253293
"27551",20191031,"25900",0.0273220257675005,2.268e-05,3.402e-07,0.0273284382069592,0.215465405460926,0.0463041291010159,-0.794502278957701
"27561",20191031,"30900",0.0273206657953378,2.268e-05,3.402e-07,0.0273270782347965,0.215520630635422,0.0463141847006755,-0.794891423733969
"27571",20191031,"31900",0.0273215122838755,2.268e-05,3.402e-07,0.0273279247233342,0.215587380361324,0.0463263382072059,-0.795361755576417
"27581",20191031,"32900",0.0273199077731379,2.268e-05,3.402e-07,0.0273263202125966,0.215635299510212,0.0463350627679475,-0.795699389390094
"27591",20191031,"33900",0.0273184669997006,2.267e-05,3.4005e-07,0.0273248794391593,0.215681700956888,0.0463435107210056,-0.796026318438298
"27601",20191031,"34900",0.0273181710077759,2.267e-05,3.4005e-07,0.0273245834472346,0.215733888358361,0.0463530117465843,-0.796394000247634
"27619",20191031,"35900",0.0273182014818008,2.267e-05,3.4005e-07,0.0273246139212596,0.215785438019561,0.0463623963232221,-0.796757175261619
"27621",20191031,"40900",0.0273182308595426,2.266e-05,3.399e-07,0.0273246432990013,0.215837042480269,0.0463717905331892,-0.797120722760617
"27631",20191031,"41900",0.0273174456185741,2.266e-05,3.399e-07,0.0273238580580328,0.215880991507801,0.046379790857804,-0.797430327897086
"27641",20191031,"42900",0.0273166610242765,2.266e-05,3.399e-07,0.0273230734637352,0.215924752740358,0.0463877567497824,-0.797738600294205
"27651",20191031,"43900",0.0273162028979912,2.265e-05,3.3975e-07,0.02732261533745,0.215969729856253,0.046395943713082,-0.79805542770252
"27661",20191031,"44900",0.0273134641158218,2.265e-05,3.3975e-07,0.0273198765552806,0.215996167330387,0.0464007558750365,-0.798241653513626
"27671",20191031,"45900",0.0273154499368744,2.265e-05,3.3975e-07,0.0273218623763331,0.216059687908492,0.0464123175540633,-0.798689078483718
"27681",20191031,"50900",0.027318737337037,2.265e-05,3.3975e-07,0.0273251497764957,0.21613385892918,0.0464258171133626,-0.79921149679997
"27691",20191031,"51900",0.0273182790790225,2.264e-05,3.396e-07,0.0273246915184812,0.216179548093107,0.0464341324561496,-0.799533291229116
"27701",20191031,"52900",0.0273204265654289,2.264e-05,3.396e-07,0.0273268390048876,0.216243907673953,0.0464458453248245,-0.799986565673728
"27719",20191031,"53900",0.027321596650536,2.264e-05,3.396e-07,0.0273280090899947,0.216300681134887,0.0464561771455605,-0.800386394754115
"27721",20191031,"54900",0.0273232526204691,2.264e-05,3.396e-07,0.0273296650599278,0.216359341235564,0.0464668518682302,-0.800799493325252
"27731",20191031,"55900",0.0273252325288017,2.264e-05,3.396e-07,0.0273316449682604,0.216421173830638,0.0464781034298929,-0.801234914408696
"27741",20191031,"60900",0.0273293206735799,2.264e-05,3.396e-07,0.0273357331130386,0.216503084868441,0.0464930078724141,-0.80181169662041
"27751",20191031,"61900",0.0273348670738332,2.264e-05,3.396e-07,0.0273412795132919,0.21659409102453,0.0465095662429386,-0.802452482720879
"27761",20191031,"62900",0.0273399220942554,2.264e-05,3.396e-07,0.0273463345337141,0.216680287712719,0.0465252485617,-0.803059365916428
"27771",20191031,"63900",0.0273459472604795,2.264e-05,3.396e-07,0.0273523596999382,0.216775093683788,0.0465424961227123,-0.803726820714734
"27781",20191031,"64900",0.0273522930324519,2.264e-05,3.396e-07,0.0273587054719107,0.216873444896739,0.0465603874340742,-0.804419186555789
"27791",20191031,"65900",0.0273613887048681,2.265e-05,3.3975e-07,0.0273678011443268,0.21699655610914,0.0465827811519762,-0.805285786881118
"27801",20191031,"70900",0.0273706416371365,2.265e-05,3.3975e-07,0.0273770540765952,0.217119393499055,0.0466051231285519,-0.806150383099845
"27819",20191031,"71900",0.0273790760552028,2.266e-05,3.399e-07,0.0273854884946615,0.217231930573375,0.0466255899634315,-0.806942412967127
"27821",20191031,"72900",0.0273899336856801,2.266e-05,3.399e-07,0.0273963461251388,0.217367325868849,0.0466502118199758,-0.807895232730781
"27831",20191031,"73900",0.0274014296650025,2.267e-05,3.4005e-07,0.0274078421044612,0.217506491847089,0.0466755169408542,-0.80887449126449
"27841",20191031,"74900",0.0274091968070923,2.267e-05,3.4005e-07,0.027415609246551,0.217619182209079,0.0466960060802369,-0.809667379067725
"27851",20191031,"75900",0.0274159881326235,2.267e-05,3.4005e-07,0.0274224005720822,0.217719004591417,0.0467141542357597,-0.810369674314748
"27861",20191031,"80900",0.0274261676726634,2.268e-05,3.402e-07,0.0274325801121221,0.217843911726837,0.0467368611220796,-0.811248381127758
"27871",20191031,"81900",0.0274331098708943,2.268e-05,3.402e-07,0.027439522310353,0.217943122533098,0.0467548952523083,-0.811946261176239
"27881",20191031,"82900",0.0274410146273086,2.268e-05,3.402e-07,0.0274474270667673,0.218047823174144,0.0467739259425266,-0.812682704565959
"27891",20191031,"83900",0.0274521436446692,2.269e-05,3.4035e-07,0.0274585560841279,0.218176702987207,0.0467973495929275,-0.813589143483695
"27901",20191031,"84900",0.0274643942887359,2.269e-05,3.4035e-07,0.0274708067281946,0.218314656703138,0.0468224200660899,-0.814559308278646
"27919",20191031,"85900",0.0274756657628113,2.27e-05,3.405e-07,0.02748207820227,0.218448972849689,0.0468468271558078,-0.815503799600471
"27921",20191031,"90900",0.0274893507557795,2.271e-05,3.4065e-07,0.0274957631952382,0.218601079974678,0.0468744643440522,-0.816573284783446
"27931",20191031,"91900",0.0274977044286885,2.271e-05,3.4065e-07,0.0275041168681473,0.21871142572705,0.0468945118387113,-0.817349067413108
"27941",20191031,"92900",0.0275054069612371,2.271e-05,3.4065e-07,0.0275118194006958,0.218816268506406,0.0469135581284714,-0.818086104829434
"27951",20191031,"93900",0.0275140703476171,2.272e-05,3.408e-07,0.0275204827870759,0.21893246377243,0.0469346651426474,-0.818902884899758
"27961",20191031,"94900",0.0275256268111382,2.272e-05,3.408e-07,0.0275320392505969,0.219071294085887,0.0469598815985647,-0.819878686293763
"27971",20191031,"95900",0.0275341151788851,2.273e-05,3.4095e-07,0.0275405276183438,0.219188539052414,0.0469811754975813,-0.820702694672681
"27981",20191031,"100900",0.0275458162818673,2.274e-05,3.411e-07,0.027552228721326,0.219329952730618,0.0470068565769967,-0.821696471242112
