dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191026,121500,1015.66,36.33,0,2.63,0.09,0,0,21.73,0.06,0,0,0.43,43.33,10.37,15
20191026,123000,996.61,37.13,0,2.79,0.09,0,0,23.05,0.06,0,0,0.42,149.67,11.62,15
20191026,124500,968.3,37.72,0,2.61,0.09,0,0,21.49,0.06,0,0,0.4,215.67,8.87,15
20191026,130000,1000.26,37.64,0,2.62,0.09,0,0,21.64,0.06,0,0,0.41,105,8.16,15
20191026,131500,536.07,37.44,0,2.48,0.08,0,0,20.41,0.06,0,0,0.41,112.33,5.67,15
20191026,133000,798.56,37.4,0,2.72,0.09,0,0,22.44,0.06,0,0,0.42,109.33,6.21,15
20191026,134500,254.92,36.02,0,3.85,0.34,0.16,0.03,31.4,0.31,0.03,0,0.45,81,18.71,15
20191026,140000,96.41,29.18,0,4.14,0.99,0.64,0.1,32.9,1.01,0.12,0.02,0.57,3,33.78,15
20191026,141500,90.67,24.38,0,4.3,0.14,0,0,35.51,0.1,0,0,0.48,28.33,33.34,15
20191026,143000,69.15,20.46,0,6.78,0.23,0,0,55.95,0.15,0,0,0.47,27,17.38,15
20191026,144500,75.54,21.49,0,10.06,0.34,0,0,82.97,0.23,0,0,0.48,195,0.53,15
20191026,150000,96.15,22.96,0,7.51,0.25,0,0,61.95,0.17,0,0,0.45,180,0,15
20191026,151500,140.51,24.08,0,7.27,0.24,0,0,60.02,0.16,0,0,0.45,42,5.32,15
20191026,153000,222.87,25.5,0,6.03,0.2,0,0,49.75,0.14,0,0,0.45,19.29,9.31,14
20191026,154500,347.03,28,0,4.97,0.17,0,0,40.98,0.11,0,0,0.43,57,2.66,15
20191026,160000,143.77,17.28,0,4.72,0.16,0,0,38.94,0.11,0,0,0.44,43.33,0.89,15
20191026,161500,253.75,28.6,0,3.88,0.13,0,0,32,0.09,0,0,0.45,161.33,2.75,15
20191026,163000,150.81,27.71,0,2.83,0.09,0,0,23.32,0.06,0,0,0.44,68.67,11.88,15
20191026,164500,73.06,26.33,0,2.81,0.09,0,0,23.18,0.06,0,0,0.45,55.33,7.27,15
20191026,170000,45.27,26.11,0,3.01,0.1,0,0,24.82,0.07,0,0,0.45,166.33,0.8,15
20191026,171500,22.57,25.05,0,3.42,0.11,0,0,28.24,0.08,0,0,0.46,15,0,15
20191026,173000,5.4,24.55,0,3.18,0.11,0,0,26.19,0.07,0,0,0.44,120,0.18,15
20191026,174500,0.08,24.04,0,3.74,0.12,0,0,30.88,0.08,0,0,0.44,120,2.04,15
20191026,180000,0,25.48,0,4.52,0.15,0,0,37.31,0.1,0,0,0.45,151.07,6.37,14
20191026,181500,0,24.67,0,4.38,0.15,0,0,36.11,0.1,0,0,0.47,183,5.94,15
20191026,183000,0,24.41,0,4.88,0.16,0,0,40.27,0.11,0,0,0.45,177,1.06,15
20191026,184500,0,24.18,0,5.1,0.17,0,0,42.06,0.12,0,0,0.47,156,2.22,15
20191026,190000,0,24.09,0,5.25,0.17,0,0,43.28,0.12,0,0,0.46,99,0.62,15
20191026,191500,0,23.35,0,4.94,0.17,0,0,40.78,0.11,0,0,0.46,139.33,0,15
20191026,193000,0,22.58,0,5.44,0.18,0,0,44.89,0.12,0,0,0.44,135,0,15
20191026,194500,0,23.1,0,6.22,0.21,0,0,51.35,0.14,0,0,0.45,18,0,15
20191026,200000,0,22.92,0,6.55,0.22,0,0,54,0.15,0,0,0.45,51,0,15
20191026,201500,0,22.7,0,7.04,0.23,0,0,58.09,0.16,0,0,0.46,60,0,15
20191026,203000,0,22.53,0,7.56,0.25,0,0,62.34,0.17,0,0,0.45,66,0,15
20191026,204500,0,22.16,0,9.15,0.3,0,0,75.48,0.21,0,0,0.44,48,0,15
20191026,210000,0,22.12,0,10.34,0.35,0,0,85.34,0.23,0,0,0.46,57,0,15
20191026,211500,0,22.91,0,11.67,0.39,0,0,96.23,0.26,0,0,0.45,57,0,15
20191026,213000,0,22.66,0,11.5,0.38,0,0,94.88,0.26,0,0,0.46,57,0,15
20191026,214500,0,22.77,0,11.97,0.4,0,0,98.79,0.27,0,0,0.45,57,0,15
20191026,220000,0,22.58,0,10.81,0.36,0,0,89.2,0.25,0,0,0.45,57,0,15
20191026,221500,0,22.45,0,9.13,0.3,0,0,75.34,0.21,0,0,0.45,61.07,0,14
20191026,223000,0,22.41,0,8.68,0.29,0,0,71.62,0.2,0,0,0.45,54,0,15
20191026,224500,0,23.43,0,8.81,0.29,0,0,72.64,0.2,0,0,0.45,66,0,15
20191026,230000,0,23.63,0,7.44,0.25,0,0,61.34,0.17,0,0,0.44,69,0,15
20191026,231500,0,22.92,0,6.9,0.23,0,0,56.97,0.16,0,0,0.45,57.86,0,14
20191026,233000,0,23.33,0,6.19,0.21,0,0,51.08,0.14,0,0,0.44,57,0,15
20191026,234500,0,23.74,0,5.73,0.19,0,0,47.24,0.13,0,0,0.44,60,0,15
