dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191016,000100,0.32,20.19,0,1.5,0.05,0,0,12.4,0.03,0,0,0.47,225,0,12
20191016,001500,0.21,20.4,0,1.47,0.05,0,0,12.11,0.03,0,0,0.46,186,0,15
20191016,003000,1.04,20.33,0,1.06,0.03,0,0,8.79,0.02,0,0,0.48,180,0,15
20191016,004500,0,20.32,0,1.18,0.04,0,0,9.77,0.03,0,0,0.48,132,0,15
20191016,010000,0.65,20.36,0,1.15,0.04,0,0,9.45,0.02,0,0,0.48,111,0.27,15
20191016,011500,0.04,20.89,0,1.27,0.04,0,0,10.52,0.03,0,0,0.46,162,1.06,15
20191016,013000,0.57,21.13,0,2.03,0.07,0,0,16.77,0.05,0,0,0.46,153,1.6,15
20191016,014500,0.25,21.26,0,3.03,0.1,0,0,24.96,0.07,0,0,0.44,171,1.6,15
20191016,020000,0.21,21.35,0,3.76,0.13,0,0,31.07,0.08,0,0,0.44,159,1.6,15
20191016,021500,0.3,21.45,0,4.38,0.15,0,0,36.16,0.1,0,0,0.44,150,1.95,15
20191016,023000,0,21.43,0,4.68,0.16,0,0,38.57,0.11,0,0,0.45,171,2.84,15
20191016,024500,1.22,21.54,0,5.47,0.18,0,0,45.11,0.12,0,0,0.44,153,5.14,15
20191016,030000,0.04,21.57,0,6.02,0.2,0,0,49.69,0.14,0,0,0.44,147,4.26,15
20191016,031500,0.52,21.46,0,6.36,0.21,0,0,52.47,0.14,0,0,0.44,156,3.19,15
20191016,033000,0.04,21.42,0,6.44,0.21,0,0,53.16,0.15,0,0,0.43,132,6.83,15
20191016,034500,0.04,21.54,0,6.46,0.21,0,0,53.29,0.15,0,0,0.44,156,5.05,15
20191016,040000,0,21.57,0,6.83,0.23,0,0,56.31,0.15,0,0,0.44,120,4.7,15
20191016,041500,0.25,21.6,0,7.26,0.24,0,0,59.86,0.17,0,0,0.45,114,4.7,15
20191016,043000,0,21.88,0,5.32,0.18,0,0,43.88,0.12,0,0,0.43,117,8.78,15
20191016,044500,0,22.16,0,4.06,0.14,0,0,33.51,0.09,0,0,0.44,102,14.81,15
20191016,050000,0.52,22.09,0,3.99,0.13,0,0,32.89,0.09,0,0,0.44,99,12.95,15
20191016,051500,2.25,22,0,3.88,0.13,0,0,32.03,0.09,0,0,0.43,120,8.87,15
20191016,053000,9.06,21.95,0,3.64,0.12,0,0,30.02,0.08,0,0,0.43,111,8.78,15
20191016,054500,16.86,21.95,0,3.74,0.12,0,0,30.87,0.08,0,0,0.45,111,11.88,15
20191016,060000,30.47,21.97,0,3.66,0.12,0,0,30.21,0.08,0,0,0.43,111,12.41,15
20191016,061500,31.93,21.94,0,3.32,0.11,0,0,27.39,0.08,0,0,0.44,105,15.34,15
20191016,063000,30.47,21.89,0,3.25,0.11,0,0,26.83,0.07,0,0,0.43,99,18.18,15
20191016,064500,29.15,21.91,0,2.94,0.1,0,0,24.27,0.06,0,0,0.46,108,14.63,15
20191016,070000,34.31,21.94,0,2.63,0.09,0,0,21.68,0.06,0,0,0.42,117,9.13,15
20191016,071500,36.95,21.9,0,2.61,0.09,0,0,21.51,0.06,0,0,0.44,99,8.07,15
