dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191010,000200,0,23.01,0,3.51,0.12,0,0,28.93,0.08,0,0,0.44,128.08,7.98,13
20191010,001500,0.34,22.83,0,3.67,0.12,0,0,30.3,0.08,0,0,0.45,114,8.69,15
20191010,003000,0.21,22.48,0,3.84,0.13,0,0,31.68,0.09,0,0,0.45,114,6.65,15
20191010,004500,0.83,22.59,0,3.69,0.12,0,0,30.42,0.08,0,0,0.44,96,11.7,15
20191010,010000,0.04,22.49,0,3.84,0.13,0,0,31.7,0.09,0,0,0.45,93,13.3,15
20191010,011500,0.57,22.17,0,3.77,0.13,0,0,31.12,0.09,0,0,0.45,99,6.92,15
20191010,013000,0.3,22.37,0,3.62,0.12,0,0,29.83,0.08,0,0,0.45,96,8.16,15
20191010,014500,0,22.47,0,3.81,0.13,0,0,31.44,0.09,0,0,0.44,96,9.84,15
20191010,020000,0.08,22.52,0,3.76,0.13,0,0,31.04,0.09,0,0,0.43,102,8.87,15
20191010,021500,0.34,22.38,0,3.87,0.13,0,0,31.95,0.09,0,0,0.45,108,3.9,15
20191010,023000,0,22.5,0,3.82,0.13,0,0,31.56,0.09,0,0,0.45,123,4.88,15
20191010,024500,0.52,22.32,0,3.99,0.13,0,0,32.92,0.09,0,0,0.45,114,7.45,15
20191010,030000,0.87,21.9,0,4.12,0.14,0,0,33.98,0.09,0,0,0.44,138,5.41,15
20191010,031500,0.52,21.39,0,4.49,0.15,0,0,37.05,0.1,0,0,0.46,123,2.48,15
20191010,033000,0.3,20.95,0,4.08,0.13,0,0,33.66,0.09,0,0,0.45,90,2.57,15
20191010,034500,0.04,20.53,0,4.2,0.14,0,0,34.64,0.1,0,0,0.44,93,2.66,15
20191010,040000,0,21.38,0,4.5,0.15,0,0,37.09,0.1,0,0,0.45,72,10.46,15
20191010,041500,0.04,21.52,0,4.64,0.15,0,0,38.32,0.11,0,0,0.44,90,10.64,15
20191010,043000,0.44,21.34,0,5.16,0.17,0,0,42.59,0.12,0,0,0.44,96,6.83,15
20191010,044500,0.91,21.02,0,5.02,0.17,0,0,41.4,0.11,0,0,0.43,111,7.27,15
20191010,050000,0.25,21.09,0,5.32,0.18,0,0,43.94,0.12,0,0,0.45,93,11.08,15
