dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191101,000100,0,23.92,0,4.83,0.16,0,0,39.87,0.11,0,0,0.46,167.14,6.84,14
20191101,001500,0,23.7,0,5.17,0.17,0,0,42.64,0.12,0,0,0.45,147,5.94,15
20191101,003000,0,23.61,0,4.03,0.13,0,0,33.23,0.09,0,0,0.45,87,9.13,15
20191101,004600,0,23.56,0,3.79,0.13,0,0,31.27,0.09,0,0,0.46,90,19.09,14
20191101,010000,0,23.6,0,4.11,0.14,0,0,33.89,0.09,0,0,0.46,78,19.51,15
20191101,011500,0,23.52,0,4.05,0.14,0,0,33.38,0.09,0,0,0.48,84,11.53,15
20191101,013000,0,23.49,0,4.11,0.14,0,0,33.9,0.09,0,0,0.46,147,4.97,15
20191101,014500,0,23.41,0,3.35,0.11,0,0,27.65,0.07,0,0,0.45,48,11.88,15
20191101,020000,0,23.27,0,3.12,0.11,0,0,25.72,0.07,0,0,0.45,21,12.77,15
20191101,021500,0,22.9,0,3.66,0.12,0,0,30.24,0.08,0,0,0.46,67.33,10.55,15
20191101,023000,0,22.52,0,3.97,0.13,0,0,32.76,0.09,0,0,0.47,168,2.22,15
20191101,024500,0,22.16,0,4.29,0.14,0,0,35.37,0.1,0,0,0.45,75,3.81,15
20191101,030000,0,21.96,0,4.99,0.17,0,0,41.16,0.11,0,0,0.47,90,2.75,15
20191101,031500,0,21.77,0,6.05,0.2,0,0,49.9,0.14,0,0,0.47,132,2.22,15
20191101,033000,0,21.52,0,7.29,0.24,0,0,60.12,0.16,0,0,0.46,108,1.95,15
20191101,034600,0,21.11,0,7.77,0.26,0,0,64.12,0.18,0,0,0.46,135,0.66,14
20191101,040000,0,20.87,0,7.75,0.26,0,0,63.91,0.18,0,0,0.45,282,0.53,15
20191101,041500,0,20.03,0,7.34,0.24,0,0,60.54,0.17,0,0,0.46,233,0.62,15
20191101,043000,0,19.62,0,7.37,0.25,0,0,60.84,0.17,0,0,0.46,135,0,15
20191101,044500,0,19.25,0,7.32,0.24,0,0,60.43,0.17,0,0,0.46,135,0,15
20191101,050000,4.44,19.84,0,7.61,0.25,0,0,62.77,0.17,0,0,0.45,135,0.53,15
20191101,051500,29.62,21.79,0,7.71,0.26,0,0,63.57,0.17,0,0,0.46,135,0,15
20191101,053000,50.75,24.04,0,7.81,0.26,0,0,64.46,0.18,0,0,0.45,135,0,15
20191101,054500,80.1,25.29,0,7.01,0.23,0,0,57.8,0.16,0,0,0.46,138,0,15
20191101,060100,170.73,17.54,0,6.69,0.22,0,0,55.18,0.15,0,0,0.45,154.29,0.57,14
20191101,061500,224,17.78,0,8.17,0.27,0,0,67.45,0.19,0,0,0.46,105,2.84,15
20191101,063000,283.24,28.62,0,6.37,0.21,0,0,52.52,0.14,0,0,0.45,132,3.72,15
20191101,064500,341.94,28.56,0,5.37,0.18,0,0,44.26,0.12,0,0,0.46,144,4.08,15
20191101,070000,399.87,28.94,0,8.7,0.29,0,0,71.79,0.2,0,0,0.47,120,6.83,15
20191101,071500,459.23,30.13,0,7.54,0.25,0,0,62.2,0.17,0,0,0.46,168,4.17,15
20191101,073000,525.11,30.02,0,4.37,0.15,0,0,36.03,0.1,0,0,0.44,96,8.6,15
20191101,074500,578.08,20.77,0,4.34,0.15,0,0,35.84,0.1,0,0,0.45,138,4.61,15
20191101,080000,620.74,30.13,0,4.34,0.14,0,0,35.83,0.1,0,0,0.44,27,12.59,15
20191101,081500,668.36,30.63,0,4.61,0.15,0,0,38.04,0.1,0,0,0.45,75,11.7,15
20191101,083000,729.16,31.16,0,4.82,0.16,0,0,39.8,0.11,0,0,0.44,123,10.64,15
20191101,084500,764.91,32.12,0,4.66,0.15,0,0,38.49,0.11,0,0,0.44,54,10.82,15
20191101,090000,816.31,32.06,0,4.63,0.15,0,0,38.15,0.1,0,0,0.44,42,11.88,15
20191101,091500,853.88,33.04,0,4.52,0.15,0,0,37.25,0.1,0,0,0.44,75,11.17,15
20191101,093000,895.5,33.04,0,4.18,0.14,0,0,34.5,0.1,0,0,0.44,96,9.58,15
20191101,094500,927.85,33.56,0,4.33,0.14,0,0,35.69,0.1,0,0,0.43,49.33,12.5,15
20191101,100000,960.08,33.34,0,4.99,0.17,0,0,41.18,0.11,0,0,0.44,30,16.23,15
20191101,101500,905.54,33.43,0,5.52,0.18,0,0,45.51,0.12,0,0,0.42,36,14.01,15
20191101,103000,945.07,34.19,0,4.46,0.15,0,0,36.83,0.1,0,0,0.42,51,13.48,15
20191101,104500,996.09,34.19,0,3.83,0.13,0,0,31.56,0.09,0,0,0.42,27,14.54,15
20191101,110000,1035.49,34.57,0,3.53,0.12,0,0,29.11,0.08,0,0,0.43,54,18.44,15
20191101,111500,973.25,34.11,0,3.37,0.11,0,0,27.85,0.08,0,0,0.43,27,16.49,15
20191101,113000,1011.48,34.6,0,3.38,0.11,0,0,27.93,0.08,0,0,0.44,49.33,15.52,15
20191101,114500,1000.39,34.56,0,2.86,0.1,0,0,23.61,0.06,0,0,0.43,18,18.44,15
20191101,120100,1010.96,35.17,0,2.72,0.09,0,0,22.45,0.06,0,0,0.42,51.43,16.53,14
20191101,121500,1035.35,35.5,0,2.54,0.08,0,0,20.92,0.06,0,0,0.41,18,15.87,15
20191101,123000,758.12,34.93,0,2.65,0.09,0,0,21.86,0.06,0,0,0.41,43.33,18.35,15
20191101,124500,990.09,35.24,0,2.65,0.09,0,0,21.82,0.06,0,0,0.41,77.67,14.54,15
20191101,130000,968.04,35.67,0,2.46,0.08,0,0,20.26,0.06,0,0,0.42,24,12.95,15
20191101,131500,754.6,35.59,0,2.52,0.08,0,0,20.81,0.06,0,0,0.43,39,10.91,15
20191101,133100,619.43,35.56,0,2.43,0.08,0,0,20.04,0.05,0,0,0.41,68.93,11.59,14
20191101,134500,681.8,36.22,0,2.6,0.09,0,0,21.47,0.06,0,0,0.43,97.33,7.63,15
20191101,140000,629.75,35.7,0,2.58,0.08,0,0,21.24,0.06,0,0,0.42,30,11.17,15
20191101,141500,663.27,35.67,0,2.73,0.09,0,0,22.52,0.06,0,0,0.42,92.67,8.78,15
20191101,143000,675.28,36.27,0,2.51,0.08,0,0,20.75,0.06,0,0,0.42,54,8.87,15
20191101,144500,626.74,36.44,0,2.52,0.08,0,0,20.77,0.06,0,0,0.42,99,6.83,15
20191101,150000,521.59,37.18,0,2.34,0.08,0,0,19.31,0.05,0,0,0.41,93,3.55,15
20191101,151500,505.67,37.15,0,2.33,0.08,0,0,19.23,0.05,0,0,0.42,121.33,6.83,15
20191101,153000,454.14,36,0,2.46,0.08,0,0,20.28,0.06,0,0,0.42,33,8.78,15
20191101,154600,229.44,35.36,0,2.5,0.08,0,0,20.61,0.06,0,0,0.41,70.71,5.23,14
20191101,160000,63.01,32.95,0,2.83,0.09,0,0,23.34,0.06,0,0,0.42,110.33,13.21,15
20191101,161500,189.69,31.1,0,3.13,0.1,0,0,25.86,0.07,0,0,0.45,130,12.06,15
20191101,163000,221.89,30.5,0,3.1,0.1,0,0,25.55,0.07,0,0,0.45,134.29,14.35,14
20191101,164500,107.89,19.7,0,2.72,0.09,0,0,22.49,0.06,0,0,0.46,77.67,12.95,15
20191101,170000,22.7,29.76,0,2.89,0.1,0,0,23.87,0.07,0,0,0.43,25.33,8.78,15
20191101,171500,10.36,29.34,0,3.21,0.11,0,0,26.52,0.07,0,0,0.44,146.33,7.27,15
20191101,173000,0.78,29.57,0,2.99,0.1,0,0,24.7,0.07,0,0,0.46,65.67,6.65,15
20191101,174500,0,28.67,0,3.47,0.11,0,0,28.64,0.08,0,0,0.46,39.62,5.83,13
20191101,180000,0,28.24,0,3.52,0.12,0,0,29.01,0.08,0,0,0.47,12,5.5,15
20191101,181500,0,28.76,0,3.12,0.1,0,0,25.71,0.07,0,0,0.46,6,15.61,15
20191101,183000,0,28.74,0,3.21,0.11,0,0,26.48,0.07,0,0,0.45,28.33,11.08,15
20191101,184500,0,17.99,0,3.53,0.12,0,0,29.08,0.08,0,0,0.44,43.33,8.16,15
20191101,190000,0,28.26,0,3.39,0.11,0,0,27.98,0.08,0,0,0.45,31.33,8.6,15
20191101,191500,0,17.91,0,3.09,0.1,0,0,25.49,0.07,0,0,0.45,0,9.84,15
20191101,193000,0.08,28.29,0,3.13,0.1,0,0,25.79,0.07,0,0,0.43,22.33,10.11,15
20191101,194500,0,28.48,0,2.64,0.09,0,0,21.77,0.06,0,0,0.45,47.67,11.79,15
20191101,200000,0,28.12,0,2.51,0.08,0,0,20.71,0.06,0,0,0.47,3,13.48,15
20191101,201500,0,26.98,0,2.26,0.08,0,0,18.64,0.05,0,0,0.46,62.67,13.92,15
20191101,203000,0,25.9,0,2.33,0.08,0,0,19.25,0.05,0,0,0.48,3,10.02,15
