dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200115,000900,0,2.56,21.11,0.08,0.06,0.47,24.48,11.08,140,0,0,40.02,80.1375461011641
20200115,001900,0,2.06,17.02,0.07,0.05,0.47,24.43,11.97,135,0,0,39.9,80.1470547434917
20200115,002900,0,1.56,12.85,0.05,0.04,0.47,24.42,15.69,126,0,0,38.68,80.160124349479
20200115,003900,0,1.39,11.44,0.05,0.03,0.44,24.79,20.48,108,0,0,37.56,80.1789007035368
20200115,004900,0,1.38,11.37,0.05,0.03,0.43,24.8,20.35,103.5,0,0,38.4,80.1974813325612
20200115,005900,0,1.29,10.67,0.04,0.03,0.43,24.62,22.34,112.5,0,0,39.22,80.2184035395675
20200115,010900,0,1.37,11.28,0.05,0.03,0.45,24.4,25.27,121.5,0,0,38.71,80.243219806587
20200115,011900,0,1.38,11.35,0.05,0.03,0.45,24.33,23.81,108,0,0,38.19,80.2661908624535
20200115,012900,0,1.51,12.45,0.05,0.03,0.44,24.36,23.41,99,0,0,37.65,80.2889589266858
20200115,013900,0,1.56,12.88,0.05,0.04,0.46,24.5,27.27,85.5,0,0,38.96,80.3167543146223
20200115,014900,0,1.55,12.79,0.05,0.04,0.43,24.44,21.41,112.5,0,0,39.54,80.3370767979366
20200115,015900,0,3.15,25.96,0.1,0.07,0.44,24.36,22.49,108.18,0,0,39.45,80.3627798182606
20200115,020900,0,14.24,117.49,0.48,0.32,0.46,24.23,14.1,103.5,0,0,38.76,80.40350285573
20200115,021900,0,20.37,168.05,0.68,0.46,0.48,24.24,17.09,96.75,0,0,38.98,80.4623950048609
20200115,022900,0,13.69,112.91,0.46,0.31,0.49,24.07,12.9,94.5,0,0,39.11,80.5003090098049
20200115,023900,0,5.5,45.37,0.18,0.12,0.49,24.05,14.5,103.5,0,0,39.44,80.5210740697092
20200115,024900,0,2.15,17.72,0.07,0.05,0.47,24.22,22.21,76.5,0,0,39.56,80.5438190499424
20200115,025900,0,1.56,12.91,0.05,0.04,0.45,24.32,22.48,76.5,0,0,39.33,80.5655366227016
