dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20191110,000900,0,2.84,23.45,0.1,0.07,0.46,24.11,6.5,52.22,0,0,42.74,53.416992677219
20191110,001900,0,2.95,24.33,0.1,0.07,0.46,24.02,8.51,9,0,0,43.43,53.4240628877853
20191110,002900,0,2.82,23.26,0.1,0.06,0.46,24.03,10.77,0,0,0,43.22,53.4345928316315
20191110,003900,0,2.89,23.88,0.1,0.06,0.46,24.09,8.78,13.5,0,0,42.23,53.4419827220459
20191110,004900,0,2.92,24.12,0.1,0.06,0.46,24.07,8.91,9,0,0,43.38,53.4496586693793
20191110,005900,0,2.95,24.32,0.1,0.07,0.46,24.03,10.51,4.5,0,0,44.24,53.4600532690965
20191110,010900,0,3.15,25.96,0.11,0.07,0.46,24.15,10.24,71.5,0,0,44.2,53.4704848674646
20191110,011900,0,3.28,27.05,0.11,0.07,0.47,24.07,9.44,9,0,0,43.2,53.4799037263669
20191110,012900,0,3.31,27.32,0.11,0.08,0.45,23.36,7.32,13.5,0,0,43.22,53.4858557056877
20191110,013900,0,3.27,27.02,0.11,0.07,0.45,23.3,1.8,13.5,0,0,44.26,53.4825400125031
20191110,014900,0,3.33,27.43,0.11,0.08,0.46,23.38,0.13,144,0,0,45.57,53.476582247509
20191110,015900,0,3.38,27.86,0.11,0.08,0.46,23.28,2.53,108,0,0,45.58,53.474733599533
20191110,020900,0,3.22,26.57,0.11,0.07,0.45,22.96,7.71,54,0,0,44.18,53.4811348152086
20191110,021900,0,3.16,26.05,0.11,0.07,0.46,22.97,11.7,54,0,0,43.51,53.494018951369
20191110,022900,0,2.74,22.62,0.09,0.06,0.46,22.74,8.25,90,0,0,44.17,53.5001531438398
20191110,023900,0,2.53,20.88,0.08,0.06,0.44,22.67,7.45,54,0,0,43.9,53.5044568208304
20191110,024900,0,2.23,18.36,0.07,0.05,0.44,22.75,10.64,18,0,0,43.02,53.5133318075615
20191110,025900,0,1.84,15.22,0.06,0.04,0.45,22.78,11.57,49.5,0,0,42.98,53.5228379116449
20191110,030900,0,1.68,13.91,0.06,0.04,0.44,22.52,8.45,40.5,0,0,44.44,53.5267670766281
20191110,031900,0,1.59,13.14,0.05,0.04,0.44,22.45,5.39,85.5,0,0,44.88,53.525396982638
