dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20191114,000900,0,4.58,37.77,0.15,0.1,0.44,21.93,4.14,20,0,0,43.64,56.3920035023257
20191114,001900,0,4.66,38.45,0.16,0.11,0.44,21.97,0,4.5,0,0,43.87,56.3899334864158
20191114,002900,0,4.55,37.52,0.15,0.1,0.45,22.17,3.99,0,0,0,42.99,56.3938265760941
20191114,003900,0,4.47,36.89,0.15,0.1,0.45,22.31,1.33,22.5,0,0,42.97,56.3933793293184
20191114,004900,0,3.9,32.19,0.13,0.09,0.45,22.4,0,100.5,0,0,44.08,56.3895126452649
20191114,005900,0,3.61,29.81,0.12,0.08,0.45,22.37,0,56,0,0,44.32,56.3849734068704
20191114,010900,0,3.61,29.77,0.12,0.08,0.43,22.5,3.06,33.5,0,0,0,56.3852034138363
20191114,011900,0,3.77,31.11,0.12,0.08,0.44,22.34,2.66,4.5,0,0,0,56.3851861053371
20191114,012900,0,3.58,29.53,0.12,0.08,0.45,22.05,0.8,0,0,0,0,56.3818163075506
20191114,013900,0,3.08,25.43,0.1,0.07,0.45,22.02,3.99,33.5,0,0,0,56.3822599640613
20191114,014900,0,3.06,25.23,0.1,0.07,0.44,22.13,4.26,27,0,0,0,56.3830662352571
20191114,015900,0,3.01,24.81,0.1,0.07,0.44,22,0,13.5,0,0,0,56.377108629826
20191114,020900,0,2.85,23.54,0.1,0.06,0.45,21.99,0,56,0,0,0,56.3707892901369
20191114,021900,0,2.74,22.63,0.09,0.06,0.44,21.93,0,225,0,0,0,56.3642192687176
20191114,022900,0,2.65,21.83,0.09,0.06,0.44,21.85,0,193.5,0,0,0,56.3574148470345
20191114,023900,0,2.69,22.22,0.09,0.06,0.45,22.02,0.27,245,0,0,0,56.3511436125398
20191114,024900,0,3.32,27.38,0.11,0.08,0.44,21.79,5.19,229.5,0,0,0,56.3540215651363
20191114,025900,0,3.09,25.48,0.1,0.07,0.45,21.44,3.33,229.5,0,0,0,56.3534519344696
20191114,030900,0,2.98,24.59,0.1,0.07,0.44,21.12,0,240.5,0,0,0,56.347440517173
20191114,031900,0,3.42,28.21,0.12,0.08,0.44,21.04,0,233.5,0,0,0,56.3424708031274
20191114,032900,0,3.79,31.28,0.13,0.09,0.46,21.08,2,227,0,0,0,56.3414855640059
20191114,033900,0,4.05,33.41,0.14,0.09,0.46,20.83,1.46,184.5,0,0,0,56.3402773697381
20191114,034900,0,4.06,33.45,0.14,0.09,0.45,20.83,0,207,0,0,0,56.3368096397551
20191114,035900,0,4.54,37.49,0.15,0.1,0.46,20.84,0.27,195.5,0,0,0,56.3349044480626
20191114,040900,0,4.85,40,0.16,0.11,0.45,20.79,1.33,204.5,0,0,0,56.3353710970923
20191114,041900,0,4.67,38.49,0.15,0.11,0.46,20.66,0.53,243,0,0,0,56.3341652666753
20191114,042900,0,4.99,41.15,0.17,0.11,0.46,20.79,0.27,4.5,0,0,0,56.3333010690841
20191114,043900,0,4.84,39.89,0.16,0.11,0.45,20.76,0.53,31.5,0,0,0,56.3324943423744
20191114,044900,0,4.5,37.1,0.15,0.1,0.44,20.75,0.4,0,0,0,0,56.3306877532953
20191114,045900,0,4.59,37.85,0.15,0.11,0.44,20.75,0,4.5,0,0,0,56.3284752013263
20191114,050900,8.5,4.73,39,0.16,0.11,0.45,20.83,1.73,0,62.39,0.13,477.91,56.329285603615
20191114,051900,16,4.11,33.94,0.14,0.1,0.46,20.88,1.06,81,124.41,0.25,502.43,56.3276171377905
20191114,052900,25.1,3.91,32.29,0.13,0.09,0.46,20.99,0,33.5,196.28,0.38,513.69,56.3238249839688
20191114,053900,33,3.94,32.52,0.13,0.09,0.45,21.09,0,0,270,0.51,527.44,56.320099924234
20191114,054900,44.1,4.17,34.41,0.14,0.1,0.46,21.21,0,4.5,367.97,0.69,531.56,56.3169049093843
20191114,055900,50.7,3.96,32.69,0.13,0.09,0.45,21.34,0,33.5,424.4,0.79,535.84,56.3132301986887
20191114,060900,65.8,3.76,30.99,0.12,0.08,0.44,21.52,0,0,563.26,1.03,544.75,56.309069407195
