dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200223,000900,0,2.22,18.27,0.13,0.11,0.54,19.65,4.43,175,0,0,42.3,90.9364474527989
20200223,001900,0,2.22,18.26,0.13,0.11,0.55,19.48,3.99,180,0,0,42.42,90.9369158966754
20200223,002900,0,2.16,17.64,0.19,0.17,0.55,19.41,3.99,175.5,0,0,42.32,90.9373706202806
20200223,003900,0,2.12,17.24,0.22,0.21,0.57,19.45,7.58,175.5,0,0,41.85,90.941996148344
20200223,004900,0,2.01,16.35,0.23,0.22,0.56,19.37,11.84,171,0,0,41.59,90.9513747243023
20200223,005900,0.11,2.11,17.04,0.29,0.28,0.58,19.13,8.25,189,0,0,42.09,90.9569015480315
20200223,010900,0,2.33,19.02,0.24,0.22,0.56,18.97,8.51,175.5,0,0,0,90.963111190155
20200223,011900,0,2.4,19.65,0.18,0.16,0.55,18.61,8.51,180,0,0,0,90.9693467965809
20200223,012900,0,2.74,22.27,0.32,0.3,0.55,18.85,8.64,184.5,0,0,0,90.9767821592146
20200223,013900,0,2.9,23.86,0.16,0.13,0.53,18.66,9.71,166.5,0,0,0,90.9854614922628
20200223,014900,0,2.77,22.87,0.1,0.07,0.52,18.56,10.77,171,0,0,0,90.994962438568
20200223,015900,0,2.59,21.32,0.11,0.08,0.52,18.46,9.84,171,0,0,0,91.0030071891346
20200223,020900,0,2.49,20.24,0.26,0.25,0.55,18.3,6.52,175.5,0,0,0,91.0072741467267
20200223,021900,0,2.28,18.64,0.2,0.18,0.55,18.26,6.38,162,0,0,0,91.0108009177937
20200223,022900,0,2.5,20.58,0.14,0.11,0.53,18.1,7.45,162,0,0,0,91.0159224031845
20200223,023900,0,2.71,22.12,0.25,0.24,0.55,18.34,8.64,148.5,0,0,0,91.0231446801563
20200223,024900,0,3.06,25.24,0.11,0.07,0.52,18.59,9.18,144,0,0,0,91.0314266249287
20200223,025900,0,3.31,27.18,0.18,0.14,0.55,18.51,10.91,144,0,0,0,91.042413587207193
