dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20191008,000900,0,5.32,43.88,0.18,0.12,0.45,18.58,2.51,180,0,0,0,5.29523280461404
20191008,001900,0,6.93,57.19,0.23,0.16,0.44,18.54,2.13,162,0,0,0,5.300779961679
20191008,002900,0,6.38,52.63,0.21,0.15,0.44,18.66,3.33,166.5,0,0,0,5.30724133708545
20191008,003900,0,6.04,49.82,0.2,0.14,0.45,18.63,3.19,148.5,0,0,0,5.31289423497752
20191008,004900,0,5.81,47.92,0.19,0.13,0.44,18.68,8.78,99,0,0,0,5.32695937690724
20191008,005900,0,6,49.48,0.2,0.14,0.44,18.76,9.31,99,0,0,0,5.34220142615054
20191008,010900,0,5.29,43.61,0.18,0.12,0.44,18.75,9.31,94.5,0,0,0,5.35619973301511
20191008,011900,0,5.12,42.21,0.17,0.12,0.44,18.83,8.25,108,0,0,0,5.36822043446046
20191008,012900,0,4.58,37.82,0.15,0.1,0.44,18.86,9.18,99,0,0,0,5.38076919787692
20191008,013900,0,4.83,39.86,0.16,0.11,0.43,18.9,8.91,112.5,0,0,0,5.39333437680239
20191008,014900,0,4.09,33.78,0.14,0.09,0.44,18.98,11.44,90,0,0,0,5.4085906261398
20191008,015900,0,3.82,31.51,0.13,0.09,0.44,18.95,9.18,117,0,0,0,5.41979256286537
20191008,020900,0,3.56,29.35,0.12,0.08,0.44,18.99,9.71,94.5,0,0,0,5.43136400599506
20191008,021900,0,3.49,28.76,0.12,0.08,0.45,18.99,7.45,103.5,0,0,0,5.43924342509637
20191008,022900,0,3.35,27.63,0.11,0.08,0.44,18.91,6.65,112.5,0,0,0,5.44562118598117
20191008,023900,0,3.3,27.22,0.11,0.07,0.45,18.88,11.3,94.5,0,0,0,5.45922931659026
20191008,024900,0,2.93,24.13,0.1,0.07,0.45,19.03,7.18,108,0,0,0,5.46569043465074
20191008,025900,0,2.64,21.72,0.09,0.06,0.44,19.06,9.18,94.5,0,0,0,5.47476709985686
20191008,030900,0,2.65,21.83,0.09,0.06,0.46,19.02,8.64,94.5,0,0,0,5.48302229139094
