dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200321,000900,0,3.92,32.33,0.13,0.09,0.41,21.95,0,170,0,0,0,124.560678961686
20200321,001900,0,3.91,32.26,0.13,0.09,0.42,21.51,0,175.5,0,0,0,124.56061953536
20200321,002900,0,4.05,33.43,0.13,0.09,0.43,21.71,0,175.5,0,0,0,124.560916152779
20200321,003900,0,4.3,35.45,0.14,0.1,0.42,21.99,0.13,175.5,0,0,0,124.56195903749
20200321,004900,0,4.49,37.06,0.15,0.1,0.44,22.08,0,175.5,0,0,0,124.563333442423
20200321,005900,0,4.94,40.78,0.16,0.11,0.44,22.36,2.79,148.5,0,0,0,124.568909632632
20200321,010900,0,5.45,44.98,0.18,0.12,0.45,22.48,1.86,171,0,0,0,124.574704795675
20200321,011900,0,5.62,46.4,0.19,0.13,0.46,22.2,4.79,216,0,0,0,124.584164277369
20200321,012900,0,5.71,47.08,0.19,0.13,0.43,22.01,5.72,211.5,0,0,0,124.5948601055
20200321,013900,0,5.77,47.59,0.19,0.13,0.44,21.81,3.99,216,0,0,0,124.603784570756
20200321,014900,0,5.54,45.69,0.18,0.13,0.43,21.77,0,202.5,0,0,0,124.607714360294
20200321,015900,0,5.82,47.99,0.19,0.13,0.45,21.88,3.72,180,0,0,0,124.616471625483
20200321,020900,0,6.16,50.79,0.21,0.14,0.44,21.91,4.79,180,0,0,0,124.627239410155
20200321,021900,0,6.08,50.13,0.2,0.14,0.43,21.85,2.13,193.5,0,0,0,124.634846976375
20200321,022900,0,6.15,50.73,0.2,0.14,0.43,21.82,2.39,225,0,0,0,124.642934757583
20200321,023900,0,6.26,51.7,0.21,0.14,0.45,21.85,3.86,216,0,0,0,124.652930027359
20200321,024900,0,5.35,44.15,0.18,0.12,0.45,21.87,0.27,175.5,0,0,0,124.656696701756
20200321,025900,0,5.18,42.72,0.17,0.12,0.43,21.9,0.66,180,0,0,45.1,124.660477079294
20200321,030900,0,4.86,40.08,0.16,0.11,0.45,21.84,3.59,184.5,0,0,44.91,124.666731691357
20200321,031900,0,5.11,42.17,0.17,0.12,0.46,21.8,5.19,184.5,0,0,43.78,124.675378347041
20200321,032900,0,4.93,40.7,0.16,0.11,0.44,21.68,8.64,189,0,0,42.95,124.687432362653
20200321,033900,0,4.52,37.29,0.15,0.1,0.44,21.53,9.84,157.5,0,0,42.42,124.699799052397
20200321,034900,0,4.3,35.48,0.14,0.1,0.43,21.31,6.65,180,0,0,43.12,124.708082426268
20200321,035900,0,4.26,35.12,0.14,0.1,0.43,21.03,5.72,166.5,0,0,43.69,124.715226293551
20200321,040900,0,3.94,32.54,0.13,0.09,0.43,20.98,3.99,166.5,0,0,43.45,124.719680982116
20200321,041900,0,3.87,31.95,0.13,0.09,0.44,20.87,3.33,180,0,0,43.59,124.723220709793
20200321,042900,0,3.86,31.85,0.13,0.09,0.45,20.7,3.33,171,0,0,43.73,124.726726603918
20200321,043900,0,3.96,32.63,0.13,0.09,0.42,20.51,3.59,171,0,0,43.81,124.730764719055
20200321,044900,0,3.96,32.65,0.13,0.09,0.45,20.51,3.86,157.5,0,0,44.54,124.735105207389
20200321,045900,0,3.77,31.13,0.13,0.09,0.44,20.51,4.26,157.5,0,0,44.7,124.739436437974
20200321,050900,0,4.05,33.39,0.14,0.09,0.44,20.31,2.93,175.5,0,0,44.74,124.74296061243
20200321,051900,0,4.26,35.17,0.14,0.1,0.44,20.06,0.93,175.5,0,0,49.81,124.74479566172499
20200321,052900,0,4.16,34.34,0.14,0.09,0.44,19.88,0,166.5,0,0,166.43,124.745350219439
20200321,053900,0.8,3.91,32.3,0.13,0.09,0.44,20.05,0.53,180,0,0,500.75,124.745890916523
20200321,054900,6.2,3.97,32.72,0.13,0.09,0.45,20.04,0.27,166.5,40.71,0.08,495.59,124.746261941452
20200321,055900,13.2,4.13,34.12,0.14,0.09,0.42,20.11,2.13,157.5,101.57,0.21,489.28,124.749122113867
20200321,060900,26.9,3.68,30.41,0.12,0.08,0.43,20.5,2.66,162,214.14,0.39,550.04,124.751468411058
20200321,061900,50.8,3.52,29.01,0.12,0.08,0.44,22.04,2.93,162,375.81,0.65,578.99,124.753713401433
20200321,062900,81.7,2.92,24.13,0.1,0.07,0.43,23.02,4.39,153,609.11,1.15,537.68,124.756125868822
20200321,063900,109,2.63,21.74,0.09,0.06,0.45,23.91,5.32,144,878.92,1.65,532.45,124.758866250257
20200321,064900,138.9,2.47,20.39,0.08,0.06,0.43,23.5,12.77,139.5,1174.99,2.12,554.69,124.769465557191
20200321,065900,189.7,2.28,18.82,0.08,0.05,0.43,23.49,14.9,130.5,1675.83,2.94,569.82,124.781971791421
20200321,070900,247,2.21,18.28,0.08,0.05,0.43,23.92,12.77,121.5,2228.29,3.88,574.89,124.791956909376
20200321,071900,295.3,2.27,18.76,0.08,0.05,0.47,23.99,19.42,112.5,2709.75,4.71,575.51,124.809468430225
20200321,072900,342.5,2.08,17.19,0.07,0.05,0.45,24.62,15.96,103.5,3153.39,5.54,569.75,124.822674490338
20200321,073900,390.7,1.93,15.94,0.07,0.04,0.43,25.45,14.36,112.5,3551.56,6.42,553.66,124.833746458345
20200321,074900,438.1,1.9,15.71,0.06,0.04,0.43,25.36,19.42,85.5,4056.54,7.21,562.43,124.850346489355
20200321,075900,484,1.63,13.44,0.05,0.04,0.43,26.14,7.58,148.5,4457.92,8.01,556.49,124.853125733658
20200321,080900,502.7,1.76,14.49,0.06,0.04,0.44,26.49,7.85,139.5,4590.95,8.31,552.15,124.856515557048
20200321,081900,489.5,2.08,17.12,0.07,0.05,0.45,26.61,8.78,148.5,4451,8.09,549.54,124.861714229588
20200321,082900,603.6,1.65,13.59,0.05,0.04,0.45,26.53,13.3,81,5429.07,9.93,546.71,124.870881545088
20200321,083900,642.5,1.65,13.62,0.06,0.04,0.43,26.23,15.83,94.5,5747.47,10.59,542.87,124.882871509851
20200321,084900,680.5,1.5,12.37,0.05,0.03,0.44,26.59,10.37,117,6009.55,11.22,535.75,124.888437400154
20200321,085900,717,1.49,12.31,0.05,0.03,0.44,26.97,8.78,162,6281.1,11.77,533.48,124.892216532822
20200321,090900,752.1,1.52,12.56,0.05,0.03,0.44,27.31,14.1,103.5,6558.25,12.35,531.28,124.90197443312
20200321,091900,785.6,1.41,11.65,0.05,0.03,0.43,27.26,10.51,121.5,6738.06,12.96,520.23,124.907471916762
20200321,092900,813.7,1.74,14.38,0.06,0.04,0.43,27.98,7.05,130.5,6972.95,13.33,523.15,124.909945939077
20200321,093900,846.7,1.91,15.75,0.06,0.04,0.44,28.06,10.37,139.5,7219.04,13.91,518.84,124.916512827005
20200321,094900,872.8,1.75,14.48,0.06,0.04,0.44,28.25,9.04,126,7364.35,14.21,518.23,124.921227107671
20200321,095900,901.5,1.89,15.6,0.06,0.04,0.43,28.78,7.58,130.5,7520.73,14.65,513.33,124.924647854841
20200321,100900,925.9,1.72,14.2,0.06,0.04,0.42,29.24,7.18,112.5,7649.12,15.11,506.28,124.9272124924
20200321,101900,949.4,1.74,14.32,0.06,0.04,0.41,29.07,4.52,180,7773.49,15.42,504.06,124.926850250293
20200321,102900,968.2,1.75,14.45,0.06,0.04,0.44,29.1,8.78,144,7891.34,15.75,501.02,124.931253408939
20200321,103900,994.4,1.83,15.04,0.06,0.04,0.42,29.36,6.78,184.5,7965.96,15.84,503.15,124.933634076357
20200321,104900,838.4,1.76,14.53,0.06,0.04,0.43,30.23,10.91,130.5,6358.07,11.98,524.16,124.940432623396
20200321,105900,964.2,1.61,13.24,0.05,0.04,0.43,30.59,9.98,112.5,7025.9,12.82,542.81,124.945817465931
20200321,110900,1021.9,1.58,13.03,0.05,0.04,0.43,31.04,11.57,130.5,7638.77,14.35,530.69,124.952910685972
20200321,111900,366.6,1.88,15.47,0.06,0.04,0.42,30.36,7.05,180,3093.89,6.01,515.33,124.955694794419
20200321,112900,246.1,2.08,17.18,0.07,0.05,0.4,29.58,2.13,175.5,2126.34,4.06,522.66,124.95351838353
20200321,113900,356.9,2.02,16.67,0.07,0.04,0.41,29.62,3.46,216,3312.58,6.04,544.82,124.95267836631
20200321,114900,399,2.13,17.61,0.07,0.05,0.42,31.03,2.93,117,3506.46,6.5,538.65,124.951543213918
20200321,115900,449.7,1.96,16.14,0.06,0.04,0.44,30.53,8.25,54,4013.4,7.45,538.19,124.955855436785
20200321,120900,587.4,2.06,16.97,0.07,0.05,0.43,30.45,10.17,51.75,5069.7,9.42,538.39,124.962558438527
