dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200325,000900,0,3.26,26.86,0.11,0.07,0.45,23.35,19.06,75,0,0,0,125.117870938319
20200325,001900,0,3.25,26.8,0.11,0.07,0.44,23.32,20.61,81,0,0,0,125.139067361431
20200325,002900,0,3.05,25.19,0.1,0.07,0.45,23.23,26.6,99,0,0,0,125.166408006158
20200325,003900,0,2.98,24.61,0.1,0.07,0.43,23.22,28.99,76.5,0,0,0,125.196225678619
20200325,004900,0,2.88,23.8,0.1,0.06,0.44,23.19,25.8,99,0,0,0,125.222267349447
20200325,005900,0,3.18,26.21,0.11,0.07,0.43,23.23,24.74,94.5,0,0,0,125.247849681212
20200325,010900,0,2.87,23.69,0.1,0.06,0.46,23.27,17.42,108,0,0,0,125.264581191204
20200325,011900,0,2.91,23.96,0.1,0.07,0.47,23.31,21.01,72,0,0,0,125.285370213628
20200325,012900,0,2.82,23.24,0.1,0.06,0.45,23.31,22.48,90,0,0,0,125.307567988662
20200325,013900,0,2.84,23.45,0.09,0.07,0.45,23.23,21.81,110,0,0,0,125.329082065246
20200325,014900,0,2.91,23.96,0.1,0.07,0.46,23.29,24.61,94.5,0,0,0,125.353846659844
20200325,015900,0,2.88,23.74,0.1,0.07,0.44,23.22,25.54,99,0,0,0,125.379569201051
20200325,020900,0,2.92,24.11,0.1,0.06,0.45,23.31,27.8,103.5,0,0,0,125.407910293657
20200325,021900,0,2.88,23.77,0.1,0.07,0.47,23.2,23.14,76.5,0,0,0,125.430991113221
20200325,022900,0,2.79,22.99,0.09,0.06,0.45,23.21,25,72,0,0,0,125.455900198232
20200325,023900,0,2.95,24.37,0.1,0.07,0.45,23.1,22.48,90,0,0,0,125.478420855237
20200325,024900,0,2.9,23.94,0.1,0.07,0.46,23.05,27.13,76.5,0,0,0,125.505973085969
20200325,025900,0,3.1,25.59,0.1,0.07,0.45,23.01,24.74,119,0,0,0,125.531357086504
20200325,030900,0,2.99,24.7,0.1,0.07,0.44,22.91,27,94.5,0,0,0,125.558977841462
20200325,031900,0,2.93,24.18,0.1,0.07,0.45,22.72,22.48,94.5,0,0,0,125.581437959756
20200325,032900,0,2.77,22.9,0.09,0.06,0.45,22.56,20.75,81,0,0,0,125.601604064484
20200325,033900,0,2.98,24.64,0.1,0.07,0.45,22.5,23.67,94.5,0,0,0,125.625524787461
20200325,034900,0,2.96,24.4,0.1,0.07,0.45,22.49,21.81,103.5,0,0,0,125.647315153268
20200325,035900,0,3.03,24.97,0.1,0.07,0.46,22.4,22.88,81,0,0,0,125.670448031217
20200325,040900,0,2.98,24.62,0.1,0.07,0.44,22.36,25.8,58.5,0,0,0,125.696718531735
20200325,041900,0,2.94,24.26,0.1,0.07,0.45,22.39,27.4,103.5,0,0,0,125.724651521453
20200325,042900,0,2.9,23.93,0.1,0.07,0.45,22.31,24.87,67.5,0,0,0,125.749687440831
