dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200420,000900,0,6.25,51.6,0.21,0.14,0.45,20.85,15.96,102.86,0,0,0,146.047357981079
20200420,001900,0,6.45,53.19,0.21,0.15,0.44,20.81,15.03,112.5,0,0,0,146.069963234547
20200420,002900,0,6.64,54.82,0.22,0.15,0.46,20.7,19.55,112.5,0,0,0,146.097930658678
20200420,003900,0,6.03,49.76,0.2,0.14,0.46,20.51,12.63,108,0,0,0,146.116940277766
20200420,004900,0,10.52,86.81,0.35,0.24,0.45,20.54,15.56,112.5,0,0,0,146.150039773117
20200420,005900,0,14.12,116.53,0.47,0.32,0.47,20.52,11.44,117,0,0,0,146.187457892226
20200420,010900,0,9.98,82.31,0.33,0.23,0.48,20.6,13.96,112.5,0,0,0,146.217513887032
20200420,011900,0,8.57,70.75,0.29,0.19,0.47,20.39,10.51,126,0,0,0,146.240419089578
20200420,012900,0,8.13,67.06,0.27,0.18,0.46,20.35,6.78,117,0,0,0,146.258218265275
20200420,013900,0,6.83,56.35,0.23,0.16,0.46,20.22,12.5,121.5,0,0,0,146.279029000818
20200420,014900,0,6.35,52.41,0.21,0.14,0.44,20.22,15.16,99,0,0,0,146.301556865289
20200420,015900,0,6.28,51.8,0.21,0.14,0.44,20.11,13.43,112.5,0,0,0,146.322039237891
20200420,020900,0,6.92,57.13,0.23,0.16,0.44,20.28,13.23,130.5,0,0,0,146.343878422143
20200420,021900,0,8.62,71.14,0.29,0.2,0.47,20.29,14.9,108,0,0,0,146.371649384797
20200420,022900,0,9.8,80.81,0.32,0.22,0.47,20.29,14.1,139.5,0,0,0,146.401406910998
20200420,023900,0,8.51,70.21,0.28,0.19,0.46,20.36,10.51,126,0,0,0,146.424166576574
20200420,024900,0,7.18,59.28,0.24,0.16,0.45,20.37,17.69,103.5,0,0,0,146.451458399741
20200420,025900,0,6.08,50.12,0.2,0.14,0.46,20.48,19.02,99,0,0,0,146.477487646125
20200420,030900,0,5.89,48.63,0.2,0.13,0.45,20.38,17.96,103.5,0,0,0,146.501921948035
20200420,031900,0,5.7,47,0.19,0.13,0.45,20.36,21.15,99,0,0,0,146.529329956454
20200420,032900,0,5.62,46.42,0.19,0.13,0.45,20.08,18.62,81,0,0,0,146.553824640217
20200420,033900,0,5.59,46.12,0.19,0.13,0.45,20.01,19.15,99,0,0,0,146.578815386436
20200420,034900,0,5.64,46.55,0.19,0.13,0.45,19.9,19.15,94.5,0,0,0,146.603931089885
20200420,035900,0,5.72,47.14,0.19,0.13,0.44,19.81,15.43,99,0,0,0,146.625205945536
