dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200430,000900,0,3.5,28.91,0.12,0.08,0.48,20.27,1.33,151.88,0,0,0,154.89466175109
20200430,001900,0,3.19,26.32,0.11,0.07,0.49,19.92,2.66,135,0,0,0,154.895940883
20200430,002900,0,4.33,35.75,0.14,0.1,0.47,19.88,0.4,148.5,0,0,0,154.897576179512
20200430,003900,0,10.07,83.06,0.34,0.23,0.49,19.89,0,144,0,0,0,154.912867197046
20200430,004900,0,13.42,110.7,0.45,0.3,0.49,20.02,0.93,180,0,0,0,154.937397115472
20200430,005900,0,18.35,151.19,0.76,0.57,0.54,19.76,0.27,180,0,0,0,154.973658172789
20200430,010900,0,12.27,100.97,0.6,0.48,0.55,19.11,0,180,0,0,0,154.994798019624
20200430,011900,0,11.83,97.02,0.8,0.7,0.56,18.99,2.53,162,0,0,0,155.018125887384
20200430,012900,0,4.17,34.37,0.14,0.1,0.52,19.24,3.33,130.5,0,0,0,155.022530926723
20200430,013900,0,3.28,27.04,0.11,0.07,0.49,19,3.46,135,0,0,0,155.024882696828
20200430,014900,0,2.44,20.13,0.08,0.06,0.49,19.25,7.98,90,0,0,0,155.030098719274
20200430,015900,0,2.1,17.37,0.07,0.05,0.49,20.09,10.11,108,0,0,0,155.036813894663
20200430,020900,0,2.16,17.83,0.07,0.05,0.48,20.55,8.91,137,0,0,0,155.042364254404
20200430,021900,0,2.11,17.41,0.07,0.05,0.48,20.45,3.86,121.5,0,0,0,155.042295363959
20200430,022900,0,2.1,17.31,0.07,0.05,0.48,20.68,8.11,112.5,0,0,0,155.046816832708
20200430,023900,0,2.17,17.87,0.07,0.05,0.48,20.54,5.72,112.5,0,0,0,155.048905021938
20200430,024900,0,2.1,17.34,0.07,0.05,0.48,20.96,8.51,110,0,0,0,155.053872125945
20200430,025900,0,2.02,16.69,0.07,0.04,0.48,21.05,11.7,103.5,0,0,0,155.062110007178
20200430,030900,0,2.21,18.27,0.08,0.05,0.49,21.22,11.17,103.5,0,0,0,155.070241841955
20200430,031900,0,2.03,16.77,0.07,0.05,0.49,21.17,12.84,96.75,0,0,0,155.079729096712
20200430,032900,0,2.09,17.21,0.07,0.05,0.46,21.26,13.57,103.5,0,0,0,155.090142417831
20200430,033900,0,2.07,17.06,0.07,0.05,0.45,21.03,12.1,90,0,0,0,155.098915181943
20200430,034900,0,2.19,18.06,0.07,0.05,0.48,21.01,9.97,103.5,0,0,0,155.105675249644
20200430,035900,0,2.11,17.38,0.07,0.05,0.49,20.88,9.71,112.5,0,0,0,155.111947846027
20200430,040900,0,2.12,17.5,0.07,0.05,0.48,20.79,12.37,108,0,0,0,155.121144011685
