dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200430,055700,10,0.09,0.09,219,467,6
20200430,055800,18,0.12,0.1,219.1,487.1,7
20200430,055900,24,0.14,0.11,219,479.9,7
20200430,060000,32,0.16,0.12,218.9,482.5,9
20200430,060100,42,0.21,0.14,216.7,497.8,10
20200430,060200,54,0.26,0.16,216.9,502.5,10
20200430,060300,63,0.3,0.18,216.7,501.8,12
20200430,060400,66,0.32,0.18,216.8,516.4,13
20200430,060500,75,0.37,0.2,216.6,522.3,16
20200430,060600,93,0.44,0.23,216.8,529.5,18
20200430,060700,111,0.53,0.26,216.9,542.2,22
20200430,060800,120,0.56,0.27,216.9,556.9,24
20200430,060900,135,0.63,0.29,216.9,560.6,25
20200430,061000,156,0.73,0.32,216.8,566.4,33
20200430,061100,171,0.8,0.34,216.8,572.2,35
20200430,061200,187,0.87,0.41,216.7,528.8,38
20200430,061300,213,0.99,0.47,216.8,508.9,41
20200430,061400,236,1.1,0.5,216.7,527.5,44
20200430,061500,258,1.2,0.55,216.6,519.9,44
20200430,061600,294,1.38,0.61,216.5,526.2,51
20200430,061700,330,1.54,0.69,216.4,524.2,56
20200430,061800,354,1.65,0.73,216.4,520.3,57
20200430,061900,379,1.77,0.77,216.5,529.1,62
20200430,062000,405,1.87,0.82,216.7,525.3,65
20200430,062100,429,1.98,0.86,216.7,529.7,68
20200430,062200,453,2.11,0.91,217,525.4,71
20200430,062300,477,2.21,0.97,217,527.6,76
20200430,062400,504,2.33,1.01,216.9,526.9,77
20200430,062500,537,2.48,1.05,216.9,530.1,82
20200430,062600,561,2.59,1.1,217.1,530.6,86
20200430,062700,591,2.74,1.17,216.9,532.7,89
20200430,062800,624,2.89,1.23,217,531.1,94
20200430,062900,646,2.99,1.26,216.9,539.6,97
20200430,063000,674,3.15,1.29,216.9,545.8,100
20200430,063100,726,3.35,1.39,216.9,544.6,105
20200430,063200,750,3.47,1.44,217,539.8,108
20200430,063300,774,3.57,1.48,217,540.2,111
20200430,063400,798,3.68,1.52,217,541.3,114
20200430,063500,741,3.38,1.39,217.1,542.2,105
20200430,063600,366,1.68,0.71,216.8,545,51
20200430,063700,297,1.18,0.63,216.5,458.3,44
20200430,063800,298,1.39,0.59,216.6,544.8,42
20200430,063900,312,1.45,0.62,216.4,545.5,44
20200430,064000,345,1.61,0.67,216.3,553.4,48
20200430,064100,403,1.89,0.78,216.4,554.2,56
20200430,064200,564,2.61,1.1,216.5,544.4,77
20200430,064300,981,4.59,1.82,216.9,560.4,133
20200430,064400,1191,5.5,2.1,217.3,578.7,158
20200430,064500,1215,5.59,2.18,217.3,572.4,159
20200430,064600,1189,5.48,2.14,217.3,571.7,156
20200430,064700,1239,5.7,2.21,217.5,570.9,164
20200430,064800,1326,6.1,2.38,217.7,573.3,173
20200430,064900,1374,6.32,2.42,217.8,576.8,179
20200430,065000,1410,6.48,2.49,217.8,577.6,184
20200430,065100,1452,6.67,2.53,217.7,580.2,187
20200430,065200,1260,5.73,2.19,217.4,578.3,164
20200430,065300,1053,4.93,1.94,217.1,570.7,137
20200430,065400,1554,7.16,2.71,217.7,582.8,199
20200430,065500,1606,7.38,2.81,217.7,584.9,205
20200430,065600,1636,7.52,2.87,217.8,579.3,208
20200430,065700,1671,7.69,2.93,217.6,583.7,213
20200430,065800,1715,7.89,3,217.6,580.3,217
20200430,065900,1764,8.1,3.1,217.8,582.9,222
20200430,070000,1797,8.26,3.13,217.9,582.1,228
20200430,070100,1843,8.43,3.2,218,589.1,231
20200430,070200,1884,8.65,3.3,217.9,579.9,235
20200430,070300,1908,8.76,3.32,217.8,579.4,239
20200430,070400,1902,8.74,3.36,217.9,579.5,237
20200430,070500,1944,8.93,3.44,217.7,574.7,242
20200430,070600,2008,9.23,3.53,217.7,579.7,251
20200430,070700,2061,9.48,3.63,217.8,574.5,255
20200430,070800,2043,9.56,3.55,217.6,590.4,260
20200430,070900,2136,9.81,3.76,217.7,577.5,264
20200430,071000,2163,9.94,3.79,217.8,582.3,267
20200430,071100,2211,10.16,3.88,217.8,582,272
20200430,071200,2250,10.35,3.97,217.7,581.8,277
20200430,071300,2313,10.63,4.11,217.8,572.3,283
20200430,071400,2346,10.77,4.15,217.9,572.4,287
20200430,071500,2378,10.92,4.19,217.9,572.6,290
20200430,071600,2426,11.18,4.32,217.9,572.2,296
20200430,071700,2475,11.42,4.42,217.8,571.9,301
20200430,071800,2515,11.56,4.49,217.9,572,305
20200430,071900,2553,11.71,4.57,218.1,570.6,310
20200430,072000,2343,10.79,4.36,217.6,567.4,315
20200430,072100,2645,12.14,4.69,217.9,573.7,321
20200430,072200,2685,12.31,4.76,218,569,324
20200430,072300,2712,12.44,4.79,217.9,569.6,327
20200430,072400,2748,12.62,4.91,218,572,331
20200430,072500,2808,12.88,4.97,218.1,571.2,339
20200430,072600,2877,13.19,5.06,218.2,574.1,344
20200430,072700,2936,13.46,5.2,218.2,575.5,350
20200430,072800,2980,13.66,5.28,218.2,576.2,354
20200430,072900,3006,13.77,5.32,218.3,575.3,357
20200430,073000,2997,13.72,5.28,218.3,570.8,356
20200430,073100,2848,13.07,5.04,218.1,573.6,348
20200430,073200,2520,11.45,4.43,217.7,572.4,310
20200430,073300,2466,11.53,4.52,217.6,565.2,287
20200430,073400,2970,13.62,5.31,218.2,571,348
20200430,073500,3138,14.38,5.55,218.2,574.6,371
20200430,073600,3237,14.82,5.75,218.4,575.2,383
20200430,073700,3342,15.29,5.9,218.7,569.9,395
20200430,073800,3321,15.2,5.85,218.6,571.5,395
20200430,073900,3374,15.56,6.1,218.6,563,406
20200430,074000,3459,15.84,6.16,218.8,571.6,411
20200430,074100,3513,16.01,6.17,218.9,574.7,417
20200430,074200,3546,16.21,6.26,218.9,575.1,423
20200430,074300,3579,16.35,6.38,219.1,567.6,424
20200430,074400,3608,16.47,6.42,219,569.4,427
20200430,074500,3639,16.61,6.52,218.9,565.1,432
20200430,074600,3663,16.76,6.54,218.7,569.8,435
20200430,074700,3673,16.81,6.55,218.6,565.5,436
20200430,074800,3699,16.92,6.63,218.6,569.8,439
20200430,074900,3747,17.16,6.65,218.7,566.4,444
20200430,075000,3777,17.28,6.75,218.6,570.1,449
20200430,075100,3823,17.47,6.8,218.7,566.1,453
20200430,075200,3861,17.66,6.85,218.6,569.2,458
20200430,075300,3900,17.83,7.01,218.7,568.8,464
20200430,075400,3933,17.99,6.98,218.7,567.8,459
20200430,075500,3969,18.15,7.16,218.9,564.3,471
20200430,075600,4009,18.31,7.2,218.8,561.6,474
20200430,075700,4027,18.44,7.29,218.7,563.2,478
20200430,075800,4059,18.57,7.27,218.6,563.5,484
20200430,075900,4089,18.7,7.4,218.7,561.7,485
20200430,080000,4126,18.87,7.42,218.7,563.9,488
20200430,080100,4167,19.04,7.52,218.7,559.7,494
20200430,080200,4200,19.2,7.58,218.8,564.3,497
20200430,080300,4239,19.35,7.6,219,561.2,505
20200430,080400,4267,19.48,7.72,219.1,562.4,505
20200430,080500,4313,19.7,7.74,219,562.7,511
20200430,080600,4347,19.85,7.81,219,561,516
20200430,080700,4380,20,7.87,218.9,563.9,519
20200430,080800,4427,20.24,7.97,218.8,560.5,523
20200430,080900,4467,20.41,8.03,218.8,559.7,528
20200430,081000,4502,20.56,8.07,218.9,560.4,532
20200430,081100,4530,20.71,8.12,218.8,561.7,535
20200430,081200,4554,20.83,8.25,218.7,561.6,538
20200430,081300,4584,20.94,8.22,218.8,563.8,543
20200430,081400,4616,21.12,8.37,218.8,560.7,546
20200430,081500,4644,21.21,8.38,218.9,559.9,549
20200430,081600,4668,21.27,8.42,219,564.3,552
20200430,081700,4691,21.39,8.49,219.2,559.5,557
20200430,081800,4728,21.55,8.62,219.3,554.7,561
20200430,081900,4755,21.7,8.64,219.4,559.3,564
20200430,082000,4792,18.76,9.04,218.7,477.8,569
20200430,082100,4825,22.01,8.83,219.2,559.8,573
20200430,082200,4863,22.19,8.8,219.2,558.4,578
20200430,082300,4886,22.29,8.85,219.1,557.2,581
20200430,082400,4908,22.42,8.88,219,556,584
20200430,082500,4932,22.54,9.11,219.1,554,589
20200430,082600,4962,22.65,9.07,219.2,551.4,592
20200430,082700,4989,22.76,9.21,219.3,551.7,595
20200430,082800,5007,22.86,9.17,219.2,554.1,598
20200430,082900,5034,22.96,9.23,219.3,554.9,602
20200430,083000,5082,23.17,9.33,219.3,550,607
20200430,083100,5106,23.28,9.45,219.3,551.3,610
20200430,083200,5131,23.36,9.44,219.6,548.3,613
20200430,083300,5158,23.48,9.56,219.6,549.9,616
20200430,083400,5202,23.7,9.58,219.5,549.4,621
20200430,083500,5225,23.81,9.69,219.4,548.4,624
20200430,083600,5262,24.02,9.71,219.4,551.4,628
20200430,083700,5289,24.1,9.77,219.4,546.8,631
20200430,083800,5325,24.27,9.85,219.4,547.3,634
20200430,083900,5354,24.37,9.81,219.6,550.8,640
20200430,084000,5388,24.53,9.98,219.6,549.6,645
