dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200409,054700,7,0.09,0.07,220.6,473.6,6
20200409,054800,12,0.11,0.08,220.4,498.4,6
20200409,054900,17,0.12,0.1,220.6,496.4,7
20200409,055000,24,0.13,0.11,220.8,500,7
20200409,055100,29,0.16,0.12,220.7,490,9
20200409,055200,36,0.18,0.13,220.5,503.4,9
20200409,055300,41,0.21,0.14,220.7,501.1,10
20200409,055400,48,0.24,0.15,220.7,510,10
20200409,055500,57,0.27,0.16,220.7,510,12
20200409,055600,62,0.29,0.18,220.5,510,12
20200409,055700,66,0.32,0.19,220.6,500,12
20200409,055800,74,0.35,0.2,220.5,524.7,12
20200409,055900,81,0.38,0.21,220.6,528.4,15
20200409,060000,90,0.42,0.23,220.4,524.3,15
20200409,060100,96,0.45,0.24,220.6,533.3,16
20200409,060200,102,0.48,0.25,220.5,522.5,16
20200409,060300,109,0.51,0.26,220.5,521.4,18
20200409,060400,120,0.55,0.27,220.3,535.8,18
20200409,060500,132,0.61,0.3,220.5,540.2,21
20200409,060600,141,0.66,0.32,220.5,545.1,22
20200409,060700,153,0.7,0.33,220.3,544.6,22
20200409,060800,161,0.74,0.34,220.2,545,22
20200409,060900,168,0.77,0.36,220.4,553,21
20200409,061000,174,0.81,0.36,220.3,563.3,24
20200409,061100,186,0.85,0.37,220.3,565.5,25
20200409,061200,198,0.9,0.39,220.3,579,28
20200409,061300,213,0.98,0.4,220.1,597.6,28
20200409,061400,231,1.06,0.43,220.2,606.6,28
20200409,061500,251,1.16,0.45,220.3,610.8,27
20200409,061600,297,1.37,0.53,220.3,605.2,27
20200409,061700,414,1.89,0.84,220.2,522.5,28
20200409,061800,453,2.06,0.9,220.3,535.7,39
20200409,061900,480,2.19,0.93,220.4,540.8,57
20200409,062000,504,2.29,0.97,220.4,552.5,70
20200409,062100,528,2.41,1.01,220.2,560.6,74
20200409,062200,573,2.61,1.16,220.3,519.4,79
20200409,062300,597,2.72,1.21,220.4,516,82
20200409,062400,639,2.9,1.28,220.4,526.6,85
20200409,062500,669,3.05,1.32,219.9,527.9,89
20200409,062600,702,3.19,1.38,220.2,528.6,92
20200409,062700,747,3.39,1.45,220.2,539.1,97
20200409,062800,777,3.52,1.5,220.4,541.8,101
20200409,062900,804,3.67,1.55,220.5,538.4,105
20200409,063000,840,3.83,1.61,220.7,539.1,109
20200409,063100,888,4.04,1.68,220.7,549.9,112
20200409,063200,921,4.18,1.72,220.7,551,115
20200409,063300,951,4.32,1.8,220.7,551.2,118
20200409,063400,987,4.48,1.85,220.6,547.3,124
20200409,063500,1038,4.71,1.92,220.7,562.6,127
20200409,063600,1071,4.86,1.96,220.7,558,132
20200409,063700,1107,5.04,2.04,220.5,560.8,138
20200409,063800,918,4.74,2.06,220.4,562.8,143
20200409,063900,1182,5.38,2.17,220.8,563,146
20200409,064000,1227,5.6,2.19,221,577.1,150
20200409,064100,1266,5.73,2.25,221,579.3,155
20200409,064200,1287,5.82,2.25,221.2,583.3,159
20200409,064300,1341,6.07,2.38,221.3,582.7,164
20200409,064400,1377,6.24,2.44,221.2,577.6,165
20200409,064500,1421,6.42,2.5,221.2,582.9,172
20200409,064600,1465,6.66,2.55,221.3,586.8,176
20200409,064700,1516,6.84,2.65,221.5,583.2,182
20200409,064800,1554,7.02,2.72,221.6,578.8,185
20200409,064900,1596,7.21,2.77,221.5,577.5,191
20200409,065000,1646,7.45,2.86,221.5,591.6,196
20200409,065100,1683,7.59,2.89,221.6,592.3,199
20200409,065200,1719,7.77,2.94,221.4,597.6,203
20200409,065300,1773,8,2.99,221.6,600.1,208
20200409,065400,1827,8.24,3.08,221.6,601.4,213
20200409,065500,1863,8.43,3.18,221.5,593.4,217
20200409,065600,1914,8.68,3.25,221.5,597.7,222
20200409,065700,1959,8.84,3.33,221.6,598,226
20200409,065800,1993,9,3.4,221.6,597.5,231
20200409,065900,2037,9.16,3.45,221.7,603.7,235
20200409,070000,2093,9.44,3.52,221.7,596.8,240
20200409,070100,2136,9.64,3.65,221.6,595.1,245
20200409,070200,2172,9.8,3.7,221.8,598.2,249
20200409,070300,2226,10.05,3.79,221.8,601.2,255
20200409,070400,2265,10.23,3.85,221.7,594.1,258
20200409,070500,2307,10.42,3.91,221.5,597.5,263
20200409,070600,2355,10.63,4.04,221.7,592.9,270
20200409,070700,2399,10.83,4.12,221.6,588.6,274
20200409,070800,2442,11.02,4.19,221.7,594.4,278
20200409,070900,2454,11.12,4.29,221.6,580.9,283
20200409,071000,2529,11.41,4.38,221.5,584.8,287
20200409,071100,2571,11.62,4.46,221.5,589.7,293
20200409,071200,2610,11.79,4.5,221.5,585.7,296
20200409,071300,2652,11.98,4.61,221.5,588.5,301
20200409,071400,2703,12.2,4.63,221.8,590.1,305
20200409,071500,2751,12.42,4.7,221.8,585.3,310
20200409,071600,2790,12.58,4.82,221.8,593.7,315
20200409,071700,2829,12.77,4.89,221.8,589.1,321
20200409,071800,2871,12.93,5.03,222.2,580.9,324
20200409,071900,2919,13.16,5.04,222.1,584.5,328
20200409,072000,2967,13.36,5.16,222,581.2,334
20200409,072100,3018,13.6,5.24,222,583.3,339
20200409,072200,3060,13.78,5.31,222,583.9,342
20200409,072300,3096,13.91,5.36,222.4,585.4,347
20200409,072400,3138,14.16,5.55,222.3,579,353
20200409,072500,3189,14.33,5.61,222.5,577.5,357
20200409,072600,3230,14.54,5.66,222.5,579.5,362
20200409,072700,3279,14.73,5.77,222.4,575.2,368
20200409,072800,3327,14.96,5.85,222.3,575.8,371
20200409,072900,3370,15.11,5.91,223.1,579.9,376
20200409,073000,3411,15.27,6.01,223.3,579.6,380
20200409,073100,3462,15.49,6.05,223.5,576.7,385
20200409,073200,3510,15.73,6.18,223.1,578.1,389
20200409,073300,3552,15.9,6.21,223.4,578.2,394
20200409,073400,3600,16.12,6.35,223.4,576.3,400
20200409,073500,3648,16.31,6.43,223.4,572,404
20200409,073600,3687,16.5,6.56,223.4,573,409
20200409,073700,3723,16.67,6.62,223.3,571.8,414
20200409,073800,3774,16.9,6.67,223.4,574.3,418
20200409,073900,3818,17.1,6.77,223.3,570.7,424
20200409,074000,3858,17.25,6.89,223.5,569.1,427
20200409,074100,3896,17.43,6.96,223.5,568.5,432
20200409,074200,3936,17.64,6.99,223.5,571.3,436
20200409,074300,3978,17.8,7.08,223.2,567.1,441
20200409,074400,4020,18.01,7.18,223.6,571.7,446
20200409,074500,4057,18.15,7.25,223.8,570.5,450
20200409,074600,4092,18.27,7.31,224,570.1,453
20200409,074700,4128,18.45,7.31,223.7,570.4,459
20200409,074800,4164,18.59,7.44,224.1,568.2,462
20200409,074900,4206,18.75,7.45,224.1,571.5,467
20200409,075000,4239,18.94,7.55,224,567.8,471
20200409,075100,4278,19.11,7.7,223.8,568,476
20200409,075200,4311,19.24,7.72,224,562.6,482
20200409,075300,4351,19.44,7.78,223.9,563.5,485
20200409,075400,4386,19.59,7.86,224,564.5,490
20200409,075500,4428,19.78,7.99,223.8,562.7,494
20200409,075600,4467,19.94,8,224.1,566.6,499
20200409,075700,4503,20.1,8.09,224,561.9,503
20200409,075800,4542,20.28,8.16,224,566.4,508
20200409,075900,4576,20.44,8.19,223.9,561.8,511
20200409,080000,4608,20.54,8.38,224.2,556.8,517
20200409,080100,4650,20.75,8.37,224.2,561.1,522
20200409,080200,4686,20.92,8.42,224.1,560.9,526
20200409,080300,4722,21.04,8.53,224.1,564.7,529
20200409,080400,4755,21.19,8.64,224.1,555.7,534
20200409,080500,4785,21.39,8.71,224.1,560.4,538
20200409,080600,4831,21.55,8.76,223.9,556.6,541
20200409,080700,4854,21.68,8.87,224,556.7,546
20200409,080800,4896,21.85,8.86,224.1,558.5,551
20200409,080900,4932,22.01,8.92,224.1,558.6,555
20200409,081000,4967,22.18,9.07,223.9,556.9,558
20200409,081100,4998,22.3,9.13,224.1,558.9,563
20200409,081200,5037,22.5,9.12,224,558.1,569
20200409,081300,5067,22.62,9.16,224.1,558.8,572
20200409,081400,5094,22.75,9.31,223.9,556.6,575
20200409,081500,5133,22.92,9.46,224.1,553.6,580
20200409,081600,5169,23.06,9.46,224.2,552.6,584
20200409,081700,5202,23.2,9.59,224.3,552.1,589
20200409,081800,5238,23.36,9.63,224.1,551.5,593
20200409,081900,5274,23.51,9.67,224.2,555.2,598
20200409,082000,5292,23.6,9.69,224.1,551.1,601
20200409,082100,4386,20.31,8.71,223.2,551.6,605
20200409,082200,5355,23.89,9.92,223.9,548.5,608
20200409,082300,5385,24.01,9.94,224.4,552.7,613
20200409,082400,5418,24.15,9.97,224.3,552,619
20200409,082500,5454,24.29,10.02,224.5,549,622
20200409,082600,5486,24.46,10.17,224.2,550.5,627
20200409,082700,5508,24.56,10.21,224.3,549.1,630
20200409,082800,5532,24.66,10.26,224.5,548.5,633
20200409,082900,5565,24.77,10.24,224.7,552.1,639
20200409,083000,5595,24.92,10.31,224.7,547.9,640
20200409,083100,5622,24.99,10.49,224.9,547,645
20200409,083200,5646,25.11,10.57,224.8,547.2,650
20200409,083300,5667,25.2,10.54,224.8,542.7,653
20200409,083400,5679,25.28,10.6,224.8,547.7,656
20200409,083500,5715,25.42,10.6,224.8,542.3,662
20200409,083600,5736,25.54,10.73,224.6,542.9,662
20200409,083700,5751,25.66,10.82,224.4,542.9,668
20200409,083800,5794,25.87,10.86,224.3,543.9,671
20200409,083900,5831,25.97,10.91,224.5,547.7,675
20200409,084000,5868,26.13,10.96,224.5,539.6,678
20200409,084100,5895,26.25,11.03,224.5,541.1,685
20200409,084200,5927,26.4,11.17,224.5,542,686
20200409,084300,5946,26.45,11.11,224.8,538.2,691
20200409,084400,5973,26.59,11.28,224.7,540,694
20200409,084500,5997,26.68,11.22,224.7,541.2,698
20200409,084600,6021,26.82,11.38,224.5,538.4,701
20200409,084700,6045,26.88,11.51,224.8,536,707
20200409,084800,6082,27.05,11.43,224.8,538.4,710
20200409,084900,6111,27.17,11.45,224.8,541.6,713
20200409,085000,6141,27.33,11.49,224.8,539.1,717
20200409,085100,6173,27.44,11.66,224.9,540.5,720
20200409,085200,6192,27.49,11.84,224.9,530.5,726
20200409,085300,6228,27.67,11.72,225,535.9,727
20200409,085400,6246,27.81,11.86,224.7,537.9,730
20200409,085500,6282,27.91,11.83,224.9,536.9,735
20200409,085600,6313,28.06,11.87,225,538,738
20200409,085700,6345,28.23,12.05,224.8,535.9,741
20200409,085800,6372,28.33,12.04,224.9,539.4,744
20200409,085900,6396,28.46,12.08,224.8,534.6,749
20200409,090000,6420,28.55,12.2,225,538.6,750
20200409,090100,6456,28.67,12.14,225.1,536.5,755
20200409,090200,6474,28.76,12.29,225.1,536.9,758
20200409,090300,6510,28.92,12.41,225,536.4,761
20200409,090400,6534,29.01,12.45,225.1,536.8,764
20200409,090500,6552,29.14,12.46,224.9,533,767
20200409,090600,6591,29.28,12.49,225.1,532.6,771
20200409,090700,6618,29.48,12.61,224.8,537.6,774
20200409,090800,6648,29.58,12.69,225,536.3,777
20200409,090900,6663,29.62,12.6,224.9,535.1,782
20200409,091000,6678,29.72,12.76,224.8,534,784
20200409,091100,6708,29.87,12.68,224.5,532.6,787
20200409,091200,6744,29.98,12.75,225,537.5,791
20200409,091300,6762,30.03,12.82,225.1,533.7,796
20200409,091400,6765,30.06,12.81,225,532.3,796
20200409,091500,6774,30.15,13.02,224.7,528.2,799
20200409,091600,6797,30.26,13,224.8,532.8,805
20200409,091700,6837,30.36,13.06,225,528.4,806
20200409,091800,6861,30.51,13.18,225,532.9,809
20200409,091900,6891,30.62,13.25,225,529.2,812
20200409,092000,6924,30.81,13.31,224.6,531.4,817
20200409,092100,6950,30.9,13.15,225,533.5,820
20200409,092200,6988,31.07,13.2,225,534.1,823
20200409,092300,7011,31.17,13.35,224.8,535.3,826
20200409,092400,7041,31.34,13.42,224.5,530.9,831
20200409,092500,7053,31.39,13.5,224.6,534.4,834
20200409,092600,7074,31.47,13.44,224.8,531.4,837
20200409,092700,7101,31.58,13.6,224.8,532.3,834
20200409,092800,7098,31.6,13.69,224.5,525.6,841
20200409,092900,7110,31.67,13.66,224.5,526.6,844
20200409,093000,7143,31.74,13.59,225,534.3,847
20200409,093100,7177,31.91,13.68,225,535.3,849
20200409,093200,7185,31.97,13.79,224.8,528.3,854
20200409,093300,7203,32.1,13.84,224.4,528.9,857
20200409,093400,7230,32.2,13.86,224.4,528.4,860
20200409,093500,7266,32.32,14.02,224.7,529.2,861
20200409,093600,7282,32.38,13.95,224.8,527.6,866
20200409,093700,7285,32.46,13.97,224.6,530.4,867
20200409,093800,7293,32.45,14.05,224.6,527,870
20200409,093900,7302,32.47,14.05,224.8,531.3,872
20200409,094000,7296,32.46,14.11,224.8,526.2,872
20200409,094100,7320,32.56,14.01,224.8,528.1,875
20200409,094200,7326,32.59,14.23,224.9,526.1,878
20200409,094300,7344,32.64,14.22,225,521.1,881
20200409,094400,7371,32.77,14.35,224.9,522.7,884
20200409,094500,7371,32.76,14.27,224.9,527,887
20200409,094600,7401,32.93,14.34,224.8,522.7,890
20200409,094700,7421,32.95,14.43,225.1,527.4,892
20200409,094800,7440,33.04,14.32,225.1,523.1,896
20200409,094900,7440,33.02,14.57,225.1,517.7,898
20200409,095000,7458,33.1,14.55,225,517.2,899
20200409,095100,7470,33.18,14.69,225,517.9,902
20200409,095200,7485,33.23,14.7,225.1,521,907
20200409,095300,7485,33.25,14.59,225.1,519.6,907
20200409,095400,7483,33.22,14.76,225,516.8,908
20200409,095500,7516,33.44,14.72,224.8,520.6,911
20200409,095600,7525,33.38,14.8,225.3,515.6,914
20200409,095700,7523,33.4,14.79,225.2,519.8,916
20200409,095800,7527,33.44,14.73,225.1,519.9,916
20200409,095900,7539,33.53,14.9,224.9,517.1,919
20200409,100000,7564,33.58,14.92,225.2,518.4,922
20200409,100100,7599,33.71,14.84,225.3,518.5,927
20200409,100200,7632,33.85,15.07,225.3,516.6,930
20200409,100300,7650,33.98,15.01,225.1,520.6,933
20200409,100400,6507,29.21,13.09,223.7,519.9,933
20200409,100500,7680,34.09,15.05,225.2,516.3,936
20200409,100600,7674,34.07,15,225.2,516.7,937
20200409,100700,7706,34.23,15.07,225.1,517.5,939
20200409,100800,7722,34.31,15.25,224.9,517.1,940
20200409,100900,7725,34.31,15.1,225.1,518.8,945
20200409,101000,7722,34.28,15.24,225.1,516,945
20200409,101100,7719,34.27,15.38,225.2,512.4,948
20200409,101200,7751,34.47,15.31,225,513.5,951
20200409,101300,7788,34.59,15.38,225.1,519,954
20200409,101400,7803,34.66,15.26,225.1,517.8,953
20200409,101500,7811,34.71,15.35,225,515.1,957
20200409,101600,7827,34.79,15.46,224.9,519,959
20200409,101700,7848,34.87,15.34,225,516.5,960
20200409,101800,7887,35.03,15.59,225.1,517.2,962
20200409,101900,7880,34.97,15.41,225.3,518.4,963
20200409,102000,7875,34.99,15.57,225.1,515.6,965
20200409,102100,7894,35.04,15.46,225.1,519.4,968
20200409,102200,7893,35.03,15.75,225.3,513.1,971
20200409,102300,7917,35.14,15.77,225.2,513.4,972
20200409,102400,7935,35.24,15.8,225.1,511.1,974
20200409,102500,7911,35.17,15.79,224.9,512.8,972
20200409,102600,7909,35.14,15.67,225,511.1,971
20200409,102700,7897,35.06,15.71,225.2,515.4,974
20200409,102800,7944,35.27,15.85,225.3,514.3,980
20200409,102900,7949,35.31,15.65,225,513.4,978
20200409,103000,7941,35.3,15.87,224.9,514.6,977
20200409,103100,7954,35.3,15.72,225.3,515.3,980
20200409,103200,7950,35.28,15.68,225.2,512.3,981
20200409,103300,7974,35.43,15.87,225,512.8,986
20200409,103400,7981,35.5,15.83,224.8,513.8,988
20200409,103500,7995,35.46,15.68,225.1,518,989
20200409,103600,8010,35.61,16.05,224.8,506.9,995
20200409,103700,8009,35.58,15.87,225,512.9,997
20200409,103800,7977,35.48,16.01,224.8,505.6,991
20200409,103900,8013,35.63,16.08,224.9,505.5,998
20200409,104000,8046,35.79,16.25,224.9,506,1000
20200409,104100,8037,35.71,16.3,224.7,500.9,1000
20200409,104200,8064,35.85,16.19,224.7,505.1,1001
20200409,104300,8073,35.92,16.03,224.8,515.3,1004
20200409,104400,8085,35.88,16.49,224.9,498.3,1009
20200409,104500,8108,36.04,16.39,224.9,505.1,1012
20200409,104600,8081,35.89,16.25,225,504.8,1006
20200409,104700,8050,35.78,16.36,225,500.3,1004
20200409,104800,8045,35.86,15.85,225.1,518.9,1006
20200409,104900,8065,35.84,16.23,225.1,504.8,1004
20200409,105000,8091,35.93,16.33,225,503,1000
20200409,105100,8151,36.22,16.63,225,498.1,1021
20200409,105200,8239,36.56,16.52,225.4,507.9,1029
20200409,105300,8250,36.6,16.52,225.3,508.2,1035
20200409,105400,8211,36.44,16.49,225.3,507.4,1029
20200409,105500,8172,36.29,16.38,225.2,507.3,1029
20200409,105600,8250,36.64,16.3,225.2,514.8,1042
20200409,105700,8268,36.64,15.98,225.5,525.2,1056
20200409,105800,8267,36.61,15.68,225.7,534.8,1074
20200409,105900,8018,35.76,15.81,225.5,518.7,1026
20200409,110000,8181,36.3,16.7,225.3,498.7,1030
20200409,110100,8223,36.47,16.64,225.5,503.6,1033
20200409,110200,8133,36.06,16.68,225.5,493.9,1027
20200409,110300,8268,36.66,16,225.5,526.4,1041
20200409,110400,8268,36.7,15.68,225.3,537.1,1053
20200409,110500,8271,36.7,15.63,225.3,538,1055
20200409,110600,8268,36.66,15.49,225.5,541.8,1064
20200409,110700,8268,36.64,15.74,225.6,535.3,1048
20200409,110800,8270,36.66,15.55,225.5,539.9,1056
20200409,110900,8266,36.66,15.75,225.4,533.9,1050
20200409,111000,8076,35.98,16.68,225.1,495.7,1013
20200409,111100,8185,36.34,16.85,225.2,495,1027
20200409,111200,8254,36.61,16.74,225.3,501.1,1033
20200409,111300,8268,36.69,16.51,225.2,512.2,1039
20200409,111400,8237,36.6,16.79,225,499.6,1036
20200409,111500,8216,36.44,16.74,225.4,499.8,1038
20200409,111600,8193,36.4,16.71,225.2,499.8,1035
20200409,111700,8186,36.33,16.69,225.3,500,1032
20200409,111800,8197,36.42,16.23,225.1,514.6,1039
20200409,111900,8252,36.63,16.31,225.2,515.9,1053
20200409,112000,8263,36.67,16.25,225.3,517.8,1062
20200409,112100,8265,36.67,16.18,225.3,520,1067
20200409,112200,8262,36.67,16.31,225.2,516.6,1064
20200409,112300,8256,36.64,16.25,225.3,516.6,1065
20200409,112400,8259,36.61,16.31,225.5,516.5,1070
20200409,112500,8253,36.59,16.25,225.5,515.8,1071
20200409,112600,8214,36.43,16.29,225.3,514.5,1064
20200409,112700,8237,36.55,17.31,225.3,484.6,1062
20200409,112800,8248,36.57,17.12,225.5,491.1,1062
20200409,112900,8265,36.66,16.81,225.4,500.2,1065
20200409,113000,8256,36.58,17.13,225.6,491.6,1064
20200409,113100,8251,36.66,17.13,225.1,491.2,1064
20200409,113200,8245,36.58,16.91,225.3,496.7,1058
20200409,113300,8247,36.57,16.92,225.4,496.7,1058
20200409,113400,8244,36.58,16.91,225.3,496.6,1055
20200409,113500,8208,36.46,16.85,225,496,1051
20200409,113600,8234,36.55,16.72,225.2,501,1056
20200409,113700,8265,36.69,16.63,225.2,506.5,1062
20200409,113800,8268,36.68,16.54,225.3,510.2,1061
20200409,113900,8236,36.6,16.74,225,501.4,1055
20200409,114000,8118,35.79,15.55,224.9,521.1,1051
20200409,114100,8244,36.61,16.75,225.1,501.4,1058
20200409,114200,8268,36.71,16.52,225.1,509.8,1070
20200409,114300,8263,36.73,16.45,224.9,511.4,1073
20200409,114400,8265,36.73,16.42,225,512.8,1079
20200409,114500,8262,36.72,16.25,225,517.9,1086
20200409,114600,8265,36.71,16.28,225,515.9,1086
20200409,114700,7171,31.28,14.12,223.4,497.3,925
20200409,114800,8219,36.55,17.09,224.8,490.2,1064
20200409,114900,8241,36.6,17.29,225.1,485.5,1070
20200409,115000,8220,36.48,17.24,225.3,485.5,1067
