rainfall,vento_vel,tamanho_medio,massaPM1,massaPM2,irr,massaPM4,numPM4,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,10.64,0.46,4.82,0.16,0.0,0.0,0.0,0.0,0.11,000100,station,22.25,39.74,0.0,0.0,20191014.0
0.0,2.66,0.46,3.86,0.13,0.0,0.0,0.0,0.0,0.09,000200,station,22.25,31.88,0.0,0.0,20191014.0
0.0,7.98,0.45,3.74,0.12,0.0,0.0,0.0,0.0,0.08,000300,station,22.44,30.83,45.0,0.0,20191014.0
0.0,7.98,0.44,4.05,0.13,0.0,0.0,0.0,0.0,0.09,000400,station,22.25,33.41,45.0,0.0,20191014.0
0.0,6.65,0.45,3.48,0.12,0.0,0.0,0.0,0.0,0.08,000500,station,22.25,28.69,45.0,0.0,20191014.0
0.0,5.32,0.44,3.9,0.13,0.0,0.0,0.0,0.0,0.09,000600,station,22.25,32.16,45.0,0.0,20191014.0
0.0,10.64,0.44,3.52,0.12,0.0,0.0,0.0,0.0,0.08,000700,station,22.44,29.07,45.0,0.0,20191014.0
0.0,13.3,0.43,3.5,0.12,0.6,0.0,0.0,0.0,0.08,000800,station,22.44,28.86,45.0,0.0,20191014.0
0.0,7.98,0.43,3.95,0.13,0.0,0.0,0.0,0.0,0.09,000900,station,22.38,32.58,45.0,0.0,20191014.0
0.0,2.66,0.42,3.22,0.11,0.0,0.0,0.0,0.0,0.07,001000,station,22.44,26.57,45.0,0.0,20191014.0
0.0,2.66,0.41,4.28,0.14,0.0,0.0,0.0,0.0,0.1,001100,station,22.44,35.33,0.0,0.0,20191014.0
0.0,2.66,0.42,3.06,0.1,0.0,0.0,0.0,0.0,0.07,001200,station,22.44,25.27,45.0,0.0,20191014.0
0.0,0.0,0.41,3.61,0.12,0.6,0.0,0.0,0.0,0.08,001300,station,22.5,29.81,225.0,0.0,20191014.0
0.0,15.96,0.41,3.05,0.1,0.0,0.0,0.0,0.0,0.07,001400,station,22.44,25.19,45.0,0.0,20191014.0
0.0,6.65,0.43,3.78,0.13,0.0,0.0,0.0,0.0,0.09,001500,station,22.62,31.15,45.0,0.0,20191014.0
0.0,10.64,0.44,3.7,0.12,0.0,0.0,0.0,0.0,0.08,001600,station,22.56,30.53,45.0,0.0,20191014.0
0.0,2.66,0.44,3.59,0.12,0.0,0.0,0.0,0.0,0.08,001700,station,22.5,29.59,45.0,0.0,20191014.0
0.0,6.65,0.43,3.74,0.12,0.0,0.0,0.0,0.0,0.08,001800,station,22.56,30.87,45.0,0.0,20191014.0
0.0,7.98,0.43,3.31,0.11,0.0,0.0,0.0,0.0,0.08,001900,station,22.38,27.31,90.0,0.0,20191014.0
0.0,5.32,0.44,3.6,0.12,0.0,0.0,0.0,0.0,0.08,002000,station,22.5,29.7,90.0,0.0,20191014.0
0.0,14.63,0.44,3.46,0.12,0.0,0.0,0.0,0.0,0.08,002100,station,22.31,28.55,45.0,0.0,20191014.0
0.0,2.66,0.42,3.46,0.12,0.0,0.0,0.0,0.0,0.08,002200,station,22.31,28.57,45.0,0.0,20191014.0
0.0,0.0,0.42,3.46,0.12,0.0,0.0,0.0,0.0,0.08,002300,station,22.38,28.54,45.0,0.0,20191014.0
0.0,6.65,0.42,3.21,0.11,2.58,0.0,0.0,0.0,0.07,002400,station,22.56,26.52,45.0,0.0,20191014.0
0.0,0.0,0.42,3.4,0.11,0.0,0.0,0.0,0.0,0.08,002500,station,22.44,28.05,90.0,0.0,20191014.0
0.0,5.32,0.41,3.54,0.12,0.0,0.0,0.0,0.0,0.08,002600,station,22.44,29.22,90.0,0.0,20191014.0
0.0,5.32,0.42,3.65,0.12,0.0,0.0,0.0,0.0,0.08,002700,station,22.12,30.1,90.0,0.0,20191014.0
0.0,7.98,0.42,3.35,0.11,0.0,0.0,0.0,0.0,0.08,002800,station,22.06,27.63,45.0,0.0,20191014.0
0.0,5.32,0.43,3.35,0.11,0.0,0.0,0.0,0.0,0.08,002900,station,22.12,27.68,45.0,0.0,20191014.0
0.0,6.65,0.44,3.32,0.11,0.0,0.0,0.0,0.0,0.08,003000,station,22.31,27.36,90.0,0.0,20191014.0
0.0,9.31,0.44,3.13,0.1,0.0,0.0,0.0,0.0,0.07,003100,station,22.31,25.82,45.0,0.0,20191014.0
0.0,13.3,0.44,3.14,0.1,0.0,0.0,0.0,0.0,0.07,003200,station,22.5,25.9,45.0,0.0,20191014.0
0.0,10.64,0.44,3.71,0.12,0.0,0.0,0.0,0.0,0.08,003300,station,22.44,30.61,90.0,0.0,20191014.0
0.0,7.98,0.43,3.33,0.11,0.0,0.0,0.0,0.0,0.08,003400,station,22.25,27.48,45.0,0.0,20191014.0
0.0,6.65,0.43,3.02,0.1,0.0,0.0,0.0,0.0,0.07,003500,station,22.12,24.93,45.0,0.0,20191014.0
0.0,9.31,0.44,3.1,0.1,0.0,0.0,0.0,0.0,0.07,003600,station,22.38,25.61,45.0,0.0,20191014.0
0.0,2.66,0.45,3.31,0.11,0.0,0.0,0.0,0.0,0.07,003700,station,22.19,27.28,90.0,0.0,20191014.0
0.0,7.98,0.46,3.12,0.1,0.0,0.0,0.0,0.0,0.07,003800,station,22.31,25.76,90.0,0.0,20191014.0
0.0,7.98,0.46,3.5,0.12,0.0,0.0,0.0,0.0,0.08,003900,station,22.5,28.84,45.0,0.0,20191014.0
0.0,21.28,0.47,3.58,0.12,0.0,0.0,0.0,0.0,0.08,004000,station,22.5,29.52,45.0,0.0,20191014.0
0.0,10.64,0.46,3.17,0.11,0.0,0.0,0.0,0.0,0.07,004100,station,22.5,26.13,90.0,0.0,20191014.0
0.0,7.98,0.45,2.8,0.09,0.0,0.0,0.0,0.0,0.06,004200,station,22.31,23.08,45.0,0.0,20191014.0
0.0,7.98,0.45,3.44,0.11,0.0,0.0,0.0,0.0,0.08,004300,station,22.31,28.36,45.0,0.0,20191014.0
0.0,11.97,0.46,2.71,0.09,0.0,0.0,0.0,0.0,0.06,004400,station,22.25,22.32,45.0,0.0,20191014.0
0.0,13.3,0.45,3.43,0.11,0.0,0.0,0.0,0.0,0.08,004500,station,22.5,28.33,45.0,0.0,20191014.0
0.0,10.64,0.45,3.35,0.11,0.0,0.0,0.0,0.0,0.08,004600,station,22.56,27.6,0.0,0.0,20191014.0
0.0,6.65,0.45,3.15,0.1,0.0,0.0,0.0,0.0,0.07,004700,station,22.56,25.97,45.0,0.0,20191014.0
0.0,6.65,0.45,2.81,0.09,0.0,0.0,0.0,0.0,0.06,004800,station,22.44,23.2,45.0,0.0,20191014.0
0.0,7.98,0.45,3.02,0.1,0.0,0.0,0.0,0.0,0.07,004900,station,22.5,24.95,225.0,0.0,20191014.0
0.0,6.65,0.46,2.72,0.09,0.0,0.0,0.0,0.0,0.06,005000,station,22.5,22.45,0.0,0.0,20191014.0
0.0,10.64,0.46,3.29,0.11,0.0,0.0,0.0,0.0,0.07,005100,station,22.5,27.15,0.0,0.0,20191014.0
0.0,5.32,0.45,2.75,0.09,0.0,0.0,0.0,0.0,0.06,005200,station,22.62,22.66,270.0,0.0,20191014.0
0.0,5.32,0.45,3.05,0.1,0.0,0.0,0.0,0.0,0.07,005300,station,22.62,25.17,0.0,0.0,20191014.0
0.0,13.3,0.45,2.91,0.1,0.0,0.0,0.0,0.0,0.07,005400,station,22.5,23.98,0.0,0.0,20191014.0
0.0,13.3,0.45,2.81,0.09,0.0,0.0,0.0,0.0,0.06,005500,station,22.81,23.19,0.0,0.0,20191014.0
0.0,9.31,0.44,3.33,0.11,0.0,0.0,0.0,0.0,0.08,005600,station,22.44,27.5,0.0,0.0,20191014.0
0.0,10.64,0.45,3.64,0.12,0.0,0.0,0.0,0.0,0.08,005700,station,22.5,30.05,0.0,0.0,20191014.0
0.0,5.32,0.43,3.35,0.11,0.0,0.0,0.0,0.0,0.08,005800,station,22.62,27.68,0.0,0.0,20191014.0
0.0,9.31,0.45,3.33,0.11,0.0,0.0,0.0,0.0,0.08,005900,station,22.44,27.46,0.0,0.0,20191014.0
0.0,18.62,0.44,3.39,0.11,0.0,0.0,0.0,0.0,0.08,010000,station,22.62,27.99,45.0,0.0,20191014.0
0.0,10.64,0.45,3.48,0.12,0.0,0.0,0.0,0.0,0.08,010100,station,22.62,28.73,0.0,0.0,20191014.0
0.0,3.99,0.45,3.18,0.11,0.0,0.0,0.0,0.0,0.07,010200,station,22.62,26.26,225.0,0.0,20191014.0
0.0,5.32,0.46,2.82,0.09,0.0,0.0,0.0,0.0,0.06,010300,station,22.56,23.26,0.0,0.0,20191014.0
0.0,5.32,0.45,3.4,0.11,0.0,0.0,0.0,0.0,0.08,010400,station,22.56,28.06,45.0,0.0,20191014.0
0.0,6.65,0.46,2.93,0.1,0.0,0.0,0.0,0.0,0.07,010500,station,22.5,24.18,225.0,0.0,20191014.0
0.0,2.66,0.44,3.2,0.11,0.0,0.0,0.0,0.0,0.07,010600,station,22.44,26.41,45.0,0.0,20191014.0
0.0,0.0,0.43,3.26,0.11,0.0,0.0,0.0,0.0,0.07,010700,station,22.44,26.92,0.0,0.0,20191014.0
0.0,7.98,0.44,3.02,0.1,0.0,0.0,0.0,0.0,0.07,010800,station,22.25,24.88,90.0,0.0,20191014.0
0.0,7.98,0.43,3.22,0.11,0.0,0.0,0.0,0.0,0.07,010900,station,22.38,26.53,0.0,0.0,20191014.0
0.0,5.32,0.45,3.65,0.12,0.0,0.0,0.0,0.0,0.08,011000,station,22.31,30.12,270.0,0.0,20191014.0
0.0,5.32,0.46,3.11,0.1,0.0,0.0,0.0,0.0,0.07,011100,station,22.38,25.65,0.0,0.0,20191014.0
0.0,7.98,0.47,3.2,0.11,0.6,0.0,0.0,0.0,0.07,011200,station,22.5,26.37,0.0,0.0,20191014.0
0.0,11.97,0.46,3.45,0.11,0.0,0.0,0.0,0.0,0.08,011300,station,22.44,28.49,45.0,0.0,20191014.0
