rainfall,vento_vel,tamanho_medio,massaPM1,massaPM2,irr,massaPM4,numPM4,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,0.0,0.45,3.65,0.12,0.0,0.0,0.0,0.0,0.08,000100,station,24.25,30.13,135.0,0.0,20191017.0
0.0,0.0,0.45,3.26,0.11,0.0,0.0,0.0,0.0,0.07,000200,station,24.19,26.94,135.0,0.0,20191017.0
0.0,0.0,0.45,4.04,0.13,0.0,0.0,0.0,0.0,0.09,000300,station,24.25,33.32,135.0,0.0,20191017.0
0.0,0.0,0.44,3.99,0.13,0.0,0.0,0.0,0.0,0.09,000400,station,24.06,32.89,135.0,0.0,20191017.0
0.0,0.0,0.43,3.68,0.12,0.0,0.0,0.0,0.0,0.08,000500,station,24.12,30.32,135.0,0.0,20191017.0
0.0,0.0,0.44,3.42,0.11,0.0,0.0,0.0,0.0,0.08,000600,station,24.19,28.18,135.0,0.0,20191017.0
0.0,0.0,0.44,4.0,0.13,0.0,0.0,0.0,0.0,0.09,000700,station,24.06,33.03,135.0,0.0,20191017.0
0.0,0.0,0.45,3.48,0.12,0.0,0.0,0.0,0.0,0.08,000800,station,24.0,28.67,135.0,0.0,20191017.0
0.0,0.0,0.45,3.84,0.13,0.0,0.0,0.0,0.0,0.09,000900,station,23.81,31.66,135.0,0.0,20191017.0
0.0,0.0,0.45,3.96,0.13,2.58,0.0,0.0,0.0,0.09,001000,station,23.81,32.69,135.0,0.0,20191017.0
0.0,0.0,0.46,3.43,0.11,0.0,0.0,0.0,0.0,0.08,001100,station,23.75,28.3,135.0,0.0,20191017.0
0.0,0.0,0.46,3.56,0.12,0.0,0.0,0.0,0.0,0.08,001200,station,23.5,29.39,135.0,0.0,20191017.0
0.0,0.0,0.47,3.55,0.12,0.0,0.0,0.0,0.0,0.08,001300,station,23.5,29.27,135.0,0.0,20191017.0
0.0,0.0,0.45,3.7,0.12,0.0,0.0,0.0,0.0,0.08,001400,station,23.44,30.51,135.0,0.0,20191017.0
0.0,0.0,0.46,3.73,0.12,0.0,0.0,0.0,0.0,0.08,001500,station,23.5,30.75,135.0,0.0,20191017.0
0.0,0.0,0.44,3.57,0.12,0.0,0.0,0.0,0.0,0.08,001600,station,23.56,29.43,135.0,0.0,20191017.0
0.0,0.0,0.44,3.39,0.11,0.0,0.0,0.0,0.0,0.08,001700,station,23.44,27.95,135.0,0.0,20191017.0
0.0,0.0,0.45,3.04,0.1,0.0,0.0,0.0,0.0,0.07,001800,station,23.94,25.04,135.0,0.0,20191017.0
0.0,5.32,0.46,3.0,0.1,0.0,0.0,0.0,0.0,0.07,001900,station,23.94,24.77,90.0,0.0,20191017.0
0.0,1.33,0.46,3.26,0.11,0.0,0.0,0.0,0.0,0.07,002000,station,24.12,26.9,135.0,0.0,20191017.0
0.0,2.66,0.46,3.0,0.1,0.0,0.0,0.0,0.0,0.07,002100,station,24.31,24.72,135.0,0.0,20191017.0
0.0,0.0,0.46,3.64,0.12,0.0,0.0,0.0,0.0,0.08,002200,station,24.12,30.01,135.0,0.0,20191017.0
0.0,0.0,0.46,3.23,0.11,0.0,0.0,0.0,0.0,0.07,002300,station,24.19,26.68,135.0,0.0,20191017.0
0.0,0.0,0.45,2.94,0.1,0.0,0.0,0.0,0.0,0.07,002400,station,24.0,24.28,135.0,0.0,20191017.0
0.0,0.0,0.44,3.33,0.11,0.0,0.0,0.0,0.0,0.08,002500,station,24.0,27.46,135.0,0.0,20191017.0
0.0,0.0,0.45,3.24,0.11,0.0,0.0,0.0,0.0,0.07,002600,station,24.06,26.72,135.0,0.0,20191017.0
0.0,0.0,0.45,2.99,0.1,0.0,0.0,0.0,0.0,0.07,002700,station,24.0,24.69,135.0,0.0,20191017.0
0.0,0.0,0.44,2.84,0.09,0.0,0.0,0.0,0.0,0.06,002800,station,24.06,23.44,135.0,0.0,20191017.0
0.0,0.0,0.45,3.13,0.1,0.0,0.0,0.0,0.0,0.07,002900,station,24.12,25.81,135.0,0.0,20191017.0
0.0,0.0,0.44,3.01,0.1,0.0,0.0,0.0,0.0,0.07,003000,station,24.0,24.83,135.0,0.0,20191017.0
0.0,0.0,0.45,2.94,0.1,0.0,0.0,0.0,0.0,0.07,003100,station,24.0,24.26,135.0,0.0,20191017.0
0.0,0.0,0.43,3.34,0.11,0.0,0.0,0.0,0.0,0.08,003200,station,24.0,27.55,135.0,0.0,20191017.0
0.0,0.0,0.42,3.03,0.1,4.56,0.0,0.0,0.0,0.07,003300,station,24.06,25.01,135.0,0.0,20191017.0
0.0,0.0,0.42,3.43,0.11,0.0,0.0,0.0,0.0,0.08,003400,station,23.94,28.29,135.0,0.0,20191017.0
0.0,0.0,0.42,3.4,0.11,0.0,0.0,0.0,0.0,0.08,003500,station,24.0,28.09,135.0,0.0,20191017.0
0.0,0.0,0.42,2.91,0.1,0.0,0.0,0.0,0.0,0.07,003600,station,23.81,24.03,135.0,0.0,20191017.0
0.0,0.0,0.41,3.14,0.1,0.0,0.0,0.0,0.0,0.07,003700,station,23.81,25.9,135.0,0.0,20191017.0
0.0,0.0,0.42,3.09,0.1,0.0,0.0,0.0,0.0,0.07,003800,station,23.81,25.46,135.0,0.0,20191017.0
0.0,2.66,0.42,3.16,0.11,0.0,0.0,0.0,0.0,0.07,003900,station,23.88,26.07,180.0,0.0,20191017.0
0.0,0.0,0.44,2.86,0.1,2.58,0.0,0.0,0.0,0.06,004000,station,23.88,23.63,180.0,0.0,20191017.0
0.0,0.0,0.45,2.74,0.09,0.0,0.0,0.0,0.0,0.06,004100,station,23.75,22.57,180.0,0.0,20191017.0
0.0,2.66,0.44,3.69,0.12,0.0,0.0,0.0,0.0,0.08,004200,station,23.81,30.47,180.0,0.0,20191017.0
0.0,1.33,0.44,3.9,0.13,0.0,0.0,0.0,0.0,0.09,004300,station,23.81,32.17,180.0,0.0,20191017.0
0.0,0.0,0.43,3.41,0.11,0.0,0.0,0.0,0.0,0.08,004400,station,23.56,28.13,180.0,0.0,20191017.0
0.0,3.99,0.44,3.56,0.12,0.0,0.0,0.0,0.0,0.08,004500,station,23.5,29.34,180.0,0.0,20191017.0
