rainfall,vento_vel,tamanho_medio,massaPM1,massaPM2,irr,massaPM4,numPM4,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,14.63,0.44,4.36,0.14,0.0,0.0,0.0,0.0,0.1,000100,station,25.38,35.93,45.0,0.0,20191026.0
0.0,7.98,0.44,4.54,0.15,0.0,0.0,0.0,0.0,0.1,000200,station,25.56,37.49,45.0,0.0,20191026.0
0.0,13.3,0.44,4.03,0.13,0.0,0.0,0.0,0.0,0.09,000300,station,25.69,33.24,90.0,0.0,20191026.0
0.0,7.98,0.44,4.3,0.14,0.0,0.0,0.0,0.0,0.1,000400,station,25.62,35.44,45.0,0.0,20191026.0
0.0,13.3,0.44,3.8,0.13,0.0,0.0,0.0,0.0,0.09,000500,station,26.0,31.39,45.0,0.0,20191026.0
0.0,13.3,0.44,3.84,0.13,0.0,0.0,0.0,0.0,0.09,000600,station,26.44,31.69,45.0,0.0,20191026.0
0.0,7.98,0.44,4.22,0.14,0.0,0.0,0.0,0.0,0.1,000700,station,26.19,34.85,135.0,0.0,20191026.0
0.0,7.98,0.46,3.47,0.12,0.0,0.0,0.0,0.0,0.08,000800,station,26.19,28.61,45.0,0.0,20191026.0
0.0,7.98,0.44,4.13,0.14,0.0,0.0,0.0,0.0,0.09,000900,station,26.5,34.05,90.0,0.0,20191026.0
0.0,7.98,0.44,3.89,0.13,0.0,0.0,0.0,0.0,0.09,001000,station,26.38,32.07,45.0,0.0,20191026.0
0.0,6.65,0.46,3.9,0.13,0.0,0.0,0.0,0.0,0.09,001100,station,26.12,32.17,45.0,0.0,20191026.0
0.0,5.32,0.47,3.73,0.12,0.0,0.0,0.0,0.0,0.08,001200,station,26.12,30.76,225.0,0.0,20191026.0
0.0,6.65,0.45,3.55,0.12,0.0,0.0,0.0,0.0,0.08,001300,station,26.25,29.28,45.0,0.0,20191026.0
0.0,5.32,0.44,3.16,0.11,0.0,0.0,0.0,0.0,0.07,001400,station,26.44,26.04,45.0,0.0,20191026.0
