rainfall,vento_vel,tamanho_medio,massaPM1,massaPM2,irr,massaPM4,numPM4,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,0.0,0.5,11.37,0.38,0.0,0.0,0.0,0.0,0.26,100,station,24.0,93.8,135.0,0.0,20191004.0
0.0,0.0,0.49,11.73,0.39,0.0,0.0,0.0,0.0,0.27,200,station,24.06,96.79,135.0,0.0,20191004.0
0.0,0.0,0.46,12.27,0.41,0.0,0.0,0.0,0.0,0.28,300,station,24.12,101.25,135.0,0.0,20191004.0
0.0,0.0,0.45,12.02,0.4,0.0,0.0,0.0,0.0,0.27,400,station,24.06,99.16,135.0,0.0,20191004.0
0.0,0.0,0.5,10.96,0.36,0.0,0.0,0.0,0.0,0.25,500,station,24.0,90.4,135.0,0.0,20191004.0
0.0,0.0,0.48,12.07,0.4,0.0,0.0,0.0,0.0,0.27,600,station,24.0,99.56,135.0,0.0,20191004.0
0.0,0.0,0.5,11.27,0.37,0.0,0.0,0.0,0.0,0.26,700,station,23.81,92.94,135.0,0.0,20191004.0
0.0,0.0,0.49,11.96,0.4,0.0,0.0,0.0,0.0,0.27,800,station,23.75,98.64,135.0,0.0,20191004.0
0.0,0.0,0.49,11.85,0.39,0.0,0.0,0.0,0.0,0.27,900,station,23.81,97.73,135.0,0.0,20191004.0
0.0,0.0,0.45,11.35,0.38,0.0,0.0,0.0,0.0,0.26,1000,station,23.75,93.65,135.0,0.0,20191004.0
0.0,0.0,0.47,11.32,0.38,0.0,0.0,0.0,0.0,0.26,1100,station,23.75,93.4,135.0,0.0,20191004.0
0.0,0.0,0.47,11.12,0.37,0.0,0.0,0.0,0.0,0.25,1200,station,23.62,91.71,135.0,0.0,20191004.0
0.0,0.0,0.47,10.73,0.36,0.0,0.0,0.0,0.0,0.24,1300,station,23.88,88.53,135.0,0.0,20191004.0
0.0,0.0,0.47,11.34,0.38,0.0,0.0,0.0,0.0,0.26,1400,station,23.94,93.53,135.0,0.0,20191004.0
0.0,0.0,0.48,10.23,0.34,0.0,0.0,0.0,0.0,0.23,1500,station,23.94,84.38,135.0,0.0,20191004.0
0.0,0.0,0.48,10.15,0.34,0.0,0.0,0.0,0.0,0.23,1600,station,23.94,83.75,135.0,0.0,20191004.0
