rainfall,vento_vel,tamanho_medio,massaPM1,massaPM2,irr,massaPM4,numPM4,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,7.98,0.46,7.03,0.23,0.0,0.0,0.0,0.0,0.16,011900,station,25.19,57.98,90.0,0.0,20191018.0
0.0,10.64,0.45,7.0,0.23,0.0,0.0,0.0,0.0,0.16,012000,station,25.25,57.78,45.0,0.0,20191018.0
0.0,13.3,0.43,7.07,0.24,0.0,0.0,0.0,0.0,0.16,012100,station,25.19,58.34,45.0,0.0,20191018.0
0.0,13.3,0.44,7.38,0.25,0.0,0.0,0.0,0.0,0.17,012200,station,25.69,60.85,45.0,0.0,20191018.0
0.0,15.96,0.46,6.7,0.22,0.0,0.0,0.0,0.0,0.15,012300,station,25.62,55.32,45.0,0.0,20191018.0
0.0,7.98,0.46,6.98,0.23,0.0,0.0,0.0,0.0,0.16,012400,station,25.5,57.57,45.0,0.0,20191018.0
0.0,7.98,0.45,6.68,0.22,0.0,0.0,0.0,0.0,0.15,012500,station,25.62,55.09,45.0,0.0,20191018.0
0.0,5.32,0.44,7.13,0.24,0.0,0.0,0.0,0.0,0.16,012600,station,25.19,58.8,45.0,0.0,20191018.0
0.0,3.99,0.44,6.84,0.23,0.0,0.0,0.0,0.0,0.15,012700,station,25.12,56.39,45.0,0.0,20191018.0
0.0,5.32,0.46,7.48,0.25,0.0,0.0,0.0,0.0,0.17,012800,station,25.06,61.68,45.0,0.0,20191018.0
0.0,11.97,0.45,6.95,0.23,0.0,0.0,0.0,0.0,0.16,012900,station,25.12,57.36,45.0,0.0,20191018.0
0.0,2.66,0.47,6.6,0.22,0.0,0.0,0.0,0.0,0.15,013000,station,25.12,54.47,45.0,0.0,20191018.0
0.0,0.0,0.46,6.72,0.22,0.0,0.0,0.0,0.0,0.15,013100,station,25.0,55.43,45.0,0.0,20191018.0
0.0,2.66,0.46,7.01,0.23,0.0,0.0,0.0,0.0,0.16,013200,station,25.0,57.8,45.0,0.0,20191018.0
0.0,3.99,0.47,6.67,0.22,0.0,0.0,0.0,0.0,0.15,013300,station,25.0,55.04,0.0,0.0,20191018.0
0.0,5.32,0.46,7.16,0.24,0.0,0.0,0.0,0.0,0.16,013400,station,25.25,59.04,0.0,0.0,20191018.0
0.0,2.66,0.45,6.89,0.23,0.0,0.0,0.0,0.0,0.16,013500,station,25.19,56.84,0.0,0.0,20191018.0
0.0,2.66,0.44,6.53,0.22,0.0,0.0,0.0,0.0,0.15,013600,station,25.06,53.87,0.0,0.0,20191018.0
0.0,6.65,0.44,8.05,0.27,0.0,0.0,0.0,0.0,0.18,013700,station,25.06,66.45,0.0,0.0,20191018.0
0.0,0.0,0.43,7.16,0.24,0.0,0.0,0.0,0.0,0.16,013800,station,25.12,59.07,0.0,0.0,20191018.0
0.0,2.66,0.43,6.63,0.22,0.0,0.0,0.0,0.0,0.15,013900,station,25.0,54.73,0.0,0.0,20191018.0
0.0,1.33,0.44,6.37,0.21,0.0,0.0,0.0,0.0,0.14,014000,station,24.81,52.56,0.0,0.0,20191018.0
0.0,2.66,0.43,7.21,0.24,0.0,0.0,0.0,0.0,0.16,014100,station,24.5,59.46,0.0,0.0,20191018.0
0.0,5.32,0.43,6.74,0.22,0.0,0.0,0.0,0.0,0.15,014200,station,24.31,55.6,0.0,0.0,20191018.0
0.0,3.99,0.45,7.39,0.25,0.0,0.0,0.0,0.0,0.17,014300,station,24.19,60.97,225.0,0.0,20191018.0
0.0,3.99,0.46,6.37,0.21,0.0,0.0,0.0,0.0,0.14,014400,station,24.12,52.57,225.0,0.0,20191018.0
0.0,2.66,0.45,7.2,0.24,0.0,0.0,0.0,0.0,0.16,014500,station,24.19,59.42,45.0,0.0,20191018.0
0.0,2.66,0.43,6.38,0.21,0.0,0.0,0.0,0.0,0.14,014600,station,24.25,52.62,45.0,0.0,20191018.0
0.0,7.98,0.47,7.27,0.24,0.0,0.0,0.0,0.0,0.16,014700,station,24.5,60.02,0.0,0.0,20191018.0
0.0,5.32,0.44,6.88,0.23,0.0,0.0,0.0,0.0,0.16,014800,station,24.69,56.76,45.0,0.0,20191018.0
0.0,1.33,0.42,6.76,0.22,0.0,0.0,0.0,0.0,0.15,014900,station,24.62,55.77,45.0,0.0,20191018.0
0.0,0.0,0.44,7.14,0.24,0.0,0.0,0.0,0.0,0.16,015000,station,24.25,58.88,45.0,0.0,20191018.0
0.0,0.0,0.46,7.1,0.24,0.0,0.0,0.0,0.0,0.16,015100,station,24.06,58.58,0.0,0.0,20191018.0
0.0,0.0,0.47,7.33,0.24,0.6,0.0,0.0,0.0,0.17,015200,station,24.38,60.48,0.0,0.0,20191018.0
0.0,2.66,0.44,7.42,0.25,0.0,0.0,0.0,0.0,0.17,015300,station,24.25,61.23,0.0,0.0,20191018.0
