Dia,RL_Res_Min,RL_Res_1Q,RL_Res_Mdn,RL_Res_3Q,RegLin_Max,CoefEst_Intercept,CoefEst_irr_est,CoefEst_temp,CoefEst_numPM1,CoefEst_massaPM1,CoefEst_numPM2,CoefEst_massaPM2,CoefStdError_Intercept,CoefStdError_irr_est,CoefStdError_temp,CoefStdError_numPM1,CoefStdError_massaPM1,CoefStdError_numPM2,CoefStdError_massaPM2,CoefPValue_Intercept,CoefPValue_irr_est,CoefPValue_temp,CoefPValue_numPM1,CoefPValue_massaPM1,CoefPValue_numPM2,CoefPValue_massaPM2,R2,R2_ajust,Graus_Lib,Err_res_pad
20191223,-683.377360844839,-144.04987280560692,27.943840074670263,188.1853554253436,451.83858425223525,-170.94952816899058,7.424950697222008,32.12737569347278,-6014.711256020403,49181.647611168795,24110.15668273672,-2212.3153749140433,833.0981244655226,0.46118653723734054,41.73957419458027,3068.297966088434,24922.561515771566,32006.010816859496,37497.51594611134,0.8401765793799827,7.121910728682798e-11,0.4534234041243399,0.06880921160791997,0.06716895200092592,0.4629296762356162,0.9537317550240894,0.9891736228770449,0.9833995550781355,15,348.8501315553527
20191224,-716.1823244536683,-118.28849401589184,-18.851242801905606,144.74564448172617,666.5224586802284,283.3516632808487,7.787110814196076,-4.227019901046876,-2351.1792580131955,20202.25454698457,-14072.437348790541,-14789.74435218863,409.99950086101154,0.2908551380818336,16.860803069547764,2204.276492678166,17999.555796117584,20251.743554591318,18677.9111187743,0.4935945440320416,1.0264947642164637e-26,0.8033614122222149,0.2926911701695698,0.26856552532019684,0.4912528606724167,0.4332493214505353,0.983290240034073,0.9798625969641392,39,364.10313964325474
20191225,-895.5048375493928,-133.6355245159666,8.226393678012561,211.85313956905733,646.0374219500053,62.69160027984027,7.792959128104192,5.94548607750233,-3708.3082788990937,30883.871950486926,-9835.753516585042,-2079.1128139675707,351.0087561747875,0.2341319016542681,14.190232195086098,1721.6420100297469,14196.659038135036,11624.815509732201,12414.295017625147,0.8588931659818454,1.3813871580264122e-38,0.6768302894855047,0.03556370062019014,0.03383491484073785,0.4010981468020134,0.8675978314867357,0.9839733055440345,0.9816837777646109,56,336.80686206909024
20191226,-906.9994177980914,-117.32837638104291,17.87856585728536,187.46668006965524,615.1848526614141,-38.97592307547191,7.869619890971647,6.0195720629324825,-3735.4662089078342,31160.151033344708,-9413.719708899127,-3917.9804785803117,86.51693575257019,0.13861523548830706,7.3705941945506614,1535.9742871666558,12673.590692884405,10310.565439723996,11082.425266767188,0.6535835523948845,8.326844780035374e-66,0.4165553056204272,0.01727867605041186,0.01613223561567233,0.36401168223126823,0.7246321304003311,0.9861811391847952,0.9847817608743947,79,317.6306701133141
20200106,-956.3760148863533,-101.93343152265186,-40.454220604755605,180.7780435511686,654.8832762583025,42.182972501419265,8.003540413132082,1.473502333795552,-3563.140822651827,29511.19776933471,-6751.56563144215,1315.885086891586,61.62517484696071,0.1030858594206791,0.9409590896990793,1372.5617755536741,11360.299810052735,8520.90013588584,9006.033689596414,0.49519131456432874,3.17462323836847e-93,0.12042572139547342,0.010809529194059754,0.010757460585918243,0.4299757320638492,0.884118945995885,0.9863730249801173,0.9853146191533303,103,304.50379926069513
20200107,-953.185715182585,-109.31371684098394,-28.595725968060336,139.57844395592224,656.0193529537853,28.595725968042693,8.02408625285005,1.6523920349474508,-2727.774172939934,22559.69586188306,-7669.427505741664,3774.5692510296494,56.40906128340623,0.08867326716587431,0.8604227267223749,1159.0704374617217,9585.010052322654,6876.1730115524615,7153.88114875639,0.6130795062053258,3.39633330809865e-117,0.05704392790110819,0.020137114685945357,0.020125296357744286,0.26680107011019644,0.5986799667083427,0.9867421198557275,0.9859069777993953,127,283.95712563705445
20200108,-1045.2378351407046,-82.66896686034634,-31.22867370252738,128.8377366541556,627.4805935141878,47.39040639501611,8.072364447934902,1.6659801729405628,-2006.047411431033,16605.902107977457,-5469.239286055951,2290.3251215802165,44.45056894427597,0.07901698295073231,0.8180891713100286,1036.3231410846217,8569.494283124064,6193.299907862165,6438.470133189415,0.2880633039929379,2.852582838019234e-141,0.04345476163929807,0.054768368355784545,0.05451452012422538,0.37859157198219784,0.7225429438213404,0.9872833507926962,0.9866096210333689,151,271.154485848445
20200109,-1065.0705619029084,-85.63985316961603,-25.145770147128854,122.51640537873146,632.4686663279527,47.68084809952121,8.075239333214354,1.6835836879487043,-1679.6485164124515,13904.635533510129,-5144.120708647927,2372.1127399895263,41.790704231003495,0.07674120529194998,0.8094784867197432,1013.696343150728,8382.070109074812,6142.210538278555,6387.16004676976,0.2556196683368637,3.2864703955846406e-148,0.039155344588161646,0.09951312601758562,0.09912888824232922,0.4035748530554656,0.7108463186594131,0.9874249078702806,0.9867881943447252,158,269.030224566955
20200110,-1085.7578500351929,-107.56484162654257,-23.403637352519198,122.51231142278246,633.1115236489795,42.89511264536491,8.05762352289518,1.7928938688188825,-1315.8410943331583,10896.921470168156,-1909.5302922864912,169.7051627864329,40.459375330344294,0.07247875859506742,0.7250517934614975,899.3344918043639,7446.581974169154,5688.539650274752,5906.519751497605,0.290522131693595,1.5144547496579007e-163,0.014367138960924848,0.14523650989078785,0.14517698791689054,0.7375164208934384,0.9771113920867379,0.9877766456484632,0.9872146523449443,174,268.94785155558907
20200111,-1120.6196138281714,-91.57314731557912,-23.97090705754281,114.44774549212173,626.4106284989449,35.72426180374778,8.06355369369454,1.818820861563933,-1027.9841456255438,8535.345196100223,30.299018472546994,-1529.327300579136,37.93869758509139,0.0660381839660879,0.6986482868740956,819.3736454720338,6785.839553689942,5051.568894371035,5249.041407364132,0.3475289172315448,2.43061527198717e-188,0.0099310587160666,0.21110384234524815,0.20993929305670242,0.995220401957398,0.7710858648965776,0.9888832098154905,0.9884340465757123,198,260.77681442360097
