Dia,RL_Res_Min,RL_Res_1Q,RL_Res_Mdn,RL_Res_3Q,RegLin_Max,CoefEst_Intercept,CoefEst_irr_est,CoefEst_temp,CoefEst_numPM1,CoefEst_massaPM1,CoefEst_numPM2,CoefEst_massaPM2,CoefStdError_Intercept,CoefStdError_irr_est,CoefStdError_temp,CoefStdError_numPM1,CoefStdError_massaPM1,CoefStdError_numPM2,CoefStdError_massaPM2,CoefPValue_Intercept,CoefPValue_irr_est,CoefPValue_temp,CoefPValue_numPM1,CoefPValue_massaPM1,CoefPValue_numPM2,CoefPValue_massaPM2,R2,R2_ajust,Graus_Lib,Err_res_pad
20191014,-910.5710076488203,-262.46968348055645,-48.47208111278721,110.3735197865935,4371.914469187066,-340.5373609151138,6.963212860939363,64.30708005034467,2250.7506771351404,-18699.979279584222,-831.4129324501243,3973.666435986291,1416.6650598945757,0.19388405722046295,10.099975660041142,1486.6271225934602,12327.164658952508,8366.13703491434,8821.838024258943,0.810232214434559,6.84701932630953e-101,9.111382980380439e-10,0.13128449108318166,0.13053185629217903,0.9209171919172172,0.6527854853503992,0.9547643784257981,0.9526017192270315,251,552.0419353075285
20191015,-896.0191665053055,-250.59638328414772,-48.77974573846571,109.71956865808686,4424.291059658945,-392.747771164705,7.009498892543281,65.80677743911735,2376.9974719756187,-19748.209842426408,-1155.9460348808905,4526.7442899970065,1371.419333125521,0.17411183510087888,9.494684600128073,1378.0875730090675,11430.385798382247,7667.274851044096,8133.130817571527,0.7748023260898927,2.6843475172183388e-117,2.9725553084804355e-11,0.08567765323850506,0.0851657610354918,0.8802727199471216,0.5782665235201725,0.9588540249961008,0.957058564268658,275,536.1924409421903
20191016,-919.0732128789267,-248.59421153971567,-50.180203109527504,112.65907366993714,4391.381661256495,-377.2287751439398,6.980603532278591,69.90259752801437,1881.2985205456575,-15612.114234447803,298.8842304541199,2232.2851377466154,1318.621613413085,0.17027018581015743,9.232948681703094,1354.8311169831782,11238.158578759116,7604.102678933627,8091.931566317729,0.7750164022681006,9.287992711702385e-125,4.634721582773336e-13,0.16599243811916298,0.16580391762917812,0.9686729297855294,0.7828419002170998,0.9564143583783555,0.9546651018584233,299,547.8005199223061
20191017,-944.1143948969682,-239.49038948691307,-60.1657769138358,105.36769722929978,4442.719566611741,-458.04426972383453,7.020682880454656,69.80520655654708,1664.012817147363,-13812.27268886763,275.71867188895897,1950.3191308142052,1282.9168061199805,0.16287898731519826,8.75942629430823,1264.4926342575675,10488.311646131278,7220.389371583777,7682.509709061687,0.7212998761410965,5.3364112055486985e-136,2.7722984035857543e-14,0.18912301217277672,0.1887988179396963,0.9695628757264949,0.7997614978107949,0.9563968573698961,0.9547769263743504,323,534.2656487909827
20191018,-954.4731535578279,-228.81416994850062,-46.89397067046511,96.6669051635355,4440.373785150052,-815.0340212531978,7.038128331758205,69.34602952280655,1455.0548959931025,-12085.145463501294,-170.28845662458204,2121.4426320243624,527.5137428445349,0.15653275715821047,8.28499635108138,1189.8833540875012,9870.412601984684,6868.563428263391,7306.81951820524,0.1232461440912094,8.653928941725381e-147,1.4319444529780425e-15,0.22221430643841883,0.22163913385375397,0.9802347710855105,0.7717315979671047,0.9565182392188152,0.9550145472033276,347,521.0535734978447
20191023,-1045.8459179945598,-249.81073651412783,-88.65007499229174,59.0417446368845,4655.519557061773,544.7655890778755,7.862727228024062,2.4955622022563335,1785.688509534862,-14777.473207228735,2793.6989290656957,-592.8948999593495,566.1943492031935,0.12324055036178543,1.4055581602825076,1314.0319010467501,10899.808651911026,7579.735427586183,8050.646885215486,0.33659942949129706,4.358776240578585e-202,0.07663580792186332,0.17499163959885441,0.17600171647568233,0.712654962235906,0.9413320579476745,0.9462777625785684,0.9445401160851529,371,591.8706188019881
20191024,-993.3984721921319,-256.71700747630285,-83.89071759894276,65.88433818228125,4654.660180224428,453.99824994846784,7.845421829291387,2.1432256211388423,1519.502532171246,-12574.986076505405,1820.282782948804,37.6026058309569,549.2163896029666,0.11444713374919598,1.3631905751218822,1253.1810555465772,10395.708548257422,7198.249911585604,7659.67708815171,0.40894636509054005,2.0018533545451607e-221,0.11670184222398954,0.22603948186516726,0.22714342477626223,0.8004936368906612,0.9960855484330158,0.9492533267490089,0.9477116556629028,395,580.1901431673962
20191025,-988.690038526346,-248.3544327739499,-78.86531544527472,71.01340146305492,4658.516940220355,440.98902392462384,7.846738266454178,2.0513592158188403,1542.7654159120193,-12767.567326369239,1904.7930226592148,9.402519512346961,532.2657369215589,0.10521616818263303,1.323461889581346,1191.9008534597592,9887.183235141398,6752.747441723373,7183.331931974008,0.40785178388251797,5.3632259281943213e-244,0.12189769291181046,0.1962491906080059,0.19730292153101414,0.7780239368677118,0.9989562436752868,0.9534578441526068,0.9521248945817984,419,565.1737747372309
20191026,-991.7990493808195,-234.33420442290077,-75.89618502307047,69.87090899015156,4680.671157757077,254.72415275641745,7.813080063931047,2.052384960861728,1573.9555284911355,-13020.223351302662,859.0151028262279,572.1662422338798,335.7818577190532,0.09982637971713469,1.2926716090398263,1146.7769422165825,9511.666318723912,6438.625641365589,6850.997206715954,0.44849521325925346,1.5874204390212525e-261,0.11306584672209516,0.1706011727768926,0.1717339671452211,0.8939250469014188,0.9334791707279388,0.9556782846466857,0.9544776964204108,443,554.2500884044779
20191027,-986.5948604819932,-237.26077339165587,-74.35147483161253,72.11671798578966,4740.734818024491,133.746843297352,7.788291601011996,2.0556275999823077,1741.8057735031969,-14410.048688153556,1229.6109514957845,504.9455754427415,229.51077047997387,0.09545299827929593,1.2702557140439235,1103.1026343361416,9148.798575240548,6221.278811784766,6608.038063308889,0.5603445132166323,1.7796658087559402e-278,0.10627773156294983,0.11501173212731382,0.11591618268645365,0.8434080304060656,0.9391225825403757,0.9580373093567558,0.9569590389333748,467,545.8634856654119
