Dia,RL_Res_Min,RL_Res_1Q,RL_Res_Mdn,RL_Res_3Q,RegLin_Max,CoefEst_Intercept,CoefEst_irr_est,CoefEst_temp,CoefEst_numPM1,CoefEst_massaPM1,CoefEst_numPM2,CoefEst_massaPM2,CoefStdError_Intercept,CoefStdError_irr_est,CoefStdError_temp,CoefStdError_numPM1,CoefStdError_massaPM1,CoefStdError_numPM2,CoefStdError_massaPM2,CoefPValue_Intercept,CoefPValue_irr_est,CoefPValue_temp,CoefPValue_numPM1,CoefPValue_massaPM1,CoefPValue_numPM2,CoefPValue_massaPM2,R2,R2_ajust,Graus_Lib,Err_res_pad
20191107,-128.0611219255699,-77.76235655664519,0.9796728400579315,53.8102872213341,213.29153891884522,-56.294064967855334,8.560842081225347,12.625086300030882,-636.3920181316396,5301.73048679625,7913.940004128459,-6938.726708579788,299.55341712068974,0.23702137371049894,14.486216859137054,1456.7884581634448,11845.067057474982,7852.663590037614,10322.060184656344,0.853452798911349,5.325519220958371e-16,0.3972032339207664,0.6684463025136814,0.6608454294022827,0.32953051197580485,0.5116641331701066,0.9973985202303851,0.9960110643532571,15,114.32117603385447
20191108,-205.2482237928448,-59.786000130026835,-7.89499238582806,37.07183674108284,255.55836152794245,181.41430289733702,8.836548672273448,-2.9057677205307533,82.82054249230679,-570.0418545467837,5543.938421663149,-7379.621054207757,215.1215204119565,0.11821024724003473,9.099570569623392,667.6025767809426,5488.333569944478,4887.01980459606,5232.896146213249,0.40419739295696766,1.0010267263968135e-43,0.7511803779547087,0.9019076141198255,0.9178093412213644,0.2635426846074525,0.16639606216735164,0.9976458139493638,0.997162903990259,39,106.72691544129346
20191109,-1012.709321952825,-69.40205637824639,-10.796070121377936,100.44767980439703,297.45107740976675,-323.01736500718664,8.66428115320442,16.162102957170557,-874.288778457641,7126.060145937293,1518.6827349600867,2209.7125007662708,295.05024717457934,0.16225851883031828,12.373061177024649,955.8778476688151,7887.162071048325,7005.795946831332,6896.421580310356,0.2777776354438917,3.558955860008435e-54,0.19622232839821604,0.36386560957456426,0.369701802600635,0.829084002441619,0.7497145973086456,0.9906782618773604,0.9894945490998823,63,186.81954553555917
20191110,-1037.3753678263513,-75.77573405389535,-11.567443660070348,70.42864653223852,332.61884178535695,-409.3256171485879,8.521406664603557,18.28088641760125,-1169.6166811284795,9666.202134859494,626.4994714275667,-437.2665059690975,213.99137331279246,0.12672450963269005,9.60401100456271,760.794576067533,6272.0417802046695,5507.982068757061,5523.071549249922,0.05906159669351927,8.677997010311063e-77,0.060286400805431864,0.12783382316955633,0.12690810907654887,0.9097028690906273,0.9370785165681035,0.9931719408594517,0.9925440733522749,87,168.51727378855358
20191111,-1039.3753972474324,-63.226670965130424,-13.34900181536429,53.27189410720344,387.5982393766078,-185.72954380431193,8.464399575477126,5.0121883285176265,-600.8527680202079,4959.300375397636,1430.01841024434,-430.527573828101,184.96673482840427,0.10870880211379069,8.202927269682302,734.4214487396457,6055.839026325636,5450.977310446794,5281.680072691636,0.3175027697323096,1.0531550893320858e-98,0.5424326970624507,0.41503535478566755,0.41458184888782146,0.7935443060151411,0.9351804864507165,0.9934485918249071,0.9929764182627382,111,180.46281646409176
20191112,-973.3673174667678,-68.60645625261017,-13.79052090682936,63.64304699674817,440.3055765556911,-218.41046810600588,8.325930244561652,5.936642894738977,11.824052603933167,-105.67501630695993,4767.37168427215,-2252.740167508983,161.10737383953372,0.08816840784562412,6.883448168551035,646.3950099676175,5332.614084914283,4999.906425960933,5014.900728874108,0.17746373332733686,3.589839334766536e-125,0.3899683728151573,0.9854326760151231,0.9842188243644145,0.34204489252081416,0.6540009823234344,0.9941238242976355,0.993775606478236,135,184.0894298704492
20191113,-983.0796451918063,-59.729660666756615,-14.653821018499226,53.72178684018459,444.2706505031455,-236.8274560168045,8.31727012477598,5.846495655761634,-67.17205286331824,566.1391492115771,2657.546826483165,-1323.8079705055131,146.98729653796494,0.07947225597346338,6.319723787250954,582.6219067910384,4803.218567607004,4434.787234497658,4426.394400496211,0.10911721851862105,1.4943020369513676e-148,0.3563060291877861,0.9083585982698111,0.9063221055715318,0.5498589965515096,0.7652761132342147,0.9946206399544211,0.9943499803294863,159,175.08332048351267
20191114,-988.2112211618938,-67.31166222192046,-25.762074760719614,69.84727991057488,467.76659958184456,-55.61962841962951,8.39502728686351,0.7502731564636226,-241.75423651045696,1939.6060042859444,2104.5977750972925,639.9476851618431,133.47970505200254,0.0774099891487295,5.950340565066555,539.5604789994028,4446.055939603333,4188.53858410905,4174.456694229846,0.6773936771349383,5.3452600998155e-168,0.8997998074250997,0.6546415369069468,0.6631672795517619,0.6159439411292589,0.8783299542865077,0.9940352872882264,0.9937745348199521,183,175.99822706190992
20191115,-965.6853136362706,-72.40798186243342,-21.019797497174714,80.91546821654518,505.9423404615121,-85.75315046329234,8.312413705462767,1.7574824045922535,-331.5828146940191,2810.6268440298763,-3856.977884653947,1104.476163702863,144.14621512784592,0.08076452401704194,6.464765376091461,590.9935185917452,4868.750648911413,4477.599314237186,4531.5385908309445,0.5525574258762788,9.812240302609865e-180,0.7860040319907977,0.5753634853588803,0.5643784131091458,0.39001769908933537,0.8076805918588538,0.9926757659359566,0.9923927037499066,207,200.70670636145914
20191116,-1139.0309351608357,-73.1522332348329,-30.205441270055616,82.22424746629446,494.2467224243608,97.68372451675971,8.316846167137811,-4.479500438996275,-322.0941783281346,2728.2473671300672,-533.0964679017578,-1253.594670595122,141.43136800442124,0.07797751030562418,6.303048479687125,595.2407819888766,4906.301779061825,4590.128800147044,4613.801789289845,0.4904604905556562,1.7670932246494073e-198,0.4779945606769088,0.5889492265958801,0.5787011980511995,0.9076426783701772,0.7860912521251109,0.9924349309597009,0.9921729372267035,231,216.48845166240525
