Dia,RL_Res_Min,RL_Res_1Q,RL_Res_Mdn,RL_Res_3Q,RegLin_Max,CoefEst_Intercept,CoefEst_irr_est,CoefEst_temp,CoefEst_numPM1,CoefEst_massaPM1,CoefEst_numPM2,CoefEst_massaPM2,CoefStdError_Intercept,CoefStdError_irr_est,CoefStdError_temp,CoefStdError_numPM1,CoefStdError_massaPM1,CoefStdError_numPM2,CoefStdError_massaPM2,CoefPValue_Intercept,CoefPValue_irr_est,CoefPValue_temp,CoefPValue_numPM1,CoefPValue_massaPM1,CoefPValue_numPM2,CoefPValue_massaPM2,R2,R2_ajust,Graus_Lib,Err_res_pad
20191117,-478.3903058161733,-86.01608929132246,-3.1819421062439837,132.77601919353623,239.89112170690763,-174.36245501673784,8.296251082701454,-17.279308361459798,1549.9009921040774,-12622.824374490066,17878.489446779935,-15178.196649687168,836.8950396305835,0.200382073537627,27.12169946424063,2158.4794223757335,17740.762284161046,19214.54966395196,19565.71287631671,0.8377626108501675,7.003098891738074e-17,0.5336617574535301,0.4837597235973451,0.4876835514887258,0.3668636384398105,0.4499524061618091,0.9971694480927585,0.9956598204088964,15,220.77632755416866
20191118,-548.7368222275036,-72.60213397116797,26.554452644692468,128.04016318676022,466.692249169273,-88.93758984192038,8.171924904561703,-10.562224440305615,1697.563755405905,-14151.462812223988,-2247.0714348763313,6922.226080433306,606.3283066597096,0.15505055619112035,17.78615109327436,1558.125788319074,12858.562652914961,12177.033214007692,12239.198392109873,0.8841384692484597,7.27778827404954e-38,0.5560445523662072,0.2826238967001887,0.27784017709399894,0.8545511337644173,0.5749201617107256,0.9952936864604108,0.9943282888112643,39,240.29830124953446
20191119,-599.5151213281598,-75.94574050872797,14.14094524814304,101.8775110207308,474.2964861040948,99.90659222577244,8.1378492863027,-12.333244567199394,1036.5335062536458,-8347.251485500516,-11779.46034761001,2393.2166710925094,426.9822571281286,0.12287171872258534,13.68981105387358,1177.0089071267198,9679.453073748806,9315.28090822671,9049.04829600329,0.81575687096342,5.768402994892183e-60,0.3710690040460829,0.38185427134879446,0.3917558352473759,0.21069765334122095,0.7922798221988556,0.9953521064954792,0.9947618977964925,63,219.46892820131646
20191120,-761.4810084826344,-62.772312645087055,12.650625539473799,109.33703073396813,517.5201570747699,303.13517621286525,8.20964158927026,-17.263777559010215,1512.4566510276873,-12657.357473292614,-1793.9440270050497,7198.877915177695,350.1151584172489,0.0984941801436539,11.29607496146724,940.2790342797329,7793.906486844716,5842.575666490666,5705.686507651734,0.38897265128978364,8.87301875153346e-85,0.13006614167377104,0.11134465324224843,0.10799220842730567,0.7595415055528644,0.210428202514344,0.9956238277861371,0.9952214211457819,87,213.89286775882624
20191121,-784.9507765682542,-69.76315515370399,16.222603571595798,107.69016742468243,525.0691952458407,379.9636060464005,8.225515840832504,-21.60423632051469,1296.65915036899,-10839.441630804367,-1664.6919034996577,5824.375623251687,262.0715453175217,0.08354863767896198,8.508698447170138,825.6102038971521,6843.907598298561,4885.865054982349,4916.745351711254,0.14999904992140198,1.456923609627847e-107,0.012538845950929522,0.11921327289848804,0.11616120627358953,0.7339793531391174,0.23877605267774224,0.995837997430189,0.9955297009435363,108,205.95582187272882
20191122,-815.2747467340645,-59.261367321307915,20.83386169315618,102.21557559742604,515.3987086601647,471.37826780323303,8.20125692428156,-23.608273863538038,751.0781806346316,-6337.9636251839875,-3807.045787172765,7073.867549176063,245.73725577478697,0.0823690448810523,7.818613659998118,769.4864853310163,6376.042086691792,4692.702968686683,4700.636934546267,0.05734555443906495,1.1714317167735733e-121,0.003065732754274884,0.33089649748911565,0.3221144146689891,0.4187408880861293,0.13485906692931868,0.9953348289418676,0.9950386276048434,126,212.49935744301234
20191123,-1080.4656151966444,-40.92694361368496,34.10402839184195,92.60573908627805,513.2302022963465,462.60620712970507,8.24722393589571,-23.873179643656233,348.84716770977957,-2957.590687057646,-1611.5308682833513,3869.898088677405,210.4400346776192,0.08067383753507544,7.219138951975992,748.8660948473072,6203.165847529059,4568.271503249314,4547.961986116747,0.0294614997927452,1.3262511439043414e-140,0.0011805142557382068,0.6420101391050903,0.6342074462928016,0.7247590832057678,0.3961766497288435,0.9947660169003949,0.9944868711350826,150,222.6231884854781
20191124,-1054.0739785354815,-42.12051140158187,32.83537937925912,100.5384367350083,514.8510434102133,487.8598960363008,8.202370822633014,-22.91680835736798,352.65906756105454,-2968.565102237429,361.5090612052706,1647.7456659302989,197.3752934753157,0.07819452463870395,6.971030894675372,702.5015762478492,5821.202870334479,4339.222347073446,4333.20046813113,0.014407658499256437,3.2107952853358656e-159,0.0012232113617340096,0.6162988901816955,0.6107275905690506,0.9336992688764432,0.7042157168453014,0.9945124470339367,0.9942601457481407,174,226.34716463796167
20191125,-1041.1821558347422,-44.78500435194686,25.942910849891053,100.04745724467989,507.1373767879933,467.0336872741735,8.150029720004277,-20.699552408546676,272.7417053332011,-2276.3918165446416,2877.014554009534,-1202.0856119261152,178.00851986898846,0.0735025242887027,6.407875692020005,652.468702588918,5406.965730097142,4093.0211839056196,4094.2023044432613,0.00937677981384987,3.6121682280176675e-180,0.0014478630609820534,0.6763891360463772,0.6742037152235115,0.48293912880834455,0.7693659077351853,0.9942240653907104,0.9939906942953856,198,224.9440302582793
20191126,-1046.5109870551053,-56.421565338037425,19.692553677760195,114.300268641723,486.7648749275401,604.4207545139229,8.161334223148705,-24.024531254401307,110.50483246625109,-949.1056079538638,2196.12336648794,-736.7916919323329,167.79651444521554,0.07192409366810379,6.247493031969154,633.3802080525621,5249.271933475184,3853.749246402162,3857.0837668681343,3.8949896947678954e-4,1.472961444027897e-198,1.572027526823181e-4,0.8616563647653213,0.8566839479593173,0.5693443351583869,0.848682160614874,0.9937856959352352,0.9935617570500185,222,226.1884841134099
