dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191113,000000,0,0.09,214.2,0,0,41.13,15
20191113,001500,0,0.09,214.2,0,0,41.86,15
20191113,003000,0,0.09,214.2,0,0,42.04,15
20191113,004500,0,0.08,9898811103866184e6,0,0,41.82,15
20191113,010000,0,0,14848216655799276e7,0,0,42.57,15
20191113,011500,0,0,14848216655799276e7,0,0,42.97,15
20191113,013000,0,0,14848216655799276e7,0,0,41.77,15
20191113,014500,0,0,14848216655799276e7,0,0,42.39,15
20191113,020000,0,0,14848216655799276e7,0,0,42.34,15
20191113,021500,0,0,14848216655799276e7,0,0,41.85,15
20191113,023000,0,0,14848216655799276e7,0,0,41.81,15
20191113,024500,0,0,14848216655799276e7,0,0,42.05,15
20191113,030000,0,0,14848216655799276e7,0,0,41.85,15
20191113,031500,0,0,14848216655799276e7,0,0,42.83,15
20191113,033000,0,0,14848216655799276e7,0,0,43.24,15
20191113,034500,0,0,14848216655799276e7,0,0,43.02,15
20191113,040000,0,0,14848216655799276e7,0,0,43.01,15
20191113,041500,0,0,14848216655799276e7,0,0,50.13,15
20191113,043000,0,0,14848216655799276e7,0,0,333.22,15
20191113,044500,3.13,0.05,8908929993479565e7,5.07,0.04,507.2,15
20191113,050000,11.93,0.32,218.18,65.33,0.19,488.66,15
20191113,051500,23.07,0.77,219.01,166.27,0.38,515.17,15
20191113,053000,33.8,1.16,218.55,251.47,0.53,525.33,15
20191113,054500,77.93,3.01,218.04,654.27,1.25,543.63,15
20191113,060000,131.13,5.19,218.81,1133.87,2.09,558.38,15
20191113,061500,128.8,5.03,218.83,1100.07,2.02,561.55,15
20191113,063000,144.87,5.74,217.94,1249.33,2.29,560.45,15
20191113,064500,173.67,6.89,218.35,1503.33,2.72,564.08,15
20191113,070000,216.67,8.69,218.83,1900.47,3.44,562.93,15
20191113,071500,300.6,12.31,217.69,2676.87,4.87,559.06,15
20191113,073000,357.4,14.61,217.09,3170.67,5.79,555.45,15
20191113,074500,388.87,15.73,219.35,3448.93,6.33,553.46,15
20191113,080000,357.33,14.65,214.95,3119.4,5.76,555.34,15
20191113,081500,329.53,13.56,214.15,2904.27,5.29,556.72,15
20191113,083000,378.87,15.47,216.37,3347.07,6.14,554.77,15
20191113,084500,447,18.1,219.36,3965.93,7.36,547.74,15
20191113,090000,797.73,29.95,221.25,6583.53,12.31,543.74,15
20191113,091500,1011.2,35.98,222.23,7921.87,15.4,529.85,15
20191113,093000,858.4,30.97,220.23,6990.33,13.31,522.84,15
20191113,094500,905.07,33.91,221.59,7574.2,14.84,516.82,15
20191113,100000,906.73,33.52,220.85,7408.6,14.37,523.94,15
20191113,101500,686.93,26.17,218.51,5780.6,11.14,520.51,15
20191113,103000,809.2,30.97,219.77,6818.27,13.28,522.01,15
20191113,104500,658.13,24.59,219.22,5530.87,10.54,521.94,15
20191113,110000,957.47,35.35,221.26,7813.93,15.18,524.66,15
20191113,111500,874.87,30.46,220.7,6709.4,12.91,528.39,15
20191113,113000,453.4,17.25,218.15,3796.67,7.2,530.84,15
20191113,114500,281.47,11.32,216.38,2449.27,4.55,545.99,15
20191113,120000,596.27,20.91,218.69,4646.4,7.94,578.01,15
20191113,121500,565.67,22.04,219.07,4753.27,9.17,538.12,15
20191113,123000,779.2,29.13,221.59,6484.27,12.29,532.36,15
20191113,124500,319,12.56,216.66,2723.67,5.14,537.31,15
20191113,130000,254.33,10.2,215.24,2195.33,4.06,550.25,15
20191113,131500,272.93,10.94,215.26,2353.27,4.41,543.11,15
20191113,133000,875.53,33.44,220.11,7370.53,13.93,540.69,15
20191113,134500,739.13,28.13,218.46,6138.4,12.02,520.37,15
20191113,140000,586.07,22.96,217.15,4981.93,9.43,538.64,15
20191113,141500,270.67,11.04,213.67,2358.27,4.43,541.83,15
20191113,143000,157.67,6.41,212.43,1364.2,2.56,539.47,15
20191113,144500,101.93,4.15,213.08,883.8,1.68,540.15,15
20191113,150000,51.27,1.98,212.47,419.33,0.84,531.33,15
20191113,151500,55.73,2.18,213.35,462.73,0.9,540.69,15
