dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191107,000000,0,0.1,213.5,0,0,42.71,15
20191107,001500,0,0.1,213.5,0,0,41.26,15
20191107,003000,0,0.1,213.5,0,0,35.88,15
20191107,004500,0,0.22,199.39,0,0,40.69,15
20191107,010000,0,1.92,1.79,0,0,41.15,15
20191107,011500,0,1.92,1.79,0,0,40,15
20191107,013000,0,1.92,1.79,0,0,40.19,15
20191107,014500,0,1.92,1.79,0,0,40.69,15
20191107,020000,0,1.92,1.79,0,0,40.4,15
20191107,021500,0,1.92,1.79,0,0,41.67,15
20191107,023000,0,1.92,1.79,0,0,41.09,15
20191107,024500,0,1.92,1.79,0,0,41.99,15
20191107,030000,0,1.92,1.79,0,0,41.62,15
20191107,031500,0,1.92,1.79,0,0,41.07,15
20191107,033000,0,1.92,1.79,0,0,42.09,15
20191107,034500,0,1.92,1.79,0,0,41.59,15
20191107,040000,0,1.92,1.79,0,0,41.89,15
20191107,041500,0,1.92,1.79,0,0,41.5,15
20191107,043000,0,1.92,1.79,0,0,76.91,15
20191107,044500,0,1.92,1.79,0,0,457.61,15
20191107,050000,6.67,0.75,145.96,20.47,0.08,493.51,15
20191107,051500,19.47,0.59,218.13,125.2,0.3,506.49,15
20191107,053000,41.4,1.45,217.15,312.47,0.64,528.34,15
20191107,054500,61.53,2.27,218.19,494,0.96,538.31,15
20191107,060000,95.6,3.75,217,811.73,1.53,547.73,15
20191107,061500,113.93,4.5,217.11,975.87,1.83,548.73,15
20191107,063000,111.93,4.4,217.78,947.4,1.81,547.21,15
20191107,064500,109.07,4.35,216.57,939.33,1.75,550.72,15
20191107,070000,116.2,4.72,214.5,1009.6,1.86,556.53,15
20191107,071500,119.13,4.85,214.99,1040.67,1.91,557.67,15
20191107,073000,113.47,4.58,212.93,973.93,1.8,555.08,15
20191107,074500,128.87,5.19,214.61,1111.47,2.07,552.07,15
20191107,080000,157.27,6.43,213.43,1371.67,2.54,551.15,15
20191107,081500,160.13,6.54,213.13,1375.07,2.59,550,15
20191107,083000,181.73,7.4,213.68,1580.27,2.91,553.01,15
20191107,084500,224.07,9.25,214.37,1980.13,3.6,560.03,15
20191107,090000,265,10.99,213.85,2348,4.22,564.42,15
20191107,091500,295.87,12.32,214.27,2637.27,4.7,568.14,15
20191107,093000,331.8,13.81,216.49,2990,5.35,566.03,15
20191107,094500,306.2,12.76,215.15,2744.47,4.83,575.44,15
20191107,100000,259.27,10.57,214.69,2244.87,4.08,567.55,15
20191107,101500,251.87,10.33,213.23,2200.87,4.03,554.15,15
20191107,103000,252.87,10.39,212.65,2209.93,4.07,551.33,15
20191107,104500,287.33,11.78,214.56,2527.87,4.63,553.21,15
20191107,110000,314.33,12.73,216.21,2750.4,5.05,551.89,15
20191107,111500,348.13,14.08,216.29,3043.87,5.63,548.15,15
20191107,113000,417.6,16.98,217.73,3696.8,6.69,559.6,15
20191107,114500,747.71,27.66,221.28,6083.21,11.23,559.72,14
20191107,120000,838.38,29.2,219.88,6436.77,12.58,518.5,13
20191107,121500,808.53,29.77,219.33,6548.53,12.65,522.23,15
20191107,123000,586.2,22.17,217.79,4840.47,9.32,527.17,15
20191107,124500,784.47,29.04,219.93,6412.4,11.99,540.53,15
20191107,130000,1011.2,33.46,220,7379.6,13.85,539.28,15
20191107,131500,451.6,18.08,215.6,3912.2,7.52,525.75,15
20191107,133000,756.47,28.02,218.36,6133.2,11.34,545.36,15
20191107,134500,510.2,19.45,215.17,4198.07,8.11,520.89,15
20191107,140000,332.87,13.51,213.95,2890.2,5.44,540.91,15
20191107,141500,394.33,15.29,213.78,3262.33,6.14,540.19,15
20191107,143000,486.33,18.44,213.97,3965.87,7.43,534.11,15
20191107,144500,208.73,8.36,212.67,1781.53,3.4,533.45,15
20191107,150000,54.4,2.12,211.5,446.33,0.9,509.3,15
20191107,151500,26.27,0.93,213.88,194.27,0.43,503.45,15
20191107,153000,39.08,1.41,214.22,299.92,0.61,526.3,13
20191107,161200,7.67,0.14,214.8,23,0.1,475.83,3
20191107,161500,5.73,0.09,214.83,7.13,0.07,458.45,15
20191107,163000,4.47,0.08,215.94,0.8,0.06,460.15,15
20191107,164500,1.93,0.09,216.53,0,0.04,432.93,15
20191107,170000,1.07,0.09,216.45,0,0.02,416,15
20191107,171500,2.87,0.09,217.59,0,0.04,426.02,15
20191107,173000,3.13,0.08,216.93,0,0.04,442.77,15
20191107,174500,0,0.09,216.6,0,0,322.77,15
20191107,180000,0,0.09,216.6,0,0,54.01,15
20191107,181500,0,0.09,216.6,0,0,43.7,15
20191107,183000,0,0.09,216.6,0,0,43.39,14
20191107,184500,0,0.09,216.6,0,0,43.8,15
20191107,190000,0,0.09,216.6,0,0,43.57,15
20191107,191500,0,0.09,216.6,0,0,44.8,15
20191107,193000,0,0.09,216.6,0,0,44.11,15
20191107,194500,0,0.09,216.6,0,0,43.69,15
20191107,200000,0,0.09,216.6,0,0,44.91,15
20191107,201500,0,0.09,216.6,0,0,44.47,15
20191107,203000,0,0.09,216.6,0,0,44.51,15
20191107,204500,0,0.09,216.6,0,0,44.91,15
20191107,210000,0,0.09,216.6,0,0,43.68,15
20191107,211500,0,0.09,216.6,0,0,44.19,15
20191107,213000,0,0.09,216.6,0,0,43.15,15
20191107,214500,0,0.09,216.6,0,0,43.05,15
20191107,220000,0,0.09,216.6,0,0,43.97,15
20191107,221500,0,0.09,216.6,0,0,43.51,15
20191107,223000,0,0.09,216.6,0,0,43.61,15
20191107,224500,0,0.09,216.6,0,0,42.93,15
20191107,230000,0,0.09,216.6,0,0,44.15,15
20191107,231500,0,0.09,216.6,0,0,44.97,15
20191107,233000,0,0.09,216.6,0,0,44.54,15
20191107,234500,0,0.09,216.6,0,0,45.67,15
