dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191115,000000,0,0.1,216.6,0,0,47.14,15
20191115,001500,0,0.1,216.6,0,0,46.47,15
20191115,003000,0,0.1,216.6,0,0,48.05,15
20191115,004500,0,0.1,216.6,0,0,47.32,14
20191115,045300,8,0.15,219.46,25.71,0.12,463.69,7
20191115,050000,14.67,0.4,220.41,86.13,0.23,502.12,15
20191115,051500,33,1.05,220.27,228.53,0.48,531.77,15
20191115,053000,61.13,2.22,220.37,486.27,0.93,552.45,15
20191115,054500,83,3.16,221.49,698.73,1.3,553.89,15
20191115,060000,90.33,3.46,220.31,761.47,1.41,553.85,15
20191115,061500,122.8,4.89,220.77,1077.6,1.94,570.93,15
20191115,063000,237.67,9.55,222.49,2103.87,3.78,578.47,15
20191115,064500,343.93,14,222.23,3118.07,5.5,570.91,15
20191115,070000,451.87,18.19,223.71,4084.67,7.37,561.07,15
20191115,071500,251.33,10.16,220.97,2245.13,4.05,563.99,15
20191115,073000,319.27,13.03,220.48,2871,5.12,569.53,15
20191115,074500,609.33,23.57,223.57,5287.6,9.39,571.37,15
20191115,080000,455.73,16.84,222.14,3780.2,6.87,547.59,15
20191115,081500,426.8,16.75,220.78,3725.33,6.76,554.16,15
20191115,083000,340.53,13.87,219.93,3051,5.54,558.83,15
20191115,084500,689.27,24.28,223.47,5485.47,9.6,564.97,15
20191115,090000,607.87,22.21,222.67,4939.6,8.99,552.28,15
20191115,091500,623.33,22.17,222.33,4975.07,8.99,554.22,15
20191115,093000,888.2,30.58,225.23,6954.07,12.48,553.49,15
20191115,094500,818.33,27.19,224.2,6172.8,11.29,542.92,15
20191115,100000,1005.07,30.71,223.71,6899.13,12.8,540.63,15
20191115,101500,1017.73,33.11,223.86,7425.53,13.63,556.42,15
20191115,103000,993.53,35.01,224.02,7826.27,15.45,517.2,15
20191115,104500,937.73,32.46,223.72,7269.6,13.97,526.46,15
20191115,110000,923.87,32.77,224.67,7375.2,14.19,525.8,15
20191115,111500,867.13,32.15,222.99,7186.47,14.26,511.84,15
20191115,113000,729,26.93,221.43,6007,11.62,521.41,15
20191115,114500,934.87,31.2,222.72,6980.67,12.89,546.13,15
20191115,120000,850,30.69,223.53,6775.6,13.51,521.51,15
20191115,121500,775.8,25.9,222.11,5775.4,10.6,548.52,15
20191115,123000,1058.73,32.86,223.21,7364,13.36,546.8,15
20191115,124500,787.2,26.19,221.27,5908,10.75,542.09,15
20191115,130000,978.4,35.63,223.49,7961.67,15.55,520.63,15
20191115,131500,770.53,26.14,221.37,5974.4,10.51,545.18,15
20191115,133000,706.87,23.67,221.33,5293.33,10.03,522.59,15
20191115,134500,821.4,30.35,221.94,6720.87,12.69,538.03,15
20191115,140000,721.07,27.12,220.78,6016.47,11.42,535.19,15
20191115,141500,721.87,27.4,220.97,6081.13,11.58,525.93,15
20191115,143000,439,16.83,218.66,3687.47,7.02,536.01,15
20191115,144500,722.2,27.29,222.16,6067.13,11.6,529.93,15
20191115,150000,472.93,18.47,218.56,4054.73,7.5,533.72,15
20191115,151500,478.2,18.3,218.14,3994.87,7.62,533.01,15
20191115,153000,472.93,17.99,217.77,3917.67,7.54,527.13,15
20191115,154500,362.73,12.21,217.37,2645.87,5.31,508.47,15
20191115,160000,284,7.47,215.79,1626.53,3.33,496.62,15
20191115,161500,243.47,5.98,215.15,1285.2,2.59,509.94,15
20191115,163000,194.33,4.33,214.88,928.13,1.71,559.29,15
20191115,164500,158.87,4.22,215.56,908.8,1.64,567.58,15
20191115,170000,100.33,2.92,216.3,631.13,1.2,546.1,15
20191115,171500,40.13,1.26,214.8,267.93,0.57,511.61,15
20191115,173000,18.47,0.58,214.49,123,0.3,483.96,15
20191115,174500,4.27,0.13,214.59,16.87,0.09,436.34,15
20191115,180000,0,0.09,215.3,0,0,419.13,15
20191115,181500,0,0.09,215.3,0,0,79.95,15
20191115,183000,0,0.09,215.3,0,0,45.34,15
20191115,184500,0,0.09,215.3,0,0,44.38,15
20191115,190000,0,0.09,215.3,0,0,44.51,15
20191115,191500,0,0.09,215.3,0,0,43.95,15
20191115,193000,0,0.09,215.3,0,0,44.39,15
20191115,194500,0,0.09,215.3,0,0,44,15
20191115,200000,0,0.09,215.3,0,0,43.38,15
20191115,201500,0,0.09,215.3,0,0,44.09,15
20191115,203000,0,0.09,215.3,0,0,44.4,15
20191115,204500,0,0.09,215.3,0,0,43.55,15
20191115,210000,0,0.09,215.3,0,0,44.43,15
20191115,211500,0,0.09,215.3,0,0,43.43,15
20191115,213000,0,0.09,215.3,0,0,43.14,15
20191115,214500,0,0.09,215.3,0,0,43.63,15
20191115,220000,0,0.09,215.3,0,0,43.89,15
20191115,221500,0,0.09,215.3,0,0,44.59,15
20191115,223000,0,0.09,215.3,0,0,45.39,15
20191115,224500,0,0.09,215.3,0,0,44.8,15
20191115,230000,0,0.09,215.3,0,0,45.37,15
20191115,231500,0,0.09,215.3,0,0,45.38,15
20191115,233000,0,0.09,215.3,0,0,45.17,15
20191115,234500,0,0.09,215.3,0,0,46.11,15
