dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191108,000000,0,0.09,216.6,0,0,45.64,15
20191108,001500,0,0.09,216.6,0,0,45.59,15
20191108,003000,0,0.09,216.6,0,0,46.29,15
20191108,004500,0,0.09,216.6,0,0,45.94,14
20191108,050500,7.1,0.12,218.42,19.5,0.1,467.03,10
20191108,051500,9.2,0.2,218.43,38.27,0.14,479.19,15
20191108,053000,18,0.53,217.45,111,0.27,504.95,15
20191108,054500,45.07,1.58,217.92,342.6,0.69,530.84,15
20191108,060000,90.93,3.47,218.05,753.33,1.41,551.47,15
20191108,061500,70.87,2.67,216.79,576.93,1.11,542.41,15
20191108,063000,104.27,4.03,217.95,877,1.64,549.12,15
20191108,064500,195.33,7.82,218.39,1706.8,3.1,561.95,15
20191108,070000,281.53,11.47,218.75,2514.8,4.48,568.88,15
20191108,071500,126.07,4.9,217.28,1063.27,2,543.83,15
20191108,073000,318.8,13.15,217.75,2866.2,5.14,567.52,15
20191108,074500,520.6,21.17,219.39,4587.2,8.46,557.2,15
20191108,080000,430.4,17.56,216.97,3811.73,6.99,552.07,15
20191108,081500,550.53,22.65,216.47,4896.53,9.1,547.74,15
20191108,083000,637.6,25.52,217.25,5563.33,10.44,542.31,15
20191108,084500,225.07,8.92,215.64,1925,3.64,538.93,15
20191108,090000,178.33,7.33,214.49,1570.53,2.96,541.75,15
20191108,091500,147.93,5.98,215.2,1285.33,2.42,542.97,15
20191108,093000,307.13,12.66,217.71,2733.27,5.03,558.3,15
20191108,094500,419.73,17.13,218.11,3736.13,6.87,551.61,15
20191108,100000,525.73,21.27,219.02,4653.87,8.5,558.07,15
20191108,101500,813.4,31,220.54,6847,12.7,548.34,15
20191108,103000,762.87,28.85,219.78,6355.2,12.37,523.97,15
20191108,104500,840.93,32,221.16,7079.33,13.76,522.88,15
20191108,110000,734.47,27.99,220.57,6177.53,11.8,531.85,15
20191108,111500,623.27,23.99,218.5,5258.67,10.05,534.97,15
20191108,113000,400.73,15.92,216.41,3447.87,6.47,539.38,15
20191108,114500,555,22.12,217.99,4822.87,8.93,549.71,15
20191108,120000,779.29,28.88,220.81,6386.29,12.01,540.07,14
20191108,121500,598.93,23.32,218.82,5109.07,9.69,534.96,15
20191108,123000,645.87,24.06,219.35,5297.33,9.87,541.43,15
20191108,124500,715.33,27.4,220.78,6048.8,11.39,539.83,15
20191108,130000,570.2,22.32,217.63,4860.73,9.17,536.45,15
20191108,131500,453.2,18.01,216.77,3902.47,7.37,536.49,15
20191108,133000,463.6,18.23,217.09,4014.87,7.54,529.73,15
20191108,134500,471.47,18.71,218.23,4082.73,7.65,540.85,15
20191108,140000,514,20.4,215.88,4427.87,8.23,542.26,15
20191108,141500,510.6,20.03,215.91,4334.67,8.23,533.6,15
20191108,143000,787.53,29.85,219.31,6588.13,12.53,529.11,15
20191108,144500,609.33,23.31,218.55,5105.8,9.99,521.69,15
20191108,150000,359,13.82,215.15,2988.47,5.9,518.59,15
20191108,151500,274.87,10.64,214.63,2314.2,4.35,530.07,15
20191108,153000,239.93,9.59,215.55,2067.27,3.9,538.63,15
20191108,154500,170.33,6.86,214.83,1471.6,2.78,540.13,15
20191108,160000,128.8,5.23,212.8,1112.27,2.1,541.17,15
20191108,161500,111.2,4.51,212.26,955.2,1.82,537.31,15
20191108,163000,84.8,3.36,213.56,716.67,1.4,529.53,15
20191108,164500,53.87,2.06,215.13,441.53,0.89,526.45,15
20191108,170000,38,1.38,214.93,298.47,0.62,507.63,15
20191108,171500,22.47,0.77,214.81,162.4,0.37,501.16,15
20191108,173000,3.93,0.13,215.55,16.33,0.08,437.93,15
20191108,174500,0,0.1,215.67,0,0,458.74,15
20191108,180000,0,0.1,215.7,0,0,266.41,15
20191108,181500,0,0.1,215.7,0,0,49.82,15
20191108,183000,0,0.1,215.7,0,0,45.25,15
20191108,184500,0,0.1,215.7,0,0,44.31,15
20191108,190000,0,0.1,215.7,0,0,43.35,15
20191108,191500,0,0.1,215.7,0,0,43.29,15
20191108,193000,0,0.1,215.7,0,0,42.9,15
20191108,194500,0,0.1,215.7,0,0,42.04,15
20191108,200000,0,0.1,215.7,0,0,42.62,15
20191108,201500,0,0.1,215.7,0,0,42.51,15
20191108,203000,0,0.1,215.7,0,0,42.11,15
20191108,204500,0,0.1,215.7,0,0,42.61,15
20191108,210000,0,0.1,215.7,0,0,43.17,15
20191108,211500,0,0.1,215.7,0,0,42.77,15
20191108,213000,0,0.1,215.7,0,0,42.56,15
20191108,214500,0,0.1,215.7,0,0,42.46,15
20191108,220000,0,0.1,215.7,0,0,42.83,15
20191108,221500,0,0.1,215.7,0,0,42.3,15
20191108,223000,0,0.1,215.7,0,0,41.69,15
20191108,224500,0,0.1,215.7,0,0,42.73,15
20191108,230000,0,0.1,215.7,0,0,42.81,15
20191108,231500,0,0.1,215.7,0,0,43.11,15
20191108,233000,0,0.1,215.7,0,0,43.45,15
20191108,234500,0,0.1,215.7,0,0,43.03,15
