dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191004,052100,7.44,0.18,218.43,34.11,0.13,478.41,9
20191004,053000,20.4,0.67,217.41,143.87,0.33,519.22,15
20191004,054500,48.8,1.69,218.45,366.33,0.7,560.97,15
20191004,060000,86.6,3.02,218.21,655.73,1.23,561.92,15
20191004,061500,140.4,5.29,217.99,1151.87,2.22,532.51,15
20191004,063000,199.87,7.95,219.36,1742.67,3.2,555.57,15
20191004,064500,263.13,10.85,217.82,2360.2,4.22,568.36,15
20191004,070000,332.73,13.7,218.55,2967.87,5.31,570.06,15
20191004,071500,398.73,16.57,215.91,3575.47,6.42,563.35,15
20191004,073000,467.53,19.14,216.86,4150.13,7.55,556.62,15
20191004,074500,536.27,21.77,216.05,4702.2,8.69,548.6,15
20191004,080000,596.27,24.03,215.82,5187.2,9.68,542.83,15
20191004,081500,651.53,26.09,216.37,5645.67,10.66,538.13,15
20191004,083000,709.2,28.54,214.19,6111.93,11.62,535.07,15
20191004,084500,747.2,29.6,214.45,6335.87,12.32,528.04,15
20191004,090000,837.27,32.13,216.87,6974.27,13.74,520.07,15
20191004,091500,632.47,23.93,216.79,5237,9.72,534.95,15
20191004,093000,743,28.34,218.81,6253,11.78,531.29,15
20191004,094500,864.4,32.48,220.12,7095.6,14.23,512.48,15
20191004,100000,949.8,35.19,219.5,7724.13,15.69,500.73,15
20191004,101500,970.93,35.67,219.65,7836.33,16.06,496.17,15
20191004,103000,990.33,35.98,221.24,7961.93,16.35,495.09,15
20191004,104500,995.6,36.33,220.05,7997.13,16.47,494.24,15
20191004,110000,1024.87,37.03,221.15,8190.4,16.87,494.47,15
20191004,111500,1062.93,37.12,222.68,8269.53,16.54,509.19,15
20191004,113000,803.53,28.14,219.19,6144.2,11.81,524.25,15
20191004,114500,701.27,25.77,219.77,5608.8,10.76,528.63,15
20191004,120000,477.13,18.18,217.9,4064.53,7.43,530.51,15
20191004,121500,121,5.41,215.5,1163.87,2.29,522.49,15
20191004,123000,116.8,5.32,216.56,1151.27,2.11,558.22,15
20191004,124500,79.8,3.76,216.41,812.4,1.49,557.41,15
20191004,130000,112,5.14,216.17,1111.6,2.01,566.1,15
20191004,131500,189.2,8.83,216.79,1911.93,3.41,570.53,15
20191004,133000,294.93,13.81,217.3,2997.2,5.41,563.28,15
20191004,134500,569.07,23.66,220.04,5245.07,9.43,555.73,15
20191004,140000,484.93,20.18,219.64,4429.07,8.52,530.53,15
20191004,141500,306.73,13.42,217.07,2914.4,5.55,532.85,15
20191004,143000,131.13,5.64,216.07,1221.4,2.36,528.45,15
20191004,144500,123.93,5.8,214.61,1241.33,2.33,545.71,15
20191004,150000,82.73,3.77,214.27,806.93,1.53,544.62,15
20191004,151500,75.4,3.43,215.31,736.53,1.39,548.04,15
20191004,153000,89.73,4.08,215.22,875.27,1.63,550.49,15
20191004,154500,79.33,3.59,215.3,772.13,1.45,547.79,15
20191004,160000,49.87,2.18,214.05,466,0.91,535.71,15
20191004,161500,26.47,1.09,214.43,234.27,0.49,517.87,15
20191004,163000,25.67,1.04,215.21,220.87,0.47,520.25,15
20191004,164500,16.07,0.57,215.15,119.73,0.29,501.7,15
20191004,170000,7.27,0.18,214.33,34.4,0.13,471.07,15
20191004,171500,4.47,0.11,215.52,13.6,0.09,458.97,15
20191004,173000,0.2,0.09,213.77,0,0.01,452.45,15
20191004,174500,0,0.09,213.3,0,0,181.32,15
20191004,180000,0,0.09,213.3,0,0,46.95,15
20191004,181500,0,0.09,213.3,0,0,41.89,15
20191004,183000,0,0.09,213.3,0,0,40.7,15
20191004,184500,0,0.09,213.3,0,0,43.01,15
20191004,190000,0,0.09,213.3,0,0,42.83,15
20191004,191500,0,0.09,213.3,0,0,44.35,15
20191004,193000,0,0.09,213.3,0,0,43.67,15
20191004,194500,0,0.09,213.3,0,0,41.96,15
20191004,200000,0,0.09,213.3,0,0,42.69,15
20191004,201500,0,0.09,213.3,0,0,43.27,15
20191004,203000,0,0.09,213.3,0,0,42.29,15
20191004,204500,0,0.09,213.3,0,0,43.07,15
20191004,210000,0,0.09,213.3,0,0,43.99,15
20191004,211500,0,0.09,213.3,0,0,43.01,15
20191004,213000,0,0.09,213.3,0,0,43.13,15
20191004,214500,0,0.09,213.3,0,0,43.51,15
20191004,220000,0,0.09,213.3,0,0,42.88,15
20191004,221500,0,0.09,213.3,0,0,42.93,15
20191004,223000,0,0.09,213.3,0,0,44.32,15
20191004,224500,0,0.09,213.3,0,0,44.55,15
20191004,230000,0,0.09,213.3,0,0,43.7,15
20191004,231500,0,0.09,213.3,0,0,43.68,15
20191004,233000,0,0.09,213.3,0,0,43.98,15
20191004,234500,0,0.09,213.3,0,0,43.69,15
