dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191011,000000,0,1.87,1.87,0,0,42.72,15
20191011,001500,0,1.87,1.87,0,0,42.47,15
20191011,003000,0,1.87,1.87,0,0,42.71,15
20191011,004500,0,1.87,1.87,0,0,44.67,15
20191011,010000,0,1.87,1.87,0,0,43.76,15
20191011,011500,0,1.87,1.87,0,0,43.76,14
20191011,013000,0,1.87,1.87,0,0,44.57,15
20191011,014500,0,1.87,1.87,0,0,44.44,15
20191011,020000,0,1.87,1.87,0,0,44.8,14
20191011,021500,0,1.87,1.87,0,0,45.93,15
20191011,023000,0,1.87,1.87,0,0,45.06,15
20191011,024500,0,1.87,1.87,0,0,44.55,15
20191011,030000,0,1.87,1.87,0,0,44.58,15
20191011,031500,0,1.87,1.87,0,0,44.67,15
20191011,033000,0,1.87,1.87,0,0,44.95,15
20191011,034500,0,1.87,1.87,0,0,45.52,15
20191011,040000,0,1.87,1.87,0,0,43.95,15
20191011,041500,0,1.87,1.87,0,0,44.14,15
20191011,043000,0,1.87,1.87,0,0,44.89,15
20191011,044500,0,1.87,1.87,0,0,116.18,15
20191011,050000,1.5,1.74,17.4,0.71,0.01,507.71,14
20191011,051500,10.33,0.29,218.2,59.93,0.18,495.73,15
20191011,053000,28.87,0.89,218.19,192.93,0.4,542.1,15
20191011,054500,60.4,1.93,219.73,416.73,0.83,546.49,15
20191011,060000,108.53,3.6,219.03,787.27,1.58,517.4,15
20191011,061500,167.36,6.13,218.07,1335.79,2.5,543.54,14
20191011,063000,235.33,9.19,218.45,2005.67,3.63,559.91,15
20191011,064500,304.73,12.29,218.11,2677.13,4.77,568.94,15
20191011,070000,375.2,15.25,218.43,3330.33,5.98,564.67,15
20191011,071500,445.27,18.11,218.34,3955.4,7.11,560.19,15
20191011,073000,513.73,20.56,220.09,4473.67,8.29,553.19,15
20191011,074500,577.33,23.01,218.93,5035.87,9.36,545.36,15
20191011,080000,637.33,25.1,218.67,5490.93,10.38,536.25,15
20191011,081500,693.73,27.13,219.26,5951.2,11.32,531.57,15
20191011,083000,747.6,28.92,219.09,6337.53,12.24,525.12,15
20191011,084500,796.73,30.43,219.71,6687.73,13.07,519.55,15
20191011,090000,840.87,32.05,219.89,7049.67,13.84,517.4,15
20191011,091500,882.2,33.39,219.85,7270.53,14.54,516.49,15
20191011,093000,920.64,34.5,221.08,7629.43,15.16,511.03,14
20191011,094500,954.07,35.56,220.86,7855.14,15.74,507.49,14
20191011,100000,982,36.44,219.93,8017.6,16.19,504.95,15
20191011,101500,1006.6,37.49,219.8,8243,16.37,511.48,15
20191011,103000,1028.4,37.43,221.14,8278.93,15.93,526.99,15
20191011,104500,1043.4,37.61,220.05,8278.73,15.75,533.54,15
20191011,110000,959.33,34.1,218.63,7477.4,13.98,539.57,15
20191011,111500,1086.33,37.59,220.2,8278.27,15.37,546.33,15
20191011,113000,973.6,33.7,218.25,7380.53,13.7,540.37,15
20191011,114500,1090.33,37.6,220.07,8278.87,15.61,539.22,15
20191011,120000,1042.47,35.61,219.64,7838.53,14.75,538.24,15
20191011,121500,784.33,27.99,220.03,5790.4,11.33,540.21,15
20191011,123000,570.07,20.66,218.57,4548.4,8.24,548.86,15
20191011,124500,1011.13,37.12,221.95,8235.93,15.89,526.44,15
20191011,130000,1011.6,37.09,222.01,8122.6,16.1,519.81,15
20191011,131500,550,21.71,218.96,4802.67,9.47,514.85,15
20191011,133000,619.8,24.71,219.41,5474.4,10.43,533.39,15
20191011,134500,485.73,18.59,217.75,4184.27,8,517.17,15
20191011,140000,134.87,6.36,214.81,1365.2,2.64,524.86,15
20191011,141500,142.87,24.26,218.75,5334.73,10.08,540.97,15
20191011,143000,159.43,18.81,218.21,4079.36,7.96,526.46,14
20191011,144500,166.87,21.34,217.96,4667.53,8.92,529.2,15
20191011,150000,162.67,22.32,217.81,4866.47,9.38,524.12,15
