dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191006,055700,6.33,0.14,219.83,18.67,0.11,453.17,3
20191006,060000,6.93,0.14,221.16,23.6,0.11,478.67,15
20191006,061500,9.2,0.23,220.42,44.67,0.15,495.01,15
20191006,063000,12.53,0.37,220.67,77.13,0.21,501.11,15
20191006,064500,19.73,0.71,221.06,152.87,0.35,516.75,15
20191006,070000,52.93,2.23,220.33,490.4,0.94,550.91,15
20191006,071500,33.73,1.31,219.85,285.73,0.58,534.03,15
20191006,073000,36.07,1.44,218.36,311.6,0.63,537.71,15
20191006,074500,29,1.11,219.09,239.53,0.5,530.4,15
20191006,080000,41.6,1.69,219.13,368.47,0.73,544.3,15
20191006,081500,69,0.89,218.49,189.62,0.39,614.57,13
20191006,083000,111.67,0.2,217.61,37.87,0.1,663.25,15
20191006,084500,108.13,3.31,218.11,720.07,1.29,606.31,15
20191006,090000,107.33,3.85,218.43,837.87,1.43,607.31,15
20191006,091500,161.93,5.12,218.21,1118.93,1.86,622.97,15
20191006,093000,222.67,5.78,218.09,1259.33,2.04,645.3,15
20191006,094500,249.8,11.26,219.73,2477.4,4.35,577.59,15
20191006,100000,322.53,14.45,219.96,3232.87,5.65,568.39,15
20191006,101500,202.07,9.38,218.62,2048.73,3.63,572.71,15
20191006,103000,195.33,9.01,218.31,1968.53,3.49,572.47,15
20191006,104500,137.87,6.34,217.71,1377,2.48,567.31,15
20191006,110000,183.67,8.34,218.25,1820.2,3.24,570.1,15
20191006,111500,187.13,8.78,218.29,1914.87,3.4,571.69,15
20191006,113000,190.07,8.9,218.23,1943.6,3.46,570.05,15
20191006,114500,179.13,8.23,217.61,1814.27,3.24,557.91,15
20191006,120000,148.8,6.84,217.76,1487.6,2.68,566.97,15
20191006,121500,135.87,6.22,217.57,1352.67,2.44,564.63,15
20191006,123000,133.6,6.08,217.57,1320.8,2.39,564.75,15
20191006,124500,248.87,11.8,219.21,2586.4,4.56,574.55,15
20191006,130000,225.6,10.6,218.83,2320.73,4.12,570.49,15
20191006,131500,226.87,10.21,218.76,2238.93,4.04,561.79,15
20191006,133000,183.8,8.47,218.34,1869,3.35,555.99,15
20191006,134500,165.33,7.59,218.49,1658.33,2.99,564.66,15
20191006,140000,70.4,3.05,217.41,662,1.25,545.62,15
20191006,141500,68,3,217.16,649.13,1.23,550.42,15
20191006,143000,49.47,2.1,217,454.2,0.88,543.83,15
20191006,144500,59.07,2.56,216.91,552.8,1.05,547.57,15
20191006,150000,33.47,1.35,217.05,291.53,0.59,534.29,15
20191006,151500,44.6,1.83,216.93,397.4,0.78,533.07,15
20191006,153000,41.87,1.71,216.59,368.33,0.73,539.39,15
20191006,154500,32.8,1.31,216.91,280.8,0.58,533.2,15
20191006,160000,36,1.45,216.61,312.67,0.62,534.65,15
20191006,161500,31.8,1.27,216.59,272.13,0.55,535.42,15
20191006,163000,27.07,1.02,217.06,220,0.46,526.27,15
20191006,164500,16.33,0.52,216.45,109.93,0.27,508.36,15
20191006,170000,8.27,0.19,216.13,35.6,0.13,477.77,15
20191006,171500,1.13,0.09,215.23,0,0.02,456.87,15
20191006,173000,0,0.1,215.2,0,0,428.88,15
20191006,174500,0,0.1,215.2,0,0,146.65,15
20191006,180000,0,0.1,215.2,0,0,45.79,15
20191006,181500,0,0.1,215.2,0,0,42.3,15
20191006,183000,0,0.1,215.2,0,0,42.25,15
20191006,184500,0,0.1,215.2,0,0,42.53,15
20191006,190000,0,0.1,215.2,0,0,42.88,15
20191006,191500,0,0.1,215.2,0,0,42.91,15
20191006,193000,0,0.1,215.2,0,0,42.69,15
20191006,194500,0,0.1,215.2,0,0,42.49,15
20191006,200000,0,0.1,215.2,0,0,42.82,15
20191006,201500,0,0.1,215.2,0,0,42.81,15
20191006,203000,0,0.1,215.2,0,0,43.07,15
20191006,204500,0,0.1,215.2,0,0,42.91,15
20191006,210000,0,0.1,215.2,0,0,43.19,15
20191006,211500,0,0.1,215.2,0,0,43.91,15
20191006,213000,0,0.1,215.2,0,0,45.18,15
20191006,214500,0,0.1,215.2,0,0,45.01,15
20191006,220000,0,0.1,215.2,0,0,45.11,15
20191006,221500,0,0.1,215.2,0,0,43.9,15
20191006,223000,0,0.1,215.2,0,0,44.13,15
20191006,224500,0,0.1,215.2,0,0,44.09,15
20191006,230000,0,0.1,215.2,0,0,44.2,15
20191006,231500,0,0.1,215.2,0,0,44.43,15
20191006,233000,0,0.1,215.2,0,0,46.2,15
20191006,234500,0,0.1,215.2,0,0,46.67,15
