dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191017,000000,0,1.87,1.87,0,0,44,15
20191017,001500,0,1.87,1.87,0,0,44.27,15
20191017,003000,0,1.87,1.87,0,0,45.71,15
20191017,004500,0,1.87,1.87,0,0,44.55,15
20191017,010000,0,1.87,1.87,0,0,44.85,15
20191017,011500,0,1.87,1.87,0,0,45.32,15
20191017,013000,0,1.87,1.87,0,0,43.64,15
20191017,014500,0,1.87,1.87,0,0,43.97,15
20191017,020000,0,1.87,1.87,0,0,45.24,15
20191017,021500,0,1.87,1.87,0,0,45.33,15
20191017,023000,0,1.87,1.87,0,0,45.8,15
20191017,024500,0,1.87,1.87,0,0,45.13,15
20191017,030000,0,1.87,1.87,0,0,44.33,15
20191017,031500,0,1.87,1.87,0,0,45.28,15
20191017,033000,0,1.87,1.87,0,0,45.33,15
20191017,034500,0,1.87,1.87,0,0,45.97,15
20191017,040000,0,1.87,1.87,0,0,46.45,15
20191017,041500,0,1.87,1.87,0,0,45.59,15
20191017,043000,0,1.87,1.87,0,0,49.12,15
20191017,044500,0,1.87,1.87,0,0,271.13,15
20191017,050000,2.47,1.29,73.69,6.87,0.04,505.63,15
20191017,051500,15.87,0.56,218.28,117.4,0.29,505.8,15
20191017,053000,35.73,1.42,217.6,306.8,0.63,531.14,15
20191017,054500,22.73,0.86,216.43,183.6,0.41,509.77,15
20191017,060000,15.47,0.52,216.86,108.93,0.27,498.41,15
20191017,061500,22.6,0.88,216.07,187.6,0.42,509.11,15
20191017,063000,32.4,1.35,215.57,288.13,0.6,521.52,15
20191017,064500,37.13,1.53,216.67,329.13,0.68,525.01,15
20191017,070000,44.47,1.86,214.51,392.93,0.79,529.35,15
20191017,071500,57.8,2.49,212.13,525.33,1.03,536.93,15
20191017,073000,94.4,4.26,213.66,909.07,1.71,546.48,15
20191017,074500,154.4,7.2,213.07,1531.93,2.78,560.69,15
20191017,080000,175.47,8.13,212.72,1729,3.14,560.9,15
20191017,081500,155.27,7.18,212.97,1527.73,2.8,554.94,15
20191017,083000,135.53,6.23,213.07,1325.67,2.45,552.87,15
20191017,084500,139.87,6.44,212.42,1361.33,2.53,551.67,15
20191017,090000,138.27,6.45,214.17,1379.6,2.55,552.37,15
20191017,091500,110.73,5.16,215.77,1112.53,2.06,550.64,15
20191017,093000,122.73,5.81,214.49,1245,2.3,552.19,15
20191017,094500,155.8,7.12,215.2,1529.6,2.82,552.95,15
20191017,100000,160.07,7.25,215.53,1560.47,2.9,549.91,15
20191017,101500,144.93,6.53,215.01,1403.6,2.63,544.85,15
20191017,103000,130.73,5.91,214.53,1267,2.37,545.13,15
20191017,104500,105.6,4.77,215.91,1028.6,1.94,543.64,15
20191017,110000,165.67,7.42,215.89,1599.4,2.96,552.24,15
20191017,111500,280.8,12.54,217.29,2724.07,4.97,556.49,15
20191017,113000,378.07,16.7,219.11,3659.33,6.7,554.09,15
20191017,114500,471.67,20.68,219.81,4544.73,8.42,549.51,15
20191017,120000,854.6,31.99,222.57,7104.07,13.23,545.33,15
20191017,121500,567.8,23.53,221.4,5203.93,10.11,522.42,15
20191017,123000,311,13.85,218.47,3028.27,5.71,537.37,15
20191017,124500,244.53,11.45,217.35,2486.27,4.61,546.58,15
20191017,130000,231.6,10.73,216.57,2324,4.33,546.36,15
20191017,131500,220.2,10.34,215.95,2231.2,4.13,549.43,15
20191017,133000,255.27,12.02,214.89,2580.67,4.76,552.65,15
20191017,134500,302.87,14.58,214.57,3127.53,5.78,549.79,15
20191017,140000,379.47,18.18,216.39,3933.8,7.32,545.68,15
20191017,141500,311.87,17.48,217.18,3809.33,7.11,544.12,15
20191017,143000,263.73,13.74,216.3,2971.27,5.49,548.87,15
20191017,144500,209.13,14.98,217.61,3267.87,6.09,542.49,15
20191017,150000,140.07,11.28,216.67,2439.27,4.58,541.71,15
20191017,151500,160.29,17.48,218.01,3811.36,7.29,535.34,14
20191017,153000,107.27,8.63,214.75,1865.27,3.62,520.39,15
20191017,154500,95.33,5.69,213.62,1214.93,2.35,528.59,15
20191017,160000,98.33,5,214.64,1072.27,2.08,528.99,15
