dia_mes_ano,hora_minuto,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,n
20191017,134500,349.76,7.69,0.26,0,0,63.47,0.18,0,0,0.43,31.92,117,3.81,15
20191017,140000,447.46,8.06,0.27,0,0,66.48,0.18,0,0,0.44,32.09,156,5.23,15
20191017,141500,422.86,7.69,0.26,0,0,63.47,0.18,0,0,0.43,32.09,173.57,4.85,14
20191017,143000,324.77,7.5,0.25,0,0,61.85,0.17,0,0,0.43,32.19,165,4.17,15
20191017,144500,384.47,7.89,0.26,0,0,65.13,0.18,0,0,0.42,32.14,163.93,5.61,14
20191017,150000,285.37,7.79,0.26,0,0,64.27,0.18,0,0,0.43,31.78,180,5.94,15
20191017,151500,455.3,8.7,0.29,0,0,71.78,0.2,0,0,0.44,32.58,186.43,7.89,14
20191017,153000,219.4,7.92,0.26,0,0,65.35,0.18,0,0,0.44,32.11,180,6.74,15
20191017,154500,147.88,7.94,0.26,0,0,65.54,0.18,0,0,0.43,31.77,177,5.05,15
20191017,160000,147.88,7.14,0.24,0,0,58.88,0.16,0,0,0.43,31.75,186,5.05,15
20191017,161500,182.38,6.86,0.23,0,0,56.58,0.16,0,0,0.43,32.21,180,4.79,15
20191017,163000,77.67,7.64,0.25,0,0,63.02,0.17,0,0,0.43,31.6,165,2.48,15
20191017,164500,50.7,7.52,0.25,0,0,62.04,0.17,0,0,0.44,31.01,156,2.22,15
20191017,170000,34.18,7.58,0.25,0,0,62.54,0.17,0,0,0.44,30.28,147,2.13,15
20191017,171500,15.75,9.73,0.32,0,0,80.24,0.22,0,0,0.45,29.39,112.5,5.13,14
20191017,173000,1.64,8.35,0.28,0,0,68.86,0.19,0,0,0.45,28.68,114,5.14,15
20191017,174500,0.17,8.86,0.29,0,0,73.11,0.2,0,0,0.46,27.64,105,3.46,15
20191017,180000,0.17,10.26,0.34,0,0,84.66,0.23,0,0,0.46,27.14,117,3.28,15
20191017,181500,0.04,11.96,0.4,0,0,98.67,0.27,0,0,0.45,26.66,135,0.35,15
20191017,183000,0.61,13.84,0.46,0,0,114.19,0.31,0,0,0.46,26.36,108,3.55,15
20191017,184500,0.3,13.32,0.44,0,0,109.9,0.3,0,0,0.47,25.8,93,2.13,15
20191017,190000,0.21,10.65,0.35,0,0,87.85,0.24,0,0,0.45,25.96,93,3.46,15
20191017,191500,0.34,8.44,0.28,0,0,69.64,0.19,0,0,0.45,25.87,96,2.04,15
20191017,193000,0.34,8.05,0.27,0,0,66.38,0.18,0,0,0.44,25.99,99,5.5,15
20191017,194500,0.04,8.14,0.27,0,0,67.14,0.18,0,0,0.44,26.37,108,4.61,15
20191017,200000,0.25,8.6,0.29,0,0,70.97,0.19,0,0,0.45,25.3,108,2.04,15
20191017,201500,0.48,9.05,0.3,0,0,74.71,0.21,0,0,0.45,24.97,90,0,15
20191017,203000,0,9.31,0.31,0,0,76.82,0.21,0,0,0.44,23.82,198,1.24,15
20191017,204500,0.04,11.05,0.37,0,0,91.18,0.25,0,0,0.45,23.13,135,2.04,15
20191017,210000,0.69,9.94,0.33,0,0,82.04,0.23,0,0,0.44,22.95,135,0.35,15
20191017,211500,0.17,8.95,0.3,0,0,73.84,0.2,0,0,0.44,24.45,126,3.72,15
20191017,213000,0.04,7.65,0.25,0,0,63.1,0.17,0,0,0.44,25.83,120,4.26,15
20191017,214500,0,6.81,0.23,0,0,56.15,0.15,0,0,0.44,25.59,123,4.61,15
20191017,220000,0.65,6.72,0.22,0,0,55.43,0.15,0,0,0.43,25.28,96,7.36,15
20191017,221500,0.34,6.38,0.21,0,0,52.62,0.14,0,0,0.44,25.99,96,12.15,15
20191017,223000,0.61,6.42,0.21,0,0,52.97,0.15,0,0,0.43,25.75,84,7.36,15
20191017,224500,0.04,6.51,0.22,0,0,53.72,0.15,0,0,0.44,25.47,78,8.96,15
20191017,230000,0,6.85,0.23,0,0,56.53,0.15,0,0,0.45,24.81,75,8.07,15
20191017,231500,0.34,7.29,0.24,0,0,60.17,0.16,0,0,0.45,24.5,87,7.09,15
20191017,233000,0,7.62,0.25,0,0,62.87,0.17,0,0,0.45,24.37,87,7.89,15
20191017,234500,0.04,7.6,0.25,0,0,62.7,0.17,0,0,0.44,24.3,78,7,15
