dia_mes_ano,hora_minuto,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,n
20191014,124500,664.82,3.55,0.12,0,0,29.32,0.08,0,0,0.43,34.95,240,8.51,15
20191014,130000,980.4,3.98,0.13,0,0,32.8,0.09,0,0,0.42,35.35,201,9.31,15
20191014,131500,948.67,4.03,0.14,0,0,33.28,0.09,0,0,0.42,35.73,186,10.29,15
20191014,133000,888.25,4.32,0.14,0,0,35.68,0.1,0,0,0.43,35.65,180,10.02,15
20191014,134500,490.56,4.29,0.14,0,0,35.37,0.1,0,0,0.42,35.19,246,8.16,15
20191014,140000,788.83,4.41,0.15,0,0,36.38,0.1,0,0,0.43,35.18,243,11.44,15
20191014,141500,846.47,4.36,0.15,0,0,35.95,0.1,0,0,0.44,35.9,222,8.78,15
20191014,143000,720.61,4.48,0.15,0,0,36.99,0.1,0,0,0.42,35.66,216,12.24,15
20191014,144500,493.61,4.92,0.16,0,0,40.64,0.11,0,0,0.42,34.76,237,10.37,15
20191014,150000,545.03,5.88,0.2,0,0,48.53,0.13,0,0,0.43,35.18,198,10.37,15
20191014,151500,514.23,7.18,0.24,0,0,59.27,0.16,0,0,0.42,35.68,234,12.77,15
20191014,153000,357.56,7.36,0.24,0,0,60.69,0.17,0,0,0.43,34.75,231,13.21,15
20191014,154500,413.75,7.08,0.23,0,0,58.43,0.16,0,0,0.42,35.46,234,10.55,15
20191014,160000,367.08,6.4,0.21,0,0,52.83,0.15,0,0,0.43,35.44,219,9.58,15
20191014,161500,206.97,6.19,0.21,0,0,51.03,0.14,0,0,0.43,33.51,132,10.29,15
20191014,163000,77.14,4.7,0.16,0,0,38.81,0.11,0,0,0.44,29.96,195,10.37,15
20191014,164500,50.44,5.5,0.18,0,0,45.4,0.13,0,0,0.44,28.78,189,10.64,15
20191014,170300,30.34,5.48,0.18,0,0,45.21,0.12,0,0,0.44,27.81,200.45,12.57,11
20191014,171500,6.83,6.04,0.2,0,0,49.85,0.14,0,0,0.45,27.17,138,10.91,15
20191014,173000,0,5.73,0.19,0,0,47.26,0.13,0,0,0.44,26.61,171,8.16,15
20191014,174500,0,5.37,0.18,0,0,44.34,0.12,0,0,0.44,26.3,168,6.83,15
20191014,180000,0,5.67,0.19,0,0,46.75,0.13,0,0,0.45,26.07,183,8.16,15
20191014,181500,0.3,5.63,0.19,0,0,46.49,0.13,0,0,0.44,25.86,177,6.47,15
20191014,183000,0.17,5.35,0.18,0,0,44.16,0.12,0,0,0.43,25.71,150,3.81,15
20191014,184500,0.04,4.95,0.17,0,0,40.85,0.11,0,0,0.45,25.57,147,4.34,15
20191014,190000,0,4.73,0.16,0,0,39.01,0.11,0,0,0.44,25.38,156,3.28,15
20191014,191500,0.04,4.6,0.15,0,0,37.96,0.11,0,0,0.46,25.18,159,0.8,15
20191014,193000,0.44,5.43,0.18,0,0,44.77,0.12,0,0,0.43,25.03,156,0.62,15
20191014,194500,0.48,5.49,0.18,0,0,45.26,0.12,0,0,0.44,24.82,120,3.99,15
20191014,200000,0,4.95,0.17,0,0,40.82,0.11,0,0,0.44,24.9,108,6.03,15
20191014,201500,0.44,5.59,0.19,0,0,46.09,0.13,0,0,0.45,24.7,105,7.8,15
20191014,203000,0.3,5.34,0.18,0,0,44.05,0.12,0,0,0.44,24.53,165,2.39,15
20191014,204500,0,5.71,0.19,0,0,47.09,0.13,0,0,0.44,24.02,141,2.39,15
20191014,210000,0,5.56,0.19,0,0,45.83,0.12,0,0,0.45,23.95,132,2.04,15
20191014,211500,0.17,5.62,0.19,0,0,46.34,0.13,0,0,0.45,23.92,129,1.24,15
20191014,213000,0.08,5.25,0.17,0,0,43.28,0.12,0,0,0.44,23.98,159,2.04,15
20191014,214500,0,4.84,0.16,0,0,39.89,0.11,0,0,0.44,23.79,144.64,2.76,14
20191014,220000,0.52,4.89,0.16,0,0,40.31,0.11,0,0,0.44,23.8,120,2.75,15
20191014,221500,0.3,4.58,0.15,0,0,37.78,0.1,0,0,0.44,23.92,138,4.97,15
20191014,223000,0,4.51,0.15,0,0,37.19,0.1,0,0,0.44,23.65,177,1.15,15
20191014,224500,0.52,4.79,0.16,0,0,39.53,0.11,0,0,0.45,23.07,102,2.84,15
20191014,230000,0.57,4.93,0.16,0,0,40.68,0.11,0,0,0.44,23,180,0,15
20191014,231500,0.97,4.9,0.16,0,0,40.46,0.11,0,0,0.45,22.57,180,0.09,15
20191014,233000,0.65,5.11,0.17,0,0,42.12,0.12,0,0,0.44,22.91,177,0.27,15
20191014,234500,0.04,5.26,0.17,0,0,43.41,0.12,0,0,0.44,23,153,1.86,15
