dia_mes_ano,hora_minuto,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,n
20191008,000100,0.18,5.96,0.2,0,0,49.15,0.14,0,0,0.45,18.55,173.57,2.09,14
20191008,001500,0,6.5,0.22,0,0,53.66,0.15,0,0,0.44,18.64,165,3.19,15
20191008,003000,0.04,5.87,0.2,0,0,48.4,0.13,0,0,0.44,18.66,138,4.43,15
20191008,004500,0.04,6.03,0.2,0,0,49.74,0.14,0,0,0.45,18.72,93,9.75,15
20191008,010000,0.25,5.27,0.18,0,0,43.48,0.12,0,0,0.43,18.8,99,8.69,15
20191008,011500,0.08,4.72,0.16,0,0,38.94,0.11,0,0,0.44,18.83,102,9.13,15
20191008,013000,0,4.61,0.15,0,0,38.02,0.11,0,0,0.43,18.93,105,10.73,15
20191008,014500,0,3.89,0.13,0,0,32.08,0.09,0,0,0.45,18.96,108,8.96,15
20191008,020000,0.04,3.53,0.12,0,0,29.11,0.08,0,0,0.44,19,102,8.25,15
20191008,021500,0.48,3.4,0.11,0,0,28.05,0.08,0,0,0.45,18.93,105,7.63,15
20191008,023000,0,3.16,0.11,0,0,26.07,0.07,0,0,0.45,18.92,96,10.29,15
20191008,024500,0,2.75,0.09,0,0,22.65,0.06,0,0,0.44,19.06,102,8.16,15
20191008,030000,0,2.62,0.09,0,0,21.6,0.06,0,0,0.46,19.02,93,9.66,15
20191008,031500,0.04,2.43,0.08,0,0,20.03,0.06,0,0,0.45,19.16,90,12.41,15
20191008,033000,0.34,2.25,0.07,0,0,18.54,0.05,0,0,0.45,19.2,105,12.32,15
20191008,034500,0,2.43,0.08,0,0,20.04,0.05,0,0,0.46,19.04,87,13.57,15
20191008,040000,0.04,2.37,0.08,0,0,19.55,0.05,0,0,0.45,18.97,84,11.97,15
20191008,041500,0,2.3,0.08,0,0,18.95,0.05,0,0,0.45,18.93,114,5.94,15
20191008,043000,0,2.23,0.07,0,0,18.38,0.05,0,0,0.45,18.78,156,1.42,15
20191008,044500,0,2.37,0.08,0,0,19.55,0.05,0,0,0.46,18.72,108,6.38,15
20191008,050000,0.04,2.34,0.08,0,0,19.3,0.05,0,0,0.45,18.93,96,7,15
20191008,051500,2.47,2.33,0.08,0,0,19.23,0.05,0,0,0.46,19.1,102,7.09,15
20191008,053000,13.29,2.37,0.08,0,0,19.53,0.05,0,0,0.45,19.14,90,7,15
20191008,054500,20.43,2.39,0.08,0,0,19.71,0.05,0,0,0.45,19.27,117,3.37,15
20191008,060000,27.44,2.6,0.09,0,0,21.44,0.06,0,0,0.46,19.28,150,2.48,15
20191008,061500,35.63,2.6,0.09,0,0,21.42,0.06,0,0,0.47,19.32,126,3.9,15
20191008,063000,90.89,2.73,0.09,0,0,22.54,0.06,0,0,0.45,19.8,120,3.1,15
20191008,064500,119.98,3.12,0.1,0,0,25.75,0.07,0,0,0.46,20.24,117,5.5,15
20191008,070000,167.97,3.2,0.11,0,0,26.38,0.07,0,0,0.46,20.73,87,9.04,15
20191008,071500,263.82,2.75,0.09,0,0,22.71,0.06,0,0,0.46,21.6,81,11.53,15
20191008,073000,369.33,2.62,0.09,0,0,21.56,0.06,0,0,0.45,22.75,90,16.76,15
20191008,074500,303.22,2.73,0.09,0,0,22.55,0.06,0,0,0.46,22.4,96,13.39,15
20191008,080000,304.81,3.01,0.1,0,0,24.83,0.07,0,0,0.44,23.02,105,11.26,15
20191008,081500,275.86,3.05,0.1,0,0,25.19,0.07,0,0,0.46,23.16,111,12.32,15
20191008,083000,204.07,3.54,0.12,0,0,29.18,0.08,0,0,0.44,22.73,81,16.05,15
20191008,084500,140.87,4.16,0.14,0,0,34.35,0.1,0,0,0.43,22.64,75,12.24,15
20191008,090000,156.34,4.47,0.15,0,0,36.88,0.1,0,0,0.45,22.88,93,8.51,15
20191008,091500,212.53,4.14,0.14,0,0,34.18,0.09,0,0,0.44,23.2,96,6.74,15
20191008,093000,305.74,4.01,0.13,0,0,33.06,0.09,0,0,0.44,23.85,78,14.72,15
20191008,094500,445.08,3.92,0.13,0,0,32.35,0.09,0,0,0.46,24.97,111,10.11,15
20191008,100000,487.39,3.68,0.12,0,0,30.39,0.08,0,0,0.44,26.73,111,5.67,15
20191008,101500,381.89,3.74,0.12,0,0,30.86,0.08,0,0,0.45,25.99,93,13.65,15
20191008,103000,373.29,3.67,0.12,0,0,30.28,0.08,0,0,0.45,25.91,93,7.8,15
20191008,104500,354.78,3.42,0.11,0,0,28.2,0.08,0,0,0.44,26.34,105,7.63,15
20191008,110000,391.67,3.45,0.12,0,0,28.46,0.08,0,0,0.44,26.36,90,8.6,15
20191008,111500,216.1,3.26,0.11,0,0,26.91,0.07,0,0,0.45,26.36,156,4.79,15
20191008,113000,289.34,3.54,0.12,0,0,29.19,0.08,0,0,0.45,26.65,150,8.07,15
20191008,114500,325.3,3.45,0.11,0,0,28.49,0.08,0,0,0.44,26.48,96,8.42,15
20191008,120000,242.93,3.37,0.11,0,0,27.8,0.08,0,0,0.45,27.24,81,3.1,15
20191008,121500,80.05,3.26,0.11,0,0,26.92,0.07,0,0,0.44,26.85,249,3.37,15
20191008,123000,343.94,3.47,0.12,0,0,28.6,0.08,0,0,0.43,26.5,141,5.76,15
20191008,124500,906.23,3.6,0.12,0,0,29.71,0.08,0,0,0.44,28.48,69,10.29,15
20191008,130000,814.61,3.53,0.12,0,0,29.13,0.08,0,0,0.45,28.57,72,12.77,15
20191008,131500,467.16,3.3,0.11,0,0,27.25,0.08,0,0,0.43,28.36,111,8.25,15
20191008,133000,406.21,3.22,0.11,0,0,26.54,0.07,0,0,0.43,28,66,7.27,15
20191008,134500,449.45,3.28,0.11,0,0,27.07,0.08,0,0,0.44,28.1,87,9.22,15
20191008,140000,315.39,3.53,0.12,0,0,29.12,0.08,0,0,0.43,27.73,63,7.8,15
20191008,141500,346.98,3.47,0.12,0,0,28.67,0.08,0,0,0.44,28.14,90,5.59,15
20191008,143000,318.29,3.33,0.11,0,0,27.49,0.08,0,0,0.44,30.06,180,4.08,15
20191008,144500,124.87,3.62,0.12,0,0,29.87,0.08,0,0,0.44,27.62,156,3.72,15
20191008,150000,129.9,3.89,0.13,0,0,32.09,0.09,0,0,0.45,27.37,180,3.37,15
20191008,151500,113.77,4.03,0.13,0,0,33.28,0.09,0,0,0.44,27.41,246,7.36,15
20191008,153000,146.29,4.15,0.14,0,0,34.25,0.1,0,0,0.45,27.48,192,4.34,15
20191008,154500,139.41,3.71,0.12,0,0,30.59,0.08,0,0,0.43,27.31,177,4.17,15
20191008,160000,61.41,3.5,0.12,0,0,28.85,0.08,0,0,0.44,26.75,192,4.34,15
20191008,161500,39.73,4.3,0.14,0,0,35.5,0.1,0,0,0.44,26.17,162,3.01,15
20191008,163000,47,3.98,0.13,0,0,32.81,0.09,0,0,0.45,25.83,183,6.65,15
20191008,164500,33.78,3.57,0.12,0,0,29.43,0.08,0,0,0.45,25.35,207,7.36,15
20191008,170000,11,3.95,0.13,0,0,32.57,0.09,0,0,0.44,24.86,186,6.92,15
20191008,171500,0.25,4.89,0.16,0,0,40.34,0.11,0,0,0.47,24.42,183,6.74,15
20191008,173000,1.08,5.01,0.17,0,0,41.3,0.11,0,0,0.46,24.15,183,6.83,15
20191008,174500,0.04,7.39,0.25,0,0,60.97,0.17,0,0,0.5,23.86,204,8.78,15
20191008,180000,0.17,5.6,0.19,0,0,46.23,0.13,0,0,0.48,23.53,159,4.08,15
20191008,181500,0.48,4.86,0.16,0,0,40.05,0.11,0,0,0.47,23.38,165,4.7,15
20191008,183000,0,4.17,0.14,0,0,34.37,0.09,0,0,0.46,23.07,177,3.64,15
20191008,184500,0,4.32,0.14,0,0,35.66,0.1,0,0,0.46,22.9,174,2.39,15
20191008,190000,0.38,5.22,0.17,0,0,43.05,0.12,0,0,0.47,22.7,177,5.23,15
20191008,191500,0.17,5.45,0.18,0,0,44.94,0.12,0,0,0.47,22.53,159,3.55,15
20191008,193000,0.04,4.52,0.15,0,0,37.27,0.1,0,0,0.46,22.45,153,4.52,15
20191008,194500,0.3,4.3,0.14,0,0,35.47,0.1,0,0,0.45,22.27,147,4.61,15
20191008,200000,0.08,3.97,0.13,0,0,32.78,0.09,0,0,0.45,22.16,153,3.28,15
20191008,201500,0.52,3.96,0.13,0,0,32.7,0.09,0,0,0.45,21.93,132,1.95,15
20191008,203000,0,3.48,0.12,0,0,28.68,0.08,0,0,0.46,21.77,126,3.01,15
20191008,204500,0.29,3.34,0.11,0,0,27.51,0.08,0,0,0.45,21.75,153,2.75,15
20191008,210000,0.25,4.27,0.14,0,0,35.24,0.1,0,0,0.45,21.6,153,1.42,15
20191008,211500,0.38,4.19,0.14,0,0,34.57,0.1,0,0,0.45,21.55,144,1.86,15
20191008,213000,0.21,3.45,0.11,0,0,28.49,0.08,0,0,0.46,21.45,138,2.75,15
20191008,214500,0.21,3.19,0.11,0,0,26.35,0.07,0,0,0.47,21.41,138,2.57,15
20191008,220000,0.04,2.7,0.09,0,0,22.3,0.06,0,0,0.46,21.43,147,3.46,15
20191008,221500,0.38,2.45,0.08,0,0,20.18,0.06,0,0,0.45,21.37,141,3.72,15
20191008,223000,0.44,2.51,0.08,0,0,20.67,0.06,0,0,0.47,21.41,129,6.47,15
20191008,224500,0,2.83,0.09,0,0,23.33,0.06,0,0,0.44,21.28,111,6.21,15
20191008,230000,0.17,2.89,0.1,0,0,23.89,0.07,0,0,0.46,20.96,108,7,15
20191008,231500,0.17,2.77,0.09,0,0,22.87,0.06,0,0,0.47,20.75,111,5.05,15
20191008,233000,0.17,2.95,0.1,0,0,24.35,0.07,0,0,0.46,20.68,120,4.79,15
20191008,234500,0.08,2.56,0.09,0,0,21.15,0.06,0,0,0.45,20.67,111,5.5,15
