dia,Vd1,Pd,Nloss,Vd2,m,x_gauss,SR
20191007,NA,NA,NA,NA,NA,NA,NA
20191007,NA,NA,NA,NA,NA,NA,NA
20191007,NA,NA,NA,NA,NA,NA,NA
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
20191007,0.014807452466640636,3e-6,4.5e-8,0.014813864906099358,0.030255280607270858,0.008774689663474607,0.6597052797357368
