dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200402,134100,2067,9.6,3.96,215.4,534.1,246
20200402,134200,2622,12.14,5.23,216.1,537.1,318
20200402,134300,8280,37.17,14.96,222.7,562.3,1004
20200402,134400,8280,37.17,15,222.6,561.5,1026
20200402,134500,8279,37.17,15.04,222.7,559.1,1035
20200402,134600,8277,37.2,15.46,222.5,545.8,1023
20200402,134700,8088,36.27,15.19,222.4,540.5,997
20200402,134800,8016,35.98,15.54,222.5,523.7,988
20200402,134900,7887,35.45,15.41,222.5,523.8,974
20200402,135000,7797,35.07,15.28,222.3,515.2,966
20200402,135100,7749,34.92,15.23,221.9,516.1,963
20200402,135200,7728,34.83,15.21,221.7,520.1,960
20200402,135300,7638,34.46,15.04,221.6,519.5,948
20200402,135400,7583,34.2,14.77,221.5,518.3,945
20200402,135500,2607,9.23,3.58,215.1,526.1,313
20200402,135600,1484,6.9,2.98,214.5,506,185
20200402,135700,1464,6.83,2.89,214.3,513.5,181
20200402,135800,1476,6.88,2.9,214.5,515.3,182
20200402,135900,1527,7.12,2.96,214.8,524.5,185
20200402,140000,1602,7.47,3.08,215,526.1,193
20200402,140100,1692,7.88,3.23,215,529.4,202
