dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200413,054800,3,0.08,0.07,220,458.9,4
20200413,054900,6,0.09,0.08,219.8,466.3,6
20200413,055000,12,0.11,0.09,219.8,471.9,7
20200413,055100,18,0.12,0.1,219.1,467.7,7
20200413,055200,24,0.14,0.11,219.2,477.1,9
20200413,055300,27,0.16,0.13,219.4,462.6,9
20200413,055400,33,0.18,0.13,219.4,471.1,9
20200413,055500,39,0.21,0.14,219.1,482.3,10
20200413,055600,47,0.23,0.15,219.1,496.6,12
20200413,055700,51,0.25,0.17,219.1,497.2,12
20200413,055800,42,0.25,0.18,219.1,481,13
20200413,055900,65,0.31,0.19,219.1,496.6,13
20200413,060000,69,0.33,0.19,219.1,502.8,13
20200413,060100,75,0.36,0.21,219.2,493.7,15
20200413,060200,81,0.39,0.22,219,504.9,15
20200413,060300,90,0.42,0.23,219,505.1,16
20200413,060400,96,0.45,0.25,218.9,506.1,16
20200413,060500,102,0.48,0.26,219,512.2,18
20200413,060600,114,0.54,0.27,219,522.4,18
20200413,060700,132,0.62,0.3,218.9,536.1,19
20200413,060800,154,0.71,0.34,218.8,542.5,21
20200413,060900,171,0.8,0.36,218.8,544.8,24
20200413,061000,183,0.85,0.38,218.8,552.3,25
20200413,061100,192,0.89,0.39,219,558.2,24
20200413,061200,204,0.95,0.41,219,569,24
20200413,061300,219,1.01,0.43,219.1,577.4,22
20200413,061400,240,1.1,0.47,219.1,578,24
20200413,061500,303,1.4,0.64,219.1,517.3,27
20200413,061600,339,1.55,0.66,219.2,562,45
20200413,061700,363,1.66,0.69,219.3,564.1,59
20200413,061800,384,1.76,0.73,219.2,566.4,62
20200413,061900,406,1.87,0.77,219.2,570.1,66
20200413,062000,429,1.96,0.79,218.9,577.2,70
20200413,062100,455,2.09,0.88,218.9,557.2,73
20200413,062200,478,2.2,0.94,219,541.7,76
20200413,062300,504,2.31,1.03,218.9,525.8,79
20200413,062400,540,2.48,1.13,219,503.6,83
20200413,062500,570,2.61,1.18,219.2,506.2,85
20200413,062600,606,2.78,1.24,219.3,517,89
20200413,062700,634,2.91,1.28,219.3,519.8,92
20200413,062800,665,3.05,1.35,219.1,518.6,97
20200413,062900,693,3.18,1.39,219.1,522.3,100
20200413,063000,735,3.37,1.45,219.1,527.3,103
20200413,063100,768,3.51,1.51,219.2,527.4,108
20200413,063200,795,3.64,1.57,219.3,527.6,111
20200413,063300,825,3.77,1.6,219.3,528.3,115
20200413,063400,867,3.95,1.67,219.4,537.2,118
20200413,063500,909,4.15,1.75,219.4,538.9,123
20200413,063600,945,4.31,1.8,219.7,541.6,127
20200413,063700,982,4.47,1.88,219.7,537.4,132
20200413,063800,1011,4.63,1.94,219.7,542,135
20200413,063900,1050,4.79,2,219.8,541.6,141
20200413,064000,1095,4.98,2.04,220.4,553,144
20200413,064100,1131,5.15,2.1,220.5,557,146
