dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200501,055400,0,0.11,0.07,220.5,482.4,6
20200501,055500,12,0.1,0.09,220.5,473.3,6
20200501,055600,15,0.11,0.1,220.4,461.4,7
20200501,055700,23,0.13,0.1,220.3,492.2,9
20200501,055800,27,0.16,0.12,220.3,484.3,9
20200501,055900,33,0.18,0.13,220.5,495.6,10
20200501,060000,40,0.2,0.14,220.5,499,10
20200501,060100,48,0.23,0.16,220.5,503,10
20200501,060200,54,0.26,0.16,220.6,509.1,12
20200501,060300,60,0.29,0.18,220.7,508.8,13
20200501,060400,67,0.32,0.2,220.7,512,13
20200501,060500,78,0.36,0.21,220.8,499.9,15
20200501,060600,96,0.45,0.24,220.7,530.8,19
20200501,060700,117,0.55,0.26,220.7,559,25
20200501,060800,132,0.61,0.28,220.6,562.9,27
20200501,060900,144,0.66,0.3,220.3,565.6,30
20200501,061000,156,0.72,0.32,220.4,576.1,33
20200501,061100,165,0.77,0.33,220.5,575.8,35
20200501,061200,180,0.83,0.36,220.4,574,38
20200501,061300,204,0.93,0.45,220.4,510.6,41
20200501,061400,225,1.03,0.49,220.5,518.5,44
20200501,061500,252,1.15,0.54,220.8,514.5,47
20200501,061600,279,1.28,0.59,220.7,522.9,50
20200501,061700,309,1.42,0.66,220.8,509.7,51
20200501,061800,337,1.55,0.7,220.7,525.7,56
20200501,061900,363,1.65,0.74,220.7,524.9,60
20200501,062000,387,1.77,0.79,220.6,528.3,62
20200501,062100,414,1.89,0.84,220.6,524.3,66
20200501,062200,439,2,0.88,220.4,532.5,70
20200501,062300,465,2.11,0.92,220.5,533.2,74
20200501,062400,495,2.25,0.99,220.5,529.3,77
20200501,062500,523,2.38,1.04,220.6,533.4,80
20200501,062600,558,2.53,1.07,220.5,547.9,85
20200501,062700,586,2.67,1.14,220.7,539.7,88
20200501,062800,606,2.75,1.2,220.7,531.6,92
20200501,062900,621,2.84,1.25,220.6,529,95
20200501,063000,645,2.93,1.33,220.9,509.9,100
20200501,063100,691,3.14,1.36,221,537.5,103
20200501,063200,735,3.33,1.4,221.1,546.6,106
20200501,063300,768,3.49,1.47,221.1,545.8,109
20200501,063400,801,3.63,1.51,221.1,548.6,115
20200501,063500,738,3.3,1.58,220.9,520.1,118
20200501,063600,864,3.91,1.63,221.1,547,123
20200501,063700,898,4.1,1.65,221,558.5,126
20200501,063800,943,4.27,1.74,221.2,558.8,130
20200501,063900,975,4.42,1.81,221.4,553.9,133
20200501,064000,1008,4.56,1.87,221.4,558.6,138
20200501,064100,1040,4.7,1.92,221.5,554.7,143
20200501,064200,1073,4.85,1.99,221.5,557.3,146
20200501,064300,1101,4.98,2.03,221.4,563.2,150
20200501,064400,1153,5.21,2.08,221.5,573.2,153
20200501,064500,1188,5.36,2.12,221.6,570.2,158
20200501,064600,1221,5.53,2.2,221.5,567.4,162
20200501,064700,1254,5.68,2.28,221.6,567.1,167
20200501,064800,1290,5.84,2.3,221.5,571.5,170
20200501,064900,1320,5.95,2.33,221.6,580.1,175
20200501,065000,1362,6.15,2.41,221.7,575.5,179
20200501,065100,1409,6.35,2.53,221.9,566.5,184
20200501,065200,1436,6.52,2.61,221.7,569.5,187
20200501,065300,1490,6.72,2.65,221.9,578,191
20200501,065400,1533,6.92,2.67,221.9,580.9,197
20200501,065500,1566,7.07,2.78,221.9,576.4,199
20200501,065600,1604,7.25,2.83,221.9,580,203
20200501,065700,1641,7.42,2.9,222,580.5,208
20200501,065800,1680,7.59,2.98,222,579.9,213
20200501,065900,1719,7.75,3.02,221.9,576.8,219
20200501,070000,1752,7.9,3.07,222,578,222
20200501,070100,1797,8.1,3.13,222,580.5,228
20200501,070200,1830,8.26,3.24,222,576.5,231
20200501,070300,1863,8.4,3.29,221.9,575.8,234
20200501,070400,1896,8.56,3.35,221.8,580.5,239
20200501,070500,1935,8.74,3.42,221.8,580.6,243
20200501,070600,1947,8.71,3.36,221.8,596.1,246
20200501,070700,2019,9.1,3.55,221.8,577.3,251
20200501,070800,2058,9.27,3.61,221.9,576.8,257
20200501,070900,2091,9.43,3.68,222,581.9,263
20200501,071000,2136,9.62,3.76,222.1,576.6,266
20200501,071100,2172,9.8,3.79,222,579.3,270
20200501,071200,2214,9.98,3.91,222.2,578.6,274
20200501,071300,2262,10.2,4.02,222,576.5,280
20200501,071400,2300,10.36,4.05,222.1,575.9,283
20200501,071500,2329,10.49,4.11,222.2,574.2,286
20200501,071600,2369,10.67,4.21,222.2,573.4,292
20200501,071700,2418,10.89,4.3,222.2,568,296
20200501,071800,2452,11.03,4.4,222.4,570.3,299
20200501,071900,2487,11.2,4.49,222.3,568.9,304
20200501,072000,2524,11.39,4.57,222.4,566,309
20200501,072100,2568,11.54,4.61,222.5,563.2,313
20200501,072200,2605,11.72,4.68,222.5,563.9,318
20200501,072300,2652,11.93,4.73,222.5,571.6,324
20200501,072400,2685,12.08,4.76,222.4,568.3,327
20200501,072500,2726,12.25,4.88,222.5,570.1,331
20200501,072600,2778,12.48,4.97,222.5,569.5,336
20200501,072700,2826,12.71,5.06,222.5,571.6,341
20200501,072800,2865,12.88,5.17,222.4,563.3,347
20200501,072900,2901,13.04,5.22,222.5,562.9,350
20200501,073000,2948,13.24,5.3,222.7,562.9,356
20200501,073100,2964,13.3,5.35,222.6,562.4,360
20200501,073200,3024,13.59,5.46,222.8,565.8,363
20200501,073300,3062,13.75,5.48,222.7,565.3,368
20200501,073400,3093,13.91,5.54,222.7,566.2,372
20200501,073500,3135,14.09,5.66,222.6,563.7,377
20200501,073600,3171,14.24,5.72,222.7,562.5,382
20200501,073700,3213,14.42,5.83,222.8,561,386
20200501,073800,3246,14.61,5.87,222.8,562.9,391
20200501,073900,3293,14.78,5.96,222.7,563.7,394
20200501,074000,3327,14.94,6.03,222.7,559.6,400
20200501,074100,3363,15.11,6.09,222.8,564.1,403
20200501,074200,3402,15.26,6.12,222.9,558.9,407
20200501,074300,3436,15.42,6.23,222.9,562.7,411
20200501,074400,3469,15.57,6.23,223,561.9,415
20200501,074500,3502,15.71,6.36,223,560.1,420
20200501,074600,3534,15.84,6.35,223.2,559.4,424
20200501,074700,3567,15.99,6.43,223.1,564.1,429
20200501,074800,3606,16.15,6.55,223.3,561.7,432
20200501,074900,3638,16.3,6.54,223.2,562.8,436
20200501,075000,3681,16.51,6.73,223.1,558.3,443
20200501,075100,3720,16.69,6.81,223,557.3,446
20200501,075200,3756,16.85,6.82,223,557.1,452
20200501,075300,3792,17.03,6.9,223,558.4,456
20200501,075400,3825,17.14,6.99,223.2,558.7,458
20200501,075500,3861,17.3,7.04,223.3,558.9,462
20200501,075600,3888,17.43,7.12,223.3,558.4,467
20200501,075700,3927,17.61,7.13,223,555.4,471
20200501,075800,3954,17.71,7.22,223.2,558.9,474
20200501,075900,3990,17.88,7.21,223.1,558.2,479
20200501,080000,4020,18.04,7.36,223.1,557.3,482
20200501,080100,4054,18.2,7.47,223.3,554,488
20200501,080200,4104,18.39,7.51,223.3,553.1,494
20200501,080300,4139,18.56,7.58,223.2,553.8,497
20200501,080400,4170,18.66,7.68,223.3,551.9,502
20200501,080500,4195,18.8,7.68,223.4,554.8,505
20200501,080600,4233,18.93,7.75,223.2,550.6,508
20200501,080700,4268,19.12,7.84,223.2,555.2,513
20200501,080800,4299,19.25,7.93,223.3,554,517
20200501,080900,4329,19.39,7.9,223.4,553.1,520
20200501,081000,4362,19.54,7.95,223.2,552.3,525
20200501,081100,4389,19.64,8,223.4,554.6,528
20200501,081200,4428,19.81,8.15,223.5,551.2,532
20200501,081300,4452,19.92,8.16,223.5,555.1,537
20200501,081400,4476,20.02,8.32,223.5,546.6,540
20200501,081500,4512,20.17,8.38,223.5,546.3,543
20200501,081600,4542,20.35,8.4,223.6,549.9,548
20200501,081700,4584,20.48,8.47,223.6,545.6,552
20200501,081800,3837,16.76,7.42,222.6,517.6,555
20200501,081900,4639,20.78,8.58,223.6,550.8,561
20200501,082000,4683,20.93,8.66,223.7,550.7,566
20200501,082100,4710,21.07,8.73,223.6,550.3,567
20200501,082200,4746,21.23,8.74,223.3,545.7,572
20200501,082300,4772,21.35,8.86,223.6,549.6,575
20200501,082400,4803,21.49,8.85,223.7,548.2,576
20200501,082500,4846,21.64,9,223.7,546.4,583
20200501,082600,4875,21.8,9,223.6,545.7,587
20200501,082700,4904,21.93,9.06,223.7,550.8,592
20200501,082800,4941,22.07,9.13,223.8,545.8,595
20200501,082900,4959,22.19,9.15,223.6,546.4,601
20200501,083000,4992,22.31,9.3,223.7,549.3,604
20200501,083100,5019,22.45,9.26,223.8,547.9,607
20200501,083200,5058,22.6,9.33,223.8,548.9,610
20200501,083300,5082,22.72,9.45,223.7,550,613
20200501,083400,5115,22.87,9.49,223.7,546,616
20200501,083500,5157,23.02,9.57,223.9,550,622
20200501,083600,5178,23.12,9.55,224.1,546.8,625
20200501,083700,5202,23.26,9.69,223.6,549.1,628
20200501,083800,5232,23.38,9.74,223.8,545.6,631
20200501,083900,5249,23.45,9.79,223.7,541,636
20200501,084000,5274,23.58,9.91,223.8,544.6,639
20200501,084100,5307,23.71,9.88,223.8,543.1,642
20200501,084200,5334,23.81,10.03,223.9,543.6,647
