dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200325,054600,6,0.09,0.08,218.5,430.7,6
20200325,054700,12,0.1,0.09,218.8,460.1,6
20200325,054800,15,0.11,0.1,218.9,469.6,7
20200325,054900,21,0.13,0.11,219.1,471.9,7
20200325,055000,24,0.14,0.11,218.8,474.5,7
20200325,055100,30,0.16,0.12,219.2,477.7,9
20200325,055200,33,0.17,0.13,219.2,472.7,7
20200325,055300,39,0.2,0.14,219.1,482.6,9
20200325,055400,44,0.22,0.15,219.1,482.8,7
20200325,055500,51,0.25,0.16,219.2,490.9,10
20200325,055600,58,0.28,0.18,219.1,491,10
20200325,055700,66,0.32,0.19,219,489.5,12
20200325,055800,72,0.35,0.21,219.3,499.5,13
20200325,055900,75,0.36,0.21,219.2,504.1,13
20200325,060000,78,0.37,0.21,219.3,501.2,13
20200325,060100,87,0.41,0.23,219.1,501.9,15
20200325,060200,99,0.46,0.25,219.4,503.5,16
20200325,060300,108,0.51,0.28,219.3,500.8,16
20200325,060400,123,0.58,0.3,219.4,500.3,19
20200325,060500,138,0.64,0.33,219,509.7,21
20200325,060600,153,0.71,0.35,219.3,510.1,21
20200325,060700,166,0.77,0.38,219.3,514.6,24
20200325,060800,177,0.82,0.39,219.1,519.3,25
20200325,060900,189,0.88,0.42,219.4,522.8,27
20200325,061000,204,0.94,0.44,219.1,523.9,28
20200325,061100,218,1,0.47,219,520.1,28
20200325,061200,231,1.06,0.49,218.5,519.8,30
20200325,061300,246,1.13,0.51,218.9,526.2,33
20200325,061400,252,1.16,0.52,218.9,529.2,33
20200325,061500,303,1.4,0.58,219,561,56
20200325,061600,300,1.38,0.6,218.7,542.6,42
20200325,061700,345,1.58,0.65,219.3,569.7,56
20200325,061800,405,1.85,0.77,219.6,555.1,73
20200325,061900,495,2.29,1.01,219.7,527.6,77
20200325,062000,573,2.64,1.07,219.8,574.6,79
20200325,062100,439,1.99,0.84,219.5,545.4,56
20200325,062200,380,1.74,0.77,219.2,533.9,47
20200325,062300,471,2.15,0.9,219.1,549.1,57
20200325,062400,420,1.93,0.83,219.3,535.1,51
20200325,062500,442,2.03,0.88,219.4,538.8,54
20200325,062600,381,1.75,0.92,219.5,457.4,56
20200325,062700,474,2.18,0.93,219.3,539.3,57
20200325,062800,489,2.24,0.94,219.6,541.1,57
20200325,062900,495,2.26,0.96,219.5,540.3,57
20200325,063000,492,2.25,0.95,219.4,544.4,57
20200325,063100,486,2.23,0.96,219.2,543.9,59
20200325,063200,485,2.22,0.96,219.2,535.7,59
20200325,063300,486,2.23,0.95,219.3,543,57
20200325,063400,495,2.27,0.96,219.1,542.3,59
20200325,063500,507,2.32,0.98,219.5,543.1,59
20200325,063600,525,2.4,1.01,219.5,543.7,62
20200325,063700,543,2.48,1.05,219.5,544.7,63
20200325,063800,558,2.56,1.08,219.2,544.7,65
20200325,063900,573,2.62,1.11,219.5,543.7,68
20200325,064000,585,2.68,1.14,219.4,543.5,68
20200325,064100,594,2.73,1.14,219.2,542.2,70
20200325,064200,606,2.78,1.15,219,545.1,70
20200325,064300,612,2.8,1.19,219.5,541,71
20200325,064400,618,2.82,1.18,219.4,547.6,71
20200325,064500,619,2.84,1.19,219.4,546.8,71
20200325,064600,632,2.88,1.21,219.6,545.6,73
20200325,064700,645,2.94,1.22,219.6,547.1,74
20200325,064800,659,3,1.24,219.5,547.8,76
20200325,064900,669,3.05,1.27,219.2,552,77
20200325,065000,673,3.08,1.27,219.4,546.9,77
20200325,065100,675,3.07,1.27,219.4,548.3,77
20200325,065200,669,3.06,1.28,219.4,542.1,77
20200325,065300,669,3.05,1.28,219.3,542.4,77
20200325,065400,666,3.04,1.28,219.6,542.1,76
20200325,065500,661,3.02,1.27,219.5,546,76
20200325,065600,658,3,1.25,219.5,547.5,77
20200325,065700,635,2.97,1.25,219.5,542.9,76
20200325,065800,647,2.96,1.23,219.4,547.1,76
20200325,065900,645,2.94,1.23,219.3,542.6,76
20200325,070000,645,2.96,1.23,219.1,546.7,74
20200325,070100,651,2.97,1.22,219.3,551.2,76
20200325,070200,651,2.98,1.24,219.5,543.3,77
20200325,070300,657,3,1.24,219.5,551.9,77
20200325,070400,660,3.03,1.26,219.3,547.3,77
20200325,070500,666,3.04,1.26,219.6,546.5,77
20200325,070600,672,3.07,1.28,219.7,542,77
20200325,070700,681,3.11,1.3,219.6,549.5,80
20200325,070800,693,3.17,1.3,219.4,550.8,80
20200325,070900,711,3.25,1.35,219.5,547.6,83
20200325,071000,732,3.34,1.38,219.6,547,85
20200325,071100,756,3.44,1.43,220.3,551.7,88
20200325,071200,783,3.56,1.47,220.2,548.4,91
20200325,071300,810,3.69,1.52,220,549,94
20200325,071400,841,3.83,1.57,220.4,552,98
20200325,071500,882,4.03,1.65,220.1,556.6,103
20200325,071600,942,4.3,1.75,220.4,553.6,109
20200325,071700,1020,4.64,1.88,220.3,561.7,117
20200325,071800,1098,4.99,1.98,220.1,560.5,126
20200325,071900,1167,5.31,2.15,220,558,132
20200325,072000,1227,5.58,2.25,220.3,561.1,138
20200325,072100,1272,5.79,2.33,220.2,561.5,143
20200325,072200,1299,5.92,2.38,220.2,561.8,147
20200325,072300,1320,6.02,2.38,219.8,565.9,149
20200325,072400,1344,6.13,2.45,220.1,562.6,150
20200325,072500,1371,6.24,2.49,219.9,566.8,153
20200325,072600,1421,6.46,2.57,220.1,566.7,159
20200325,072700,1473,6.71,2.65,219.8,563,165
20200325,072800,1515,6.97,2.82,220.2,552.9,173
20200325,072900,1626,7.38,2.93,220.3,564.6,181
20200325,073000,1710,7.78,3.11,220.2,560.5,190
20200325,073100,1861,8.52,3.38,220.1,569.8,205
20200325,073200,2069,9.43,3.72,220.5,568.7,228
20200325,073300,2676,10.75,4.06,220.7,575.4,313
20200325,073400,4994,22.47,8.66,224,581.2,537
20200325,073500,5040,22.52,8.78,223.8,580.8,541
20200325,073600,4440,19.88,7.76,223.3,575.8,491
20200325,073700,4854,21.78,8.57,223.8,575.3,522
20200325,073800,2136,9.03,3.51,220.4,565.7,246
20200325,073900,2861,11.01,4.09,221,564.9,328
20200325,074000,4174,18.72,6.91,223,574.1,459
20200325,074100,3049,13.75,5.61,221.8,575.1,342
20200325,074200,4575,20.47,8.06,223.5,575.8,497
20200325,074300,4498,20.08,8.04,223.7,567.6,490
20200325,074400,4530,20.24,8.12,223.9,566.9,494
20200325,074500,4617,20.6,8.17,223.9,570.2,505
20200325,074600,4257,20.6,8.17,223.9,570.2,493
20200325,074700,4965,22.29,8.96,224,571.8,548
20200325,074800,5310,23.73,9.44,224.1,566.9,584
20200325,074900,3258,14.69,5.36,221.6,568.1,411
20200325,075000,2490,11.3,4.35,220.6,557.4,277
20200325,075100,4635,20.71,8.45,223.1,569.8,491
20200325,075200,5835,25.97,10.46,224.4,562.2,642
20200325,075300,5841,26.04,10.56,224.3,562.9,647
20200325,075400,5753,25.63,10.44,224.4,556.1,639
20200325,075500,3837,15.47,5.95,221.7,559.8,452
20200325,075600,4815,21.61,7.52,223.3,550.5,537
20200325,075700,5799,25.87,10.41,224.1,558.4,642
20200325,075800,3942,16.91,6.67,221.9,564.7,447
20200325,075900,3237,14.52,6.04,221.4,554.8,372
20200325,080000,5113,22.86,9.07,223.6,568.6,517
20200325,080100,3709,15.7,5.89,221.4,569.7,465
20200325,080200,5592,24.53,9.75,224,562.9,596
20200325,080300,5321,24.23,9.75,224,565.7,563
20200325,080400,5376,24.01,9.6,223.9,559,596
20200325,080500,3020,13.66,4.95,221,568.4,411
20200325,080600,3699,16.55,6.9,221.9,579.4,337
20200325,080700,4011,18.42,7.49,222.4,564.2,476
20200325,080800,4758,21.03,8.4,223.2,568.9,552
20200325,080900,4638,17.63,7.98,222,482.9,514
20200325,081000,5386,23.16,9.26,223.8,562.6,624
20200325,081100,2749,10.11,3.55,220.3,568,374
20200325,081200,1344,6.13,2.55,219.3,540.6,156
20200325,081300,5274,23.67,8.92,223.2,562.7,602
20200325,081400,6006,26.77,10.83,224.3,563.5,666
20200325,081500,6213,27.71,11.24,224.4,556.8,692
20200325,081600,6397,28.51,11.61,224.6,557.3,713
20200325,081700,6495,28.95,12.02,224.4,553.2,727
20200325,081800,6693,29.77,12.26,224.9,550.8,753
20200325,081900,6363,28.87,11.99,224.8,552.1,689
20200325,082000,6786,30.17,12.63,225,547.9,764
20200325,082100,6858,30.43,12.7,225.2,547,771
20200325,082200,4525,20.34,8.37,222.5,546.8,551
20200325,082300,2862,12.97,5.38,220.6,543.2,334
20200325,082400,3783,17.32,7,221.5,557.8,403
20200325,082500,2471,11.22,4.54,220.1,546.4,302
20200325,082600,3154,14.08,5.73,220.7,558.2,392
20200325,082700,2994,13.84,5.6,220.5,552.4,316
20200325,082800,2487,11.31,4.56,219.8,554.8,270
20200325,082900,2484,11.3,4.49,220.1,561.2,264
20200325,083000,3534,15.95,6.06,221.4,572.4,394
20200325,083100,5974,26.66,10.59,224.1,570.2,675
20200325,083200,5061,22.74,9.28,222.6,569,491
20200325,083300,6504,28.96,11.75,224.5,559,718
20200325,083400,6476,28.81,11.83,224.6,552,720
20200325,083500,6489,28.89,11.76,224.6,555.2,721
20200325,083600,6502,28.97,11.97,224.4,553.2,727
20200325,083700,6549,29.15,12.12,224.7,551.3,735
20200325,083800,6615,29.43,12.21,224.9,546.8,745
20200325,083900,6636,29.5,12.34,224.9,549.9,750
20200325,084000,6171,29.29,11.8,224.4,562.3,756
20200325,084100,6651,29.6,12.46,224.8,543.1,756
20200325,084200,6675,29.7,12.51,224.6,542,762
20200325,084300,6689,29.75,12.45,224.6,546.2,764
20200325,084400,6717,29.91,12.53,224.5,538.6,770
20200325,084500,6735,29.95,12.73,224.8,537.5,771
20200325,084600,6741,29.99,12.64,224.8,541,773
