dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200417,055000,6,0.09,0.08,222.7,492.9,6
20200417,055100,12,0.1,0.08,222.6,487.2,6
20200417,055200,15,0.11,0.1,222.6,497.4,7
20200417,055300,21,0.13,0.1,222.6,502.2,7
20200417,055400,26,0.15,0.11,222.6,502.3,9
20200417,055500,33,0.17,0.13,222.6,518,9
20200417,055600,39,0.2,0.13,222.5,521.9,10
20200417,055700,43,0.22,0.14,222.5,515.5,10
20200417,055800,48,0.23,0.15,222.6,517.2,10
20200417,055900,54,0.25,0.16,222.6,527.2,12
20200417,060000,60,0.29,0.18,222.6,524.2,12
20200417,060100,71,0.34,0.19,222.6,532.3,13
20200417,060200,78,0.37,0.21,222.8,531,13
20200417,060300,84,0.4,0.21,222.7,529,15
20200417,060400,90,0.43,0.23,222.6,530.2,16
20200417,060500,98,0.45,0.24,222.6,531.4,16
20200417,060600,102,0.48,0.25,222.6,535.7,16
20200417,060700,108,0.5,0.26,222.7,542,18
20200417,060800,123,0.57,0.27,222.6,566.1,19
20200417,060900,153,0.7,0.32,222.5,578,22
20200417,061000,237,1.06,0.43,222.6,611.9,28
20200417,061100,286,1.31,0.54,222.5,587.2,27
20200417,061200,308,1.4,0.57,222.6,587.1,25
20200417,061300,327,1.48,0.6,222.6,587.6,25
20200417,061400,351,1.59,0.63,222.5,599.2,35
20200417,061500,368,1.67,0.66,222.4,602.1,53
20200417,061600,393,1.78,0.73,221.9,572.3,65
20200417,061700,420,1.9,0.81,223.1,553.4,70
20200417,061800,453,2.05,0.95,223,507.1,71
20200417,061900,483,2.17,1,223.1,507.4,76
20200417,062000,516,2.33,1.06,223.2,521.2,80
20200417,062100,547,2.47,1.11,222.8,520.8,83
20200417,062200,585,2.64,1.16,222.9,536.8,86
20200417,062300,618,2.81,1.23,220.8,528.6,91
20200417,062400,652,2.97,1.27,220.9,533.2,95
20200417,062500,685,3.12,1.33,220.8,534.3,98
20200417,062600,732,3.33,1.39,220.5,545.1,105
20200417,062700,767,3.49,1.47,220.6,546,108
20200417,062800,801,3.64,1.52,220.4,542.6,112
20200417,062900,834,3.81,1.56,220.3,549.4,115
20200417,063000,882,4.02,1.65,220.2,556.4,120
20200417,063100,915,4.17,1.71,220.5,556.4,124
20200417,063200,942,4.3,1.74,220.4,562.3,127
20200417,063300,987,4.47,1.84,220.6,554.7,132
20200417,063400,1041,4.73,1.9,220.7,564.1,137
20200417,063500,1080,4.89,1.97,220.7,563.4,141
20200417,063600,1125,5.1,2.04,220.8,567.5,146
20200417,063700,1164,5.26,2.11,221,563.1,150
20200417,063800,1206,5.47,2.17,221,572.7,155
20200417,063900,1257,5.69,2.21,221.2,582.2,159
20200417,064000,1294,5.85,2.25,221.3,585.5,164
20200417,064100,1314,6.06,2.37,221.3,582.1,168
20200417,064200,1383,6.27,2.43,221.2,579.1,173
20200417,064300,1424,6.45,2.5,221.2,580.3,178
