dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200421,055100,8,0.09,0.09,221.1,454.1,6
20200421,055200,15,0.11,0.09,221.1,462.5,6
20200421,055300,18,0.12,0.1,221.2,468,7
20200421,055400,24,0.14,0.11,221.1,469.6,7
20200421,055500,30,0.16,0.12,221.1,482.7,9
20200421,055600,36,0.19,0.13,221,497.6,9
20200421,055700,42,0.21,0.14,221,496.1,10
20200421,055800,48,0.23,0.15,220.8,502.5,10
20200421,055900,54,0.26,0.17,220.8,504.2,12
20200421,060000,59,0.28,0.18,220.9,503,12
20200421,060100,66,0.31,0.19,221,493.9,13
20200421,060200,72,0.34,0.2,220.9,504.4,13
20200421,060300,78,0.37,0.22,220.9,503.4,13
20200421,060400,84,0.4,0.23,221,511.2,16
20200421,060500,91,0.43,0.24,221,517.1,16
20200421,060600,99,0.46,0.25,221,509.1,18
20200421,060700,105,0.49,0.26,221,517.8,18
20200421,060800,120,0.56,0.28,220.9,536.2,19
20200421,060900,150,0.69,0.31,221,562.2,21
20200421,061000,204,0.94,0.43,221,537.4,31
20200421,061100,238,1.1,0.5,220.8,532.9,42
20200421,061200,260,1.19,0.52,220.6,547.1,45
20200421,061300,276,1.27,0.57,220.6,539.5,50
20200421,061400,297,1.35,0.6,220.6,540.6,50
20200421,061500,315,1.44,0.62,220.8,543.5,54
20200421,061600,339,1.54,0.64,220.8,567.5,56
20200421,061700,357,1.63,0.67,220.9,571.6,59
20200421,061800,374,1.7,0.69,220.9,575.9,63
20200421,061900,393,1.78,0.73,221.1,572.7,68
20200421,062000,413,1.89,0.76,221,577.2,70
20200421,062100,405,2.05,0.97,221.1,498.2,73
20200421,062200,483,2.2,1,221,512,77
20200421,062300,510,2.32,1.07,221,506.5,80
20200421,062400,538,2.44,1.11,221.1,513.1,85
20200421,062500,576,2.61,1.16,221.2,519,89
20200421,062600,603,2.74,1.22,221.3,521.4,91
20200421,062700,633,2.87,1.27,221.2,520.4,94
20200421,062800,662,3.01,1.32,221.1,527.6,98
20200421,062900,703,3.2,1.39,221.1,532,101
20200421,063000,737,3.34,1.45,221.1,528.7,108
20200421,063100,768,3.47,1.5,221.3,532.9,111
20200421,063200,798,3.61,1.56,221.3,534.2,114
20200421,063300,834,3.79,1.58,221.2,548.7,120
20200421,063400,879,3.98,1.68,221.3,542.5,123
20200421,063500,906,4.14,1.75,221.3,541.6,126
20200421,063600,947,4.3,1.8,221.1,543.6,130
20200421,063700,984,4.45,1.88,221.2,540.1,135
20200421,063800,1020,4.65,1.9,221.4,557.1,140
20200421,063900,1065,4.82,1.98,221.6,558.6,143
20200421,064000,1098,4.96,2,221.6,554.9,147
20200421,064100,1136,5.13,2.07,221.7,563.4,152
20200421,064200,1176,5.31,2.15,221.7,560,155
20200421,064300,1209,5.47,2.21,221.6,561,159
20200421,064400,1245,5.62,2.26,221.7,564.7,164
20200421,064500,1294,5.84,2.31,221.8,570,168
