dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200329,055300,9,0.09,0.08,218.5,459.8,7
20200329,055400,15,0.11,0.09,218.4,469.6,7
20200329,055500,18,0.12,0.11,218.7,459.9,6
20200329,055600,24,0.14,0.12,218.8,469.1,7
20200329,055700,33,0.16,0.12,218.7,485.3,0
20200329,055800,36,0.19,0.14,217.6,478,7
20200329,055900,40,0.21,0.14,217.8,487.6,7
20200329,060000,43,0.22,0.15,217.7,471,10
20200329,060100,47,0.23,0.16,217.7,483.8,9
20200329,060200,48,0.23,0.16,217.5,495,10
20200329,060300,48,0.24,0.16,218,485.8,10
20200329,060400,51,0.25,0.16,218,494.9,12
20200329,060500,54,0.26,0.17,218.1,492.1,10
20200329,060600,57,0.28,0.17,217.8,494.9,12
20200329,060700,60,0.3,0.18,217.9,494.5,9
20200329,060800,66,0.31,0.19,218,498.2,10
20200329,060900,69,0.33,0.2,218.1,497.7,13
20200329,061000,72,0.35,0.21,218,495,12
20200329,061100,77,0.37,0.21,218.3,500.7,13
20200329,061200,81,0.39,0.22,218.4,499.9,13
20200329,061300,90,0.42,0.24,218.3,497.4,18
20200329,061400,94,0.44,0.25,218.1,504.6,16
20200329,061500,99,0.47,0.25,218.2,508.5,15
20200329,061600,105,0.5,0.27,218.2,494.9,16
20200329,061700,114,0.53,0.28,218.2,500.5,18
20200329,061800,120,0.56,0.29,218,504.2,19
20200329,061900,128,0.59,0.31,218.1,504.1,19
20200329,062000,135,0.63,0.32,218.1,506.9,22
20200329,062100,144,0.67,0.34,218.3,504.1,21
20200329,062200,153,0.7,0.35,218.4,509.3,21
20200329,062300,161,0.75,0.37,218.4,504,24
20200329,062400,170,0.79,0.38,218.4,514.3,22
20200329,062500,180,0.84,0.4,218.1,514.3,27
20200329,062600,189,0.88,0.42,218.2,524.2,27
20200329,062700,201,0.93,0.44,218.2,519.1,27
20200329,062800,213,0.98,0.47,218.1,508.8,28
20200329,062900,222,1.03,0.48,217.9,533.1,30
20200329,063000,237,1.09,0.5,218.1,529.2,33
20200329,063100,246,1.14,0.52,218.2,522.4,35
20200329,063200,261,1.21,0.55,218.1,519.8,33
20200329,063300,237,1.26,0.57,218.1,529.1,36
20200329,063400,288,1.32,0.59,218.4,528.9,36
20200329,063500,300,1.39,0.62,218.4,528.7,39
20200329,063600,314,1.45,0.65,218.3,529.1,41
20200329,063700,330,1.51,0.67,218.1,529.1,45
20200329,063800,344,1.58,0.7,218.3,529.2,42
20200329,063900,354,1.64,0.72,218.4,529.9,44
20200329,064000,369,1.7,0.75,218.6,533.1,47
20200329,064100,381,1.75,0.76,218.4,534.4,48
20200329,064200,393,1.8,0.79,218.6,538.4,50
20200329,064300,404,1.85,0.8,218.6,543.1,53
20200329,064400,414,1.91,0.82,218.4,539,51
20200329,064500,426,1.96,0.84,218.3,539.1,54
20200329,064600,438,2.02,0.86,218.3,537.6,54
20200329,064700,453,2.08,0.89,218.2,543.6,54
20200329,064800,471,2.16,0.92,218.1,539.2,57
20200329,064900,486,2.22,0.95,218.4,534.6,59
20200329,065000,498,2.29,0.97,218.4,535.2,59
20200329,065100,515,2.37,1,218.4,539.8,63
20200329,065200,528,2.43,1.03,218.3,543.9,65
20200329,065300,543,2.5,1.05,218.4,539.5,63
20200329,065400,558,2.56,1.07,218.4,546.1,66
20200329,065500,570,2.62,1.11,218.3,539.9,68
20200329,065600,584,2.68,1.13,217.9,539.2,70
20200329,065700,594,2.72,1.12,218.4,551,70
20200329,065800,603,2.76,1.15,218.5,545.7,71
20200329,065900,609,2.8,1.16,218.6,544.5,73
20200329,070000,618,2.84,1.19,218.5,543.4,74
20200329,070100,627,2.88,1.2,218.8,546.1,74
20200329,070200,636,2.92,1.22,218.8,542.1,77
20200329,070300,648,2.97,1.24,218.8,546.9,77
20200329,070400,660,3.02,1.26,218.7,547,79
20200329,070500,669,3.06,1.27,219,542.9,79
20200329,070600,678,3.1,1.29,219,543.6,79
20200329,070700,687,3.14,1.32,219,543.7,83
20200329,070800,694,3.18,1.31,218.8,547.1,83
