dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200426,055400,6,0.09,0.08,218.6,464.7,4
20200426,055500,11,0.1,0.09,218.7,442.4,6
20200426,055600,15,0.11,0.1,218.8,472.4,7
20200426,055700,24,0.13,0.11,218.8,476.4,7
20200426,055800,30,0.15,0.12,218.9,481,7
20200426,055900,35,0.18,0.13,219,488.2,10
20200426,060000,41,0.21,0.15,219.1,481,10
20200426,060100,48,0.24,0.16,219,492.2,10
20200426,060200,57,0.27,0.18,219.2,493.8,10
20200426,060300,63,0.3,0.19,219.1,501,13
20200426,060400,72,0.35,0.21,218.9,501.4,15
20200426,060500,89,0.42,0.22,218.9,524.7,16
20200426,060600,99,0.47,0.24,218.6,527.7,18
20200426,060700,110,0.51,0.26,218.6,538.6,19
20200426,060800,123,0.58,0.28,218.6,550.2,18
20200426,060900,147,0.69,0.32,218.7,542.1,21
20200426,061000,168,0.78,0.35,218.9,559.7,28
20200426,061100,192,0.89,0.42,218.8,526.2,36
20200426,061200,210,0.98,0.44,218.7,534.4,39
20200426,061300,234,1.08,0.51,218.8,517.8,42
20200426,061400,255,1.18,0.54,218.8,524.6,44
20200426,061500,276,1.27,0.58,218.9,521.5,48
20200426,061600,297,1.36,0.62,218.8,515.6,51
20200426,061700,316,1.46,0.67,218.6,512.3,54
20200426,061800,339,1.55,0.71,218.7,511.6,57
20200426,061900,357,1.65,0.76,218.7,508.4,60
20200426,062000,381,1.76,0.8,218.6,515.1,63
20200426,062100,405,1.86,0.85,218.5,515.4,66
20200426,062200,432,1.99,0.89,218.5,511.2,71
20200426,062300,459,2.1,0.96,218.8,512.3,74
20200426,062400,485,2.22,1,218.9,513.8,77
20200426,062500,518,2.37,1.05,219.2,515.1,82
20200426,062600,545,2.5,1.12,219.2,518.8,85
20200426,062700,573,2.63,1.16,219.2,517.5,89
20200426,062800,606,2.79,1.19,219.2,529.8,94
20200426,062900,637,2.93,1.26,219.3,529.7,94
20200426,063000,669,3.05,1.32,219.3,525,100
20200426,063100,693,3.19,1.38,219.3,530.5,103
20200426,063200,721,3.3,1.42,219.2,534.4,108
20200426,063300,760,3.48,1.47,219.1,535.8,111
20200426,063400,650,3.17,1.47,219.1,513.4,115
20200426,063500,828,3.78,1.57,219.3,543.2,120
20200426,063600,864,3.94,1.66,219.3,540.9,124
20200426,063700,900,4.12,1.69,219.5,550.5,127
20200426,063800,939,4.29,1.75,219.3,555,130
20200426,063900,975,4.45,1.82,219.3,554.6,135
20200426,064000,1008,4.61,1.87,219.3,551.6,140
20200426,064100,1042,4.77,1.95,219.2,553.3,144
20200426,064200,1070,4.89,1.98,219.1,559.8,147
20200426,064300,1104,5.05,2.03,219,556.3,152
20200426,064400,1156,5.29,2.1,219.2,568.6,155
20200426,064500,1197,5.47,2.15,219.3,567.3,161
20200426,064600,1234,5.63,2.23,219.3,567.2,165
20200426,064700,1271,5.79,2.28,219.5,566.5,168
20200426,064800,1299,5.94,2.31,219.5,572.3,173
20200426,064900,1331,6.07,2.48,219.6,552.3,176
20200426,065000,1374,6.27,2.44,219.6,573.6,182
20200426,065100,1419,6.46,2.54,219.6,571.3,187
20200426,065200,1467,6.7,2.67,219.6,564.9,191
20200426,065300,1512,6.89,2.69,219.6,575.2,194
20200426,065400,1548,7.05,2.75,219.7,571.2,200
20200426,065500,1586,7.22,2.85,219.7,564.1,207
20200426,065600,1629,7.41,2.89,219.7,571.3,208
20200426,065700,1683,7.65,2.97,219.6,578.7,213
20200426,065800,1713,7.81,3.02,219.6,574.3,217
20200426,065900,1749,7.98,3.11,219.6,576.5,222
20200426,070000,1800,8.21,3.2,219.9,575.3,228
20200426,070100,1749,8.32,3.27,220,568.5,231
20200426,070200,1884,8.57,3.33,220,578.4,235
20200426,070300,1911,8.68,3.39,220,588.5,240
20200426,070400,1962,8.91,3.46,220.1,578.1,245
20200426,070500,1990,9.03,3.57,220,566.1,249
20200426,070600,2037,9.26,3.61,220,577.5,254
20200426,070700,2079,9.46,3.69,220,575.9,257
20200426,070800,2118,9.63,3.72,220.1,577.7,261
20200426,070900,2148,9.74,3.69,220.1,588.7,266
20200426,071000,2187,9.93,3.86,220.2,573.7,270
20200426,071100,2223,10.12,3.88,220.1,578.5,275
20200426,071200,2268,10.3,4.01,220.3,577.5,281
20200426,071300,2307,10.48,4.08,220.3,577.5,284
20200426,071400,2343,10.69,4.17,220.4,576.6,290
20200426,071500,2398,10.89,4.21,220.4,576.7,293
20200426,071600,2442,11.1,4.36,220.4,569.5,299
20200426,071700,2487,11.28,4.46,220.6,565,302
20200426,071800,2530,11.47,4.54,220.6,565.4,307
20200426,071900,2577,11.69,4.6,220.5,565.9,312
20200426,072000,2619,11.87,4.67,220.6,566.8,316
20200426,072100,2658,12.05,4.77,220.8,567.9,321
20200426,072200,2696,12.21,4.8,220.9,568,327
20200426,072300,2739,12.4,4.92,220.9,566.6,331
20200426,072400,2787,12.61,4.99,220.8,566.1,334
20200426,072500,2841,12.88,5.06,220.9,572.6,341
20200426,072600,2877,13.04,5.09,221,571.7,344
20200426,072700,2919,13.22,5.19,221,575.1,350
20200426,072800,2964,13.41,5.2,221,573,353
20200426,072900,2994,13.57,5.35,221.2,570.9,357
20200426,073000,3040,13.75,5.41,221.2,566.8,362
20200426,073100,3084,13.96,5.52,221,569.9,366
20200426,073200,3126,14.14,5.55,221.1,568.8,371
20200426,073300,3166,14.32,5.67,221.1,567.6,376
20200426,073400,3207,14.5,5.69,221.2,566.9,380
20200426,073500,3243,14.65,5.77,221.3,570.8,385
20200426,073600,3278,14.8,5.89,221.3,565.2,389
20200426,073700,3315,15,5.94,221.5,566.7,394
20200426,073800,3361,15.19,6.05,221.5,563.1,398
20200426,073900,3399,15.36,6.09,221.4,567.6,403
20200426,074000,3433,15.52,6.15,221.4,563.2,406
20200426,074100,3471,15.67,6.24,221.5,567.9,411
20200426,074200,3502,15.83,6.32,221.3,563.8,415
20200426,074300,3544,16.03,6.41,221.2,565.6,420
20200426,074400,3588,16.24,6.47,221,564.6,424
20200426,074500,3626,16.37,6.46,221,567.4,427
20200426,074600,3661,16.54,6.57,221,559.2,432
20200426,074700,3699,16.73,6.69,221.1,562.5,436
20200426,074800,3744,16.94,6.72,221.2,563.7,441
20200426,074900,3782,17.07,6.85,221.5,564.2,446
20200426,075000,3811,17.19,6.88,221.7,557.9,449
20200426,075100,3861,17.42,6.94,221.7,560.4,453
20200426,075200,3888,17.55,7.03,221.7,564.2,456
20200426,075300,3924,17.7,7.12,221.7,563.3,461
20200426,075400,3951,17.87,7.19,221.7,559.7,468
20200426,075500,3996,18.08,7.29,221.3,559.4,471
20200426,075600,4032,18.2,7.3,221.6,556.4,474
20200426,075700,4071,18.18,7.27,221.5,562.5,478
20200426,075800,4107,18.53,7.48,221.6,556.1,484
20200426,075900,4134,18.65,7.51,221.7,559.9,487
20200426,080000,4176,18.82,7.54,221.8,557.1,490
20200426,080100,4118,18.93,7.67,222.1,557.9,496
20200426,080200,4239,19.09,7.66,222.1,558.8,499
20200426,080300,4277,19.25,7.79,222.3,557.1,502
20200426,080400,4314,19.43,7.81,222,560,506
20200426,080500,4353,19.63,7.9,222,556.2,513
20200426,080600,4389,19.78,8,221.9,560.2,516
20200426,080700,4426,19.94,7.99,221.9,556.8,520
20200426,080800,4456,20.09,8.13,221.8,558.2,525
20200426,080900,4488,20.25,8.19,221.8,557.2,528
20200426,081000,4518,20.37,8.26,221.7,551.4,534
20200426,081100,4545,20.5,8.3,221.8,552,537
20200426,081200,4573,20.63,8.35,221.7,552.8,540
20200426,081300,4611,20.77,8.49,221.9,551.8,538
20200426,081400,4642,20.92,8.47,222,555.2,548
20200426,081500,4672,21.05,8.54,222,555.6,552
20200426,081600,4710,21.21,8.62,222.1,550.3,555
20200426,081700,3974,17.46,7.58,220.9,516.4,563
20200426,081800,4789,21.56,8.74,222.1,552.1,564
20200426,081900,4818,21.67,8.87,222.3,553.4,569
20200426,082000,4847,21.82,8.84,222.3,554.4,572
20200426,082100,4889,21.97,9,222.3,556,576
20200426,082200,4923,22.15,9.01,222.3,551.3,580
20200426,082300,4956,22.31,9.09,222.2,555.7,584
20200426,082400,4995,22.48,9.12,222.3,551.2,590
20200426,082500,5030,22.65,9.26,222.2,554.8,593
20200426,082600,5061,22.77,9.24,222.2,553.4,596
20200426,082700,5091,22.91,9.36,222.4,552.3,599
20200426,082800,5124,23.04,9.36,222.5,555.1,602
20200426,082900,5154,23.15,9.48,222.7,555.9,605
20200426,083000,5184,23.27,9.51,222.8,551.5,610
20200426,083100,5226,23.46,9.59,222.7,554.8,613
20200426,083200,5250,23.58,9.59,222.5,552.2,616
20200426,083300,5279,23.72,9.71,222.5,554,619
20200426,083400,5310,23.84,9.69,222.7,553.5,624
20200426,083500,5331,23.96,9.81,222.6,551.9,628
20200426,083600,5354,24,9.78,222.6,555.3,631
20200426,083700,5379,24.15,9.98,222.7,548.4,636
20200426,083800,5409,24.26,10.03,222.9,549.8,639
